TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
3.30.420.40	-	0.00131454918421032	-6.63426149782615	69	15	0.0103021978021978	1456	15792	226977,193740,15511,15526,235533,50798,11461,14933,15277,103988,11475,15275,11465,74117,11459	Actr1b,Hspa1a,Hspa1b,Hspa9,Gk5,Gne,Actb,Gk,Hk2,Gck,Acta2,Hk1,Actg1,Actr3,Acta1
1.10.150.60	ARID DNA-binding domain	0.00146403817092884	-6.52655679074409	15	6	0.00412087912087912	1456	15792	56380,93760,71371,20591,16468,13496	Arid3b,Arid1a,Arid5b,Kdm5c,Jarid2,Arid3a
3.30.1120.30	POLO box domain	0.00291313371044297	-5.83852590077335	4	3	0.00206043956043956	1456	15792	12795,20620,18817	Plk3,Plk2,Plk1
2.60.120.620	q2cbj1_9rhob like domain	0.00426624914430101	-5.45702025831742	18	6	0.00412087912087912	1456	15792	26432,26433,112407,18452,18451,112405	Plod2,Plod3,Egln3,P4ha2,P4ha1,Egln1
3.40.20.10	Severin	0.00474045005156767	-5.35162320019427	24	7	0.00480769230769231	1456	15792	12631,225115,56431,69608,77371,12632,12332	Cfl1,Svil,Dstn,Sec24d,Sec24a,Cfl2,Capg
1.20.58.900	-	0.00575549733640958	-5.15759982239971	19	6	0.00412087912087912	1456	15792	52850,242819,100213,435626,105835,19347	Sgsm1,Rundc3b,Rusc2,Rufy4,Sgsm3,Dennd5a
1.20.120.1750	-	0.00651684763923294	-5.03336451087819	14	5	0.00343406593406593	1456	15792	75234,30945,268291,23806,23807	Rnf19b,Rnf19a,Rnf217,Arih1,Arih2
3.40.367.20	-	0.00678263569253774	-4.99338950735962	5	3	0.00206043956043956	1456	15792	15277,103988,15275	Hk2,Gck,Hk1
3.30.760.10	RNA Cap, Translation Initiation Factor Eif4e	0.00678263569253774	-4.99338950735962	5	3	0.00206043956043956	1456	15792	13684,107242,26987	Eif4e,AI837181,Eif4e2
3.40.1810.10	Transcription factor, MADS-box	0.00678263569253774	-4.99338950735962	5	3	0.00206043956043956	1456	15792	17258,17261,20807	Mef2a,Mef2d,Srf
3.30.70.330	-	0.00767611701354009	-4.86964145687522	240	34	0.0233516483516484	1456	15792	93686,19826,230257,69207,59013,12877,107701,231207,75705,56190,170791,209003,56878,381626,56403,230908,67010,20975,57317,434234,19205,70930,67039,225432,15381,18458,15568,230721,432467,67889,226169,73826,72692,21843	Rbfox2,Rnps1,Ptbp3,Srsf11,Hnrnph1,Cpeb1,Sf3b4,Cpeb2,Eif4b,Rbm38,Rbm39,Rbmx2,Rbms1,Rbm33,Syncrip,Tardbp,Rbm7,Synj2,Srsf4,Rexo5,Ptbp1,Nol8,Rbm25,Rbm27,Hnrnpc,Pabpc1,Elavl1,Pabpc4,Hnrnph3,Rbm18,Pprc1,Poldip3,Hnrnpll,Tial1
3.30.450.20	PAS domain	0.00782560177706286	-4.85035464109593	39	9	0.00618131868131868	1456	15792	241263,380728,16510,18626,225872,11865,18142,18143,12753	Gpr158,Kcnh4,Kcnh1,Per1,Npas4,Bmal1,Npas1,Npas2,Clock
6.10.250.1020	-	0.00849527808060347	-4.76824478977323	2	2	0.00137362637362637	1456	15792	12176,12177	Bnip3,Bnip3l
2.170.120.12	DNA-directed RNA polymerase, insert domain	0.00849527808060347	-4.76824478977323	2	2	0.00137362637362637	1456	15792	20021,20016	Polr2c,Polr1c
1.10.287.3160	-	0.00849527808060347	-4.76824478977323	2	2	0.00137362637362637	1456	15792	98403,21917	Zfp451,Tmpo
1.25.40.500	TFIID subunit TAF5, NTD2 domain	0.00849527808060347	-4.76824478977323	2	2	0.00137362637362637	1456	15792	226182,102162	Taf5,Taf5l
1.25.40.170	Smaug, PHAT domain	0.00849527808060347	-4.76824478977323	2	2	0.00137362637362637	1456	15792	233033,74480	Samd4b,Samd4
1.25.40.1010	-	0.00849527808060347	-4.76824478977323	2	2	0.00137362637362637	1456	15792	66897,74838	Naa16,Naa15
1.20.120.1790	-	0.00849527808060347	-4.76824478977323	2	2	0.00137362637362637	1456	15792	381305,319817	Rc3h1,Rc3h2
1.10.238.210	-	0.00849527808060347	-4.76824478977323	2	2	0.00137362637362637	1456	15792	14660,216456	Gls,Gls2
2.30.280.10	SRA-YDG	0.00849527808060347	-4.76824478977323	2	2	0.00137362637362637	1456	15792	109113,18140	Uhrf2,Uhrf1
1.10.8.270	putative rabgap domain of human tbc1 domain family member 14 like domains	0.00876720795499733	-4.73673688645656	33	8	0.00549450549450549	1456	15792	29809,52850,66687,381605,209478,245638,105835,57915	Rabgap1l,Sgsm1,Tbc1d15,Tbc1d2,Tbc1d12,Tbc1d8b,Sgsm3,Tbc1d1
3.30.2410.10	Hect, E3 ligase catalytic domain	0.00952938855003321	-4.65337472391656	27	7	0.00480769230769231	1456	15792	207304,66313,217558,75788,22215,14897,235439	Hectd1,Smurf2,G2e3,Smurf1,Ube3a,Trip12,Herc1
3.90.1750.10	Hect, E3 ligase catalytic domains	0.00952938855003321	-4.65337472391656	27	7	0.00480769230769231	1456	15792	217558,14897,235439,22215,75788,207304,66313	G2e3,Trip12,Herc1,Ube3a,Smurf1,Hectd1,Smurf2
1.20.1640.10	Multidrug efflux transporter AcrB transmembrane domain	0.00959566435496566	-4.64644391221483	10	4	0.00274725274725275	1456	15792	237636,18145,211612,242748	Npc1l1,Npc1,Ptchd1,Disp3
1.25.40.90	-	0.0117168855622254	-4.44672426715909	28	7	0.00480769230769231	1456	15792	74737,21968,233489,74105,225283,216705,20844	Pcf11,Tom1,Picalm,Gga2,Rprd1a,Clint1,Stam
1.20.5.690	Importin-alpha, importin-beta-binding domain	0.0126382385525409	-4.37102825499473	6	3	0.00206043956043956	1456	15792	16648,381686,16646	Kpna3,Kpna7,Kpna1
2.40.240.130	-	0.0126382385525409	-4.37102825499473	6	3	0.00206043956043956	1456	15792	13543,13542,12005	Dvl2,Dvl1,Axin1
1.20.1390.10	PWI domain	0.0126382385525409	-4.37102825499473	6	3	0.00206043956043956	1456	15792	70767,67039,225432	Prpf3,Rbm25,Rbm27
3.30.70.1590	-	0.0126382385525409	-4.37102825499473	6	3	0.00206043956043956	1456	15792	17918,17886,17880	Myo5a,Myh9,Myh11
2.30.130.40	LON domain-like	0.0126382385525409	-4.37102825499473	6	3	0.00206043956043956	1456	15792	74142,244421,74365	Lonp1,Lonrf1,Lonrf3
3.10.390.10	SAND domain-like	0.0139920897608044	-4.26926312613458	11	4	0.00274725274725275	1456	15792	56809,20482,229004,54006	Gmeb1,Skil,Gmeb2,Deaf1
3.90.70.10	Cysteine proteinases	0.0141596166368684	-4.25736126475055	96	16	0.010989010989011	1456	15792	231915,59025,72344,170822,17847,74112,72607,99526,319651,28035,103135,244144,235441,94242,13030,76179	Uspl1,Usp14,Usp36,Usp33,Usp34,Usp16,Usp13,Usp53,Usp37,Usp39,Pan2,Usp35,Usp3,Tinagl1,Ctsb,Usp31
2.30.30.40	SH3 Domains	0.0192579707590298	-3.94983023854562	220	30	0.0206043956043956	1456	15792	20844,105835,207304,20403,11352,106628,71602,338320,225164,30948,56217,20811,21682,24057,100213,12927,66616,20405,217154,11308,214459,319262,12295,338372,20459,20408,13385,66898,56524,223435	Stam,Sgsm3,Hectd1,Itsn2,Abl2,Trip10,Myo1e,Mia2,Mib1,Bin1,Pals1,Srms,Tec,Sh3yl1,Rusc2,Bcar1,Snx9,Sh3gl1,Stac2,Abi1,Fnbp1l,Fchsd1,Cacnb1,Map3k9,Ptk6,Sh3gl3,Dlg4,Baiap2l1,Pals2,Trio
3.30.1370.10	K Homology domain, type 1	0.0198914185093203	-3.9174668709458	45	9	0.00618131868131868	1456	15792	23983,14265,237400,23879,66362,74200,22668,52705,14359	Pcbp1,Fmr1,Mex3d,Fxr2,Exosc3,Khdc4,Sf1,Krr1,Fxr1
4.10.1000.10	Zinc finger, CCCH-type	0.0204254520227036	-3.89097350762643	31	7	0.00480769230769231	1456	15792	69082,54188,54484,381305,22695,319817,223642	Zc3h15,Cpsf4,Mkrn1,Rc3h1,Zfp36,Rc3h2,Zc3h3
1.10.10.820	-	0.0204957653163232	-3.88753698411174	38	8	0.00549450549450549	1456	15792	17886,71602,17880,231646,338367,668940,17918,17913	Myh9,Myo1e,Myh11,Myo1h,Myo1d,Myh7b,Myo5a,Myo1c
1.20.58.530	-	0.0204957653163232	-3.88753698411174	38	8	0.00549450549450549	1456	15792	71602,17886,17918,668940,17913,17880,338367,231646	Myo1e,Myh9,Myo5a,Myh7b,Myo1c,Myh11,Myo1d,Myo1h
1.20.120.720	Myosin VI head, motor domain, U50 subdomain	0.0204957653163232	-3.88753698411174	38	8	0.00549450549450549	1456	15792	338367,231646,17880,17913,668940,17918,17886,71602	Myo1d,Myo1h,Myh11,Myo1c,Myh7b,Myo5a,Myh9,Myo1e
1.10.720.40	-	0.0206131868423389	-3.88182427000991	7	3	0.00206043956043956	1456	15792	13726,71782,21917	Emd,Ankle2,Tmpo
1.20.190.20	14-3-3 domain	0.0206131868423389	-3.88182427000991	7	3	0.00206043956043956	1456	15792	22629,22628,22631	Ywhah,Ywhag,Ywhaz
1.10.8.60	-	0.0227706276549219	-3.78228383429202	46	9	0.00618131868131868	1456	15792	23924,20479,70472,74142,67089,20174,69597,50850,231912	Katna1,Vps4b,Atad2,Lonp1,Psmc6,Ruvbl2,Afg3l2,Spast,Katnal1
1.20.5.4090	-	0.0239212827112728	-3.73298672628427	3	2	0.00137362637362637	1456	15792	71268,16978	Lrrfip2,Lrrfip1
1.10.10.430	Phosphatase 2C, C-terminal domain suprefamily	0.0239212827112728	-3.73298672628427	3	2	0.00137362637362637	1456	15792	19043,19042	Ppm1b,Ppm1a
6.10.140.1460	-	0.0239212827112728	-3.73298672628427	3	2	0.00137362637362637	1456	15792	18452,18451	P4ha2,P4ha1
4.10.365.10	p27	0.0239212827112728	-3.73298672628427	3	2	0.00137362637362637	1456	15792	12575,12577	Cdkn1a,Cdkn1c
2.30.30.1150	-	0.0239212827112728	-3.73298672628427	3	2	0.00137362637362637	1456	15792	109113,18140	Uhrf2,Uhrf1
3.40.50.460	Phosphofructokinase domain	0.0239212827112728	-3.73298672628427	3	2	0.00137362637362637	1456	15792	56421,18641	Pfkp,Pfkl
3.10.20.360	CKK domain	0.0239212827112728	-3.73298672628427	3	2	0.00137362637362637	1456	15792	227634,67886	Camsap1,Camsap2
3.30.60.90	-	0.0257062473232993	-3.661021230112	19	5	0.00343406593406593	1456	15792	74287,18412,17966,225164,13528	Kcmf1,Sqstm1,Nbr1,Mib1,Dtnb
3.20.20.70	Aldolase class I	0.0259356943585058	-3.65213509850821	47	9	0.00618131868131868	1456	15792	23917,58185,353204,11674,14420,59027,21991,15586,15356	Impdh1,Rsad2,Aldoart1,Aldoa,Galc,Nampt,Tpi1,Hyal1,Hmgcl
1.10.472.80	Ypt/Rab-GAP domain of gyp1p, domain 3	0.0273841612017369	-3.59779049105901	40	8	0.00549450549450549	1456	15792	381605,29809,66687,52850,209478,105835,245638,57915	Tbc1d2,Rabgap1l,Tbc1d15,Sgsm1,Tbc1d12,Sgsm3,Tbc1d8b,Tbc1d1
2.60.200.20	-	0.0282599954401977	-3.56630806307759	33	7	0.00480769230769231	1456	15792	231858,102693,27354,17356,545389,217882,76793	Radil,Phldb1,Nbn,Afdn,Cep170,Cep170b,Snip1
3.90.520.10	SMAD MH1 domain	0.0307503894035684	-3.48185262127911	8	3	0.00206043956043956	1456	15792	17131,17126,17128	Smad7,Smad2,Smad4
2.20.25.20	-	0.0307503894035684	-3.48185262127911	8	3	0.00206043956043956	1456	15792	23807,30945,75234	Arih2,Rnf19a,Rnf19b
1.10.950.10	Villin headpiece domain	0.0307503894035684	-3.48185262127911	8	3	0.00206043956043956	1456	15792	225115,13829,319713	Svil,Dmtn,Ablim3
3.30.310.80	Kinase associated domain 1, KA1	0.0307503894035684	-3.48185262127911	8	3	0.00206043956043956	1456	15792	12649,226778,108079	Chek1,Mark1,Prkaa2
2.60.200.40	-	0.033969749770876	-3.38228486301646	14	4	0.00274725274725275	1456	15792	20698,104418,227333,380921	Sphk1,Dgkz,Dgkd,Dgkh
1.20.1270.60	Arfaptin homology (AH) domain/BAR domain	0.0373984327147771	-3.28612648146173	74	12	0.00824175824175824	1456	15792	72993,20405,66616,20408,30948,78618,66898,214137,106628,216190,319262,214459	Appl1,Sh3gl1,Snx9,Sh3gl3,Bin1,Acap2,Baiap2l1,Arhgap29,Trip10,Appl2,Fchsd1,Fnbp1l
1.25.40.20	Ankyrin repeat-containing domain	0.0406937228084302	-3.20168142917947	225	29	0.0199175824175824	1456	15792	14391,16202,228852,74493,18035,71782,320429,107351,243910,333654,240263,104418,78618,14660,14155,216456,102334,67434,213121,654824,268301,22063,17931,207304,225164,14489,18036,75646,83560	Gabpb1,Ilk,Ppp1r16b,Tnks2,Nfkbia,Ankle2,Trank1,Kank1,Nfkbid,Ppp1r13l,Fem1c,Dgkz,Acap2,Gls,Fem1b,Gls2,Ankrd10,Ankrd33b,Ankrd35,Ankrd37,Sowahc,Trpc1,Ppp1r12a,Hectd1,Mib1,Mtpn,Nfkbib,Rai14,Tex14
1.20.5.370	-	0.0430339306415099	-3.14576638976594	15	4	0.00274725274725275	1456	15792	326618,668940,22003,22004	Tpm4,Myh7b,Tpm1,Tpm2
3.40.50.1000	HAD superfamily/HAD-like	0.0447009552820297	-3.10776040662834	76	12	0.00824175824175824	1456	15792	103466,329506,67655,70021,224088,54670,57028,237928,64899,50769,67972,224079	Nt5dc3,Ctdspl2,Ctdp1,Nt5dc2,Atp13a3,Atp8b1,Pdxp,Phospho1,Lpin3,Atp8a2,Atp2b1,Atp13a4
3.30.1360.10	RNA polymerase, RBP11-like subunit	0.0449294317131306	-3.10266220425225	4	2	0.00137362637362637	1456	15792	20016,20021	Polr1c,Polr2c
1.20.1480.20	MAST3 pre-PK domain-like	0.0449294317131306	-3.10266220425225	4	2	0.00137362637362637	1456	15792	328329,17776	Mast4,Mast2
4.10.10.10	Metallothionein Isoform II	0.0449294317131306	-3.10266220425225	4	2	0.00137362637362637	1456	15792	17748,17750	Mt1,Mt2
6.10.140.470	-	0.0449294317131306	-3.10266220425225	4	2	0.00137362637362637	1456	15792	106628,214459	Trip10,Fnbp1l
3.30.1490.100	DNA polymerase, Y-family, little finger domain	0.0449294317131306	-3.10266220425225	4	2	0.00137362637362637	1456	15792	27015,56210	Polk,Rev1
3.30.390.10	Enolase-like, N-terminal domain	0.0449294317131306	-3.10266220425225	4	2	0.00137362637362637	1456	15792	13807,433182	Eno2,Eno1b
3.40.1170.60	-	0.0449294317131306	-3.10266220425225	4	2	0.00137362637362637	1456	15792	56210,27015	Rev1,Polk
3.40.710.10	DD-peptidase/beta-lactamase superfamily	0.0449294317131306	-3.10266220425225	4	2	0.00137362637362637	1456	15792	14660,216456	Gls,Gls2
2.70.50.80	-	0.0449294317131306	-3.10266220425225	4	2	0.00137362637362637	1456	15792	21679,21676	Tead4,Tead1
4.10.640.40	Cytoplasmic polyadenylation element-binding protein, ZZ domain	0.0449294317131306	-3.10266220425225	4	2	0.00137362637362637	1456	15792	231207,12877	Cpeb2,Cpeb1
6.10.20.40	TEA/ATTS domain	0.0449294317131306	-3.10266220425225	4	2	0.00137362637362637	1456	15792	21679,21676	Tead4,Tead1
1.25.40.1040	-	0.0449294317131306	-3.10266220425225	4	2	0.00137362637362637	1456	15792	66897,74838	Naa16,Naa15
3.20.20.120	Enolase-like C-terminal domain	0.0449294317131306	-3.10266220425225	4	2	0.00137362637362637	1456	15792	13807,433182	Eno2,Eno1b
3.40.50.300	P-loop containing nucleotide triphosphate hydrolases	0.0496496148723794	-3.0027646453714	784	86	0.0590659340659341	1456	15792	14679,243272,26900,14579,26428,13627,11845,75869,13682,11964,56524,13681,80914,74142,26905,50850,14674,94213,13205,235442,98985,107999,215449,17250,11855,56422,18392,17686,68146,68080,235661,12295,56055,100101806,20174,270192,109151,30877,319955,13204,67089,16653,12144,75141,69564,19384,19334,80981,74025,320982,81000,20479,70472,76969,69237,23924,270685,11639,231912,24015,13629,320429,107182,13660,18640,68939,12648,271457,217207,70784,11783,19346,228543,78286,77407,19416,66588,93838,13385,217265,19744,69834,170768,67790,69597,56217	Gnai3,Sbno1,Ddx3y,Gem,Orc4,Eef1a1,Arf6,Arl5b,Eif4a2,Atp6v1a,Pals2,Eif4a1,Uck2,Lonp1,Eif2s3x,Spast,Gna13,Ddx50,Ddx3x,Rab8b,Clp1,Gtpbp6,Rap1b,Abcc1,Arhgap5,Hbs1l,Orc1,Msh3,Arl13b,Gpn3,Dync1li1,Cacnb1,Gtpbp2,Srp54c,Ruvbl2,Rab6b,Chd9,Gnl3,Ercc6,Dhx15,Psmc6,Kras,Blm,Rasd2,Nmrk2,Ran,Rab22a,Arl4d,Nphp3,Arl4c,Rad54l2,Vps4b,Atad2,Chst1,Gtpbp4,Katna1,Mthfd1l,Ak4,Katnal1,Abce1,Eef2,Trank1,Btaf1,Ehd1,Pfkfb2,Rasl11b,Chd1,Rab5a,Dhx8,Rasl12,Apaf1,Rab6a,Rhov,Nav2,Rab35,Rasd1,Cmpk1,Dqx1,Dlg4,Abca5,Rheb,Rab43,Pfkfb3,Rab39b,Afg3l2,Pals1
1.20.58.80	Phosphotransferase system, lactose/cellobiose-type IIA subunit	0.0533214053667841	-2.93141742680247	16	4	0.00274725274725275	1456	15792	23924,231912,50850,20479	Katna1,Katnal1,Spast,Vps4b
1.20.5.100	Cytochrome c1, transmembrane anchor, C-terminal	0.0573481665940955	-2.8586144046345	10	3	0.00206043956043956	1456	15792	16412,16416,22235	Itgb1,Itgb3,Ugdh
3.30.720.50	-	0.0573481665940955	-2.8586144046345	10	3	0.00206043956043956	1456	15792	68031,14897,74198	Rnf146,Trip12,Dtx2
3.90.810.10	CRIB domain	0.0573481665940955	-2.8586144046345	10	3	0.00206043956043956	1456	15792	224105,72729,73178	Pak2,Cdc42se2,Wasl
3.90.70.80	-	0.0573481665940955	-2.8586144046345	10	3	0.00206043956043956	1456	15792	226418,73945,71198	Yod1,Otud4,Otud1
3.40.850.10	Kinesin motor domain	0.0621348925071508	-2.7784475717144	80	12	0.00824175824175824	1456	15792	16580,338367,231646,17880,16563,17913,71819,17918,668940,16573,17886,71602	Kifc5b,Myo1d,Myo1h,Myh11,Kif2a,Myo1c,Kif23,Myo5a,Myh7b,Kif5b,Myh9,Myo1e
3.10.110.10	Ubiquitin Conjugating Enzyme	0.0628960328679612	-2.76627218772643	55	9	0.00618131868131868	1456	15792	67128,56228,76980,67921,22213,27103,66105,52348,53323	Ube2g1,Ube2j1,Ube2ql1,Ube2f,Ube2g2,Eif2ak4,Ube2d3,Vps37a,Ube2k
1.20.5.340	-	0.0635993828348446	-2.75515151253779	47	8	0.00549450549450549	1456	15792	668940,22003,17880,19878,338320,22004,116873,17886	Myh7b,Tpm1,Myh11,Rock2,Mia2,Tpm2,Stim2,Myh9
3.30.60.20	-	0.0671008337380386	-2.70155880977561	64	10	0.00686813186813187	1456	15792	214137,227333,217154,18759,19878,380921,382018,104418,56289,319939	Arhgap29,Dgkd,Stac2,Prkci,Rock2,Dgkh,Unc13a,Dgkz,Rassf1,Tns3
1.20.5.990	Nemo cc2-lz domain - 1d5 darpin complex	0.0703606290571503	-2.654121418602	5	2	0.00137362637362637	1456	15792	231130,71648	Tnip2,Optn
3.40.50.450	-	0.0703606290571503	-2.654121418602	5	2	0.00137362637362637	1456	15792	18641,56421	Pfkl,Pfkp
1.20.5.390	L1 transposable element, trimerization domain	0.0703606290571503	-2.654121418602	5	2	0.00137362637362637	1456	15792	71648,216238	Optn,Eea1
1.10.287.660	Helix hairpin bin	0.0703606290571503	-2.654121418602	5	2	0.00137362637362637	1456	15792	330192,52348	Vps37b,Vps37a
6.10.140.1740	-	0.0703606290571503	-2.654121418602	5	2	0.00137362637362637	1456	15792	66262,69260	Ing5,Ing2
3.30.390.130	-	0.0703606290571503	-2.654121418602	5	2	0.00137362637362637	1456	15792	74198,80904	Dtx2,Dtx3
3.40.120.10	Alpha-D-Glucose-1,6-Bisphosphate, subunit A, domain 3	0.0703606290571503	-2.654121418602	5	2	0.00137362637362637	1456	15792	72157,66681	Pgm1,Pgm2
1.10.287.2720	-	0.0703606290571503	-2.654121418602	5	2	0.00137362637362637	1456	15792	74486,237542	Osbpl10,Osbpl8
3.40.50.10860	Leucine Dehydrogenase, chain A, domain 1	0.0703606290571503	-2.654121418602	5	2	0.00137362637362637	1456	15792	270685,17768	Mthfd1l,Mthfd2
4.10.1240.30	-	0.0703606290571503	-2.654121418602	5	2	0.00137362637362637	1456	15792	16416,16412	Itgb3,Itgb1
3.30.780.10	SUI1-like domain	0.0703606290571503	-2.654121418602	5	2	0.00137362637362637	1456	15792	20918,68969	Eif1,Eif1b
4.10.270.10	Myosin, subunit A	0.0703606290571503	-2.654121418602	5	2	0.00137362637362637	1456	15792	17880,17886	Myh11,Myh9
