TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
WP2432	Spinal Cord Injury	0.00937805242734254	-4.66938316786945	98	21	0.0345963756177924	607	4808	14825,19878,13653,233781,15370,20310,11595,13197,17869,12064,14281,121021,58250,18053,12227,14573,20296,22695,14609,14225,65079	Cxcl1,Rock2,Egr1,Xylt1,Nr4a1,Cxcl2,Acan,Gadd45a,Myc,Bdnf,Fos,Cspg4,Chst11,Ngfr,Btg2,Gdnf,Ccl2,Zfp36,Gja1,Fkbp1a,Rtn4r
WP1763	PluriNetWork	0.0122625620705871	-4.40120439228189	291	50	0.0823723228995058	607	4808	19821,20841,20687,16412,18712,12575,19696,16468,14281,19664,17261,223775,99982,20591,20466,18140,19712,16878,17128,56380,12550,16600,76804,56353,52615,216850,65079,17126,13542,22668,11789,18451,13197,66317,75788,20683,13626,59004,17869,14182,19697,17246,12505,17131,19878,233726,12005,104263,74178,13017	Rnf2,Zfp143,Sp3,Itgb1,Pim1,Cdkn1a,Rel,Jarid2,Fos,Rbpj,Mef2d,Pim3,Kdm1a,Kdm5c,Sin3a,Uhrf1,Rest,Lif,Smad4,Arid3b,Cdh1,Klf4,Kdm4c,Rybp,Suz12,Kdm6b,Rtn4r,Smad2,Dvl1,Sf1,Apc,P4ha1,Gadd45a,Skic8,Smurf1,Sp1,Eed,Pias4,Myc,Fgfr1,Rela,Mdm2,Cd44,Smad7,Rock2,Ipo7,Axin1,Kdm3a,Stk40,Ctbp2
WP523	Regulation of Actin Cytoskeleton	0.0124450161466899	-4.38643504571948	151	29	0.0477759472817133	607	4808	22330,18720,13367,17698,12927,12672,18591,19878,14268,109711,11461,12631,14062,14178,74769,224105,12632,17931,14166,14674,11465,67771,16653,11789,66985,50772,14182,12062,227733	Vcl,Pip5k1a,Diaph1,Msn,Bcar1,Chrm4,Pdgfb,Rock2,Fn1,Actn1,Actb,Cfl1,F2r,Fgf7,Pik3cb,Pak2,Cfl2,Ppp1r12a,Fgf11,Gna13,Actg1,Arpc5,Kras,Apc,Rassf7,Mapk6,Fgfr1,Bdkrb2,Pip5kl1
WP65	Insulin Signaling	0.0130405924302641	-4.3396882917469	158	30	0.0494233937397035	607	4808	16890,108079,18607,16573,110651,20909,12703,26405,228775,14281,26419,19744,50772,26400,338372,20525,16476,12331,13653,14936,18641,20807,107746,74769,17913,13660,11845,13684,13685,18759	Lipe,Prkaa2,Pdpk1,Kif5b,Rps6ka3,Stx4a,Socs1,Map3k2,Trib3,Fos,Mapk8,Rheb,Mapk6,Map2k7,Map3k9,Slc2a1,Jun,Cap1,Egr1,Gys1,Pfkl,Srf,Rapgef1,Pik3cb,Myo1c,Ehd1,Arf6,Eif4e,Eif4ebp1,Prkci
WP2087	miRNA regulation of DNA Damage Response	0.0134645370726867	-4.30769593335513	65	15	0.0247116968698517	607	4808	58801,27354,12649,12532,13197,12575,19365,14102,17873,12530,21933,23882,24086,11783,17246	Pmaip1,Nbn,Chek1,Cdc25c,Gadd45a,Cdkn1a,Rad52,Fas,Gadd45b,Cdc25a,Tnfrsf10b,Gadd45g,Tlk2,Apaf1,Mdm2
WP493	MAPK signaling pathway	0.0142128010699129	-4.25361223667072	159	30	0.0494233937397035	607	4808	63953,18591,16476,14102,20807,215449,19042,193740,65964,224105,11911,19043,240672,235584,16653,110651,15370,13197,18211,17869,19252,17164,17165,14281,26419,12064,50772,103988,192176,26400	Dusp10,Pdgfb,Jun,Fas,Srf,Rap1b,Ppm1a,Hspa1a,Map3k20,Pak2,Atf4,Ppm1b,Dusp5,Dusp7,Kras,Rps6ka3,Nr4a1,Gadd45a,Ntrk1,Myc,Dusp1,Mapkapk2,Mapkapk5,Fos,Mapk8,Bdnf,Mapk6,Gck,Flna,Map2k7
WP544	Exercise-induced Circadian Regulation	0.0162966572726385	-4.11679526749849	49	12	0.0197693574958814	607	4808	22057,52331,238988,12226,22763,64209,217166,12952,12753,30960,11865,18626	Tob1,Stbd1,Erc2,Btg1,Zfr,Herpud1,Nr1d1,Cry1,Clock,Vapa,Bmal1,Per1
WP450	IL-2 Signaling Pathway	0.0254612938787474	-3.67059586708339	76	16	0.0263591433278418	607	4808	14389,26419,23872,230126,17164,74769,20844,19697,13684,12700,16653,23871,22608,12703,15519,12675	Gab2,Mapk8,Ets2,Shb,Mapkapk2,Pik3cb,Stam,Rela,Eif4e,Cish,Kras,Ets1,Ybx1,Socs1,Hsp90aa1,Chuk
WP1268	Diurnally Regulated Genes with Circadian Orthologs	0.0334499167423806	-3.39770598142802	48	11	0.0181219110378913	607	4808	12226,12753,64209,30960,22763,11865,18626,52331,22057,238988,12952	Btg1,Clock,Herpud1,Vapa,Zfr,Bmal1,Per1,Stbd1,Tob1,Erc2,Cry1
WP310	mRNA processing	0.0345614149683735	-3.36501739351248	452	70	0.115321252059308	607	4808	73826,81898,14359,230257,217207,72692,19941,13204,52521,20238,22608,67889,23983,208606,107951,102414,57317,20104,12877,13684,18458,98985,54188,70930,67434,66164,67010,107701,59013,170791,14265,80913,321006,19205,20005,381626,56403,23879,67920,15381,21843,209003,15568,72290,13205,67281,229663,68981,56878,56190,269261,67039,70767,12747,102857,20044,20975,93686,69207,26987,243272,27275,13682,230908,230721,12750,67897,19826,69597,93871	Poldip3,Sf3b1,Fxr1,Ptbp3,Dhx8,Hnrnpll,Rpl26,Dhx15,Zfp622,Atxn1,Ybx1,Rbm18,Pcbp1,Rsrc2,Cdk9,Clk3,Srsf4,Rps6,Cpeb1,Eif4e,Pabpc1,Clp1,Cpsf4,Nol8,Ankrd33b,Nip7,Rbm7,Sf3b4,Hnrnph1,Rbm39,Fmr1,Pum2,Dcaf1,Ptbp1,Rpl9,Rbm33,Syncrip,Fxr2,Mak16,Hnrnpc,Tial1,Rbmx2,Elavl1,Lsm11,Ddx3x,Rpl37,Csde1,Snrpa1,Rbms1,Rbm38,Rpl12,Rbm25,Prpf3,Clk1,Slc6a8,Rps14,Synj2,Rbfox2,Srsf11,Eif4e2,Sbno1,Nufip1,Eif4a2,Tardbp,Pabpc4,Clk4,Rnmt,Rnps1,Afg3l2,Brwd1
WP216	Striated Muscle Contraction	0.0501556028477631	-2.99262504902471	45	10	0.0164744645799012	607	4808	11475,326618,11465,71912,98932,22003,22004,21916,60595,11459	Acta2,Tpm4,Actg1,Jsrp1,Myl9,Tpm1,Tpm2,Tmod1,Actn4,Acta1
WP412	Oxidative Stress	0.0544011306293291	-2.91137034170884	28	7	0.0115321252059308	607	4808	16477,14281,17748,20683,14629,14391,15368	Junb,Fos,Mt1,Sp1,Gclc,Gabpb1,Hmox1
WP2910	Mecp2 and Associated Rett Syndrome	0.0647922068677778	-2.73656994724239	47	10	0.0164744645799012	607	4808	22608,20466,59013,20687,14415,70767,20683,12064,19712,14409	Ybx1,Sin3a,Hnrnph1,Sp3,Gad1,Prpf3,Sp1,Bdnf,Rest,Gabrr2
WP403	Wnt Signaling Pathway	0.0685563580001023	-2.68009912745567	60	12	0.0197693574958814	607	4808	13542,18792,18759,22411,17869,14283,22421,27373,13543,12005,16476,11789	Dvl1,Plau,Prkci,Wnt11,Myc,Fosl1,Wnt7a,Csnk1e,Dvl2,Axin1,Jun,Apc
WP3632	Lung fibrosis	0.0760390579677538	-2.57650815007945	61	12	0.0197693574958814	607	4808	20482,20310,15368,12981,18591,17131,17750,12985,14178,14219,18792,20296	Skil,Cxcl2,Hmox1,Csf2,Pdgfb,Smad7,Mt2,Csf3,Fgf7,Ccn2,Plau,Ccl2
WP1263	Mitochondrial Gene Expression	0.0814072540562732	-2.50829089377382	19	5	0.00823723228995058	607	4808	66410,14390,226169,20683,18181	Mterf3,Gabpa,Pprc1,Sp1,Nrf1
WP1770	One carbon metabolism and related pathways	0.0819183430815003	-2.50203234395139	49	10	0.0164744645799012	607	4808	12012,14630,14629,13026,13361,107869,12583,14415,108037,17769	Baat,Gclm,Gclc,Pcyt1a,Dhfr,Cth,Cdo1,Gad1,Shmt2,Mthfr
WP571	FAS pathway and Stress induction of HSP regulation	0.0862071100469574	-2.45100262157068	37	8	0.0131795716639209	607	4808	102626,14102,11783,16905,224105,26419,16476,17164	Mapkapk3,Fas,Apaf1,Lmna,Pak2,Mapk8,Jun,Mapkapk2
WP454	Osteoclast	0.0896198304776285	-2.41217866119446	14	4	0.00658978583196046	607	4808	18591,11433,238377,16416	Pdgfb,Acp5,Gpr68,Itgb3
WP1245	Keap1-Nrf2	0.0896198304776285	-2.41217866119446	14	4	0.00658978583196046	607	4808	14629,14630,26419,15368	Gclc,Gclm,Mapk8,Hmox1
WP2310	PodNet: protein-protein interactions in the podocyte	0.0896608782999927	-2.4117207444073	315	48	0.0790774299835255	607	4808	18008,74117,20683,17926,12569,75788,18793,225341,67771,12577,22323,22339,18451,18759,76709,12631,16007,16202,22330,21894,14066,17131,19225,71602,12927,14219,112407,19401,72333,19664,16416,12575,60595,110829,21345,56715,16412,50798,17126,11461,73178,16008,66340,224105,74769,17886,17295,13543	Nes,Actr3,Sp1,Myoc,Cdk5r1,Smurf1,Plaur,Lims2,Arpc5,Cdkn1c,Vasp,Vegfa,P4ha1,Prkci,Arpc2,Cfl1,Ccn1,Ilk,Vcl,Tln1,F3,Smad7,Ptgs2,Myo1e,Bcar1,Ccn2,Egln3,Rara,Palld,Rbpj,Itgb3,Cdkn1a,Actn4,Lims1,Tagln,Rabgef1,Itgb1,Gne,Smad2,Actb,Wasl,Igfbp2,Psenen,Pak2,Pik3cb,Myh9,Met,Dvl2
WP2309	XPodNet - protein-protein interactions in the podocyte expanded by STRING	0.09273567218572	-2.37800206720951	831	117	0.192751235584843	607	4808	13367,15519,22330,19225,83671,12005,12927,18759,14609,76709,12631,54607,16007,54485,54698,58998,18793,235442,22628,75788,19087,11789,22323,12577,18008,26400,225870,74117,26419,228775,17926,17128,17258,20648,13543,14102,57028,14268,64209,50798,24136,73178,11461,11845,13836,18124,17913,114774,12575,26558,110829,20893,14489,22793,12740,12452,107951,16412,14219,66313,19664,14389,14200,19401,72333,19108,12050,57259,16202,21894,226182,14066,17131,71602,22629,16533,13386,22695,12753,12569,67771,225341,18451,22339,216190,18792,17246,15275,20683,23882,69564,17886,12550,16563,17295,16402,17126,13542,21814,56213,224105,20405,66340,74769,16008,19248,60595,56715,21345,21844,18538,112407,58235,14281,11865,78593,16416	Diaph1,Hsp90aa1,Vcl,Ptgs2,Sytl2,Axin1,Bcar1,Prkci,Gja1,Arpc2,Cfl1,Socs6,Ccn1,Dll4,Crtam,Nectin3,Plaur,Rab8b,Ywhag,Smurf1,Prkar2a,Apc,Vasp,Cdkn1c,Nes,Map2k7,Rin1,Actr3,Mapk8,Trib3,Myoc,Smad4,Mef2a,Snta1,Dvl2,Fas,Pdxp,Fn1,Herpud1,Gne,Zeb2,Wasl,Actb,Arf6,Epha2,Nr4a3,Myo1c,Pawr,Cdkn1a,Homer3,Lims1,Bhlhe40,Mtpn,Zyx,Cldn4,Ccng2,Cdk9,Itgb1,Ccn2,Smurf2,Rbpj,Gab2,Fhl2,Rara,Palld,Prkx,Bcl2l2,Tob2,Ilk,Tln1,Taf5,F3,Smad7,Myo1e,Ywhah,Kcnmb1,Dlk1,Zfp36,Clock,Cdk5r1,Arpc5,Lims2,P4ha1,Vegfa,Appl2,Plau,Mdm2,Hk1,Sp1,Gadd45g,Nmrk2,Myh9,Cdh1,Kif2a,Met,Itga5,Smad2,Dvl1,Tgfbr3,Htra1,Pak2,Sh3gl1,Psenen,Pik3cb,Igfbp2,Ptpn12,Actn4,Rabgef1,Tagln,Tiam1,Pcna,Egln3,Nectin1,Fos,Bmal1,Nrip3,Itgb3
WP1256	NLR Proteins	0.09392425198077	-2.36526665155946	9	3	0.00494233937397035	607	4808	26419,19697,12675	Mapk8,Rela,Chuk
WP1254	Apoptosis	0.0940827289192509	-2.36358078888291	83	15	0.0247116968698517	607	4808	19697,11783,12177,17246,17210,21933,17869,18036,12050,12675,18035,14102,16476,58801,21938	Rela,Apaf1,Bnip3l,Mdm2,Mcl1,Tnfrsf10b,Myc,Nfkbib,Bcl2l2,Chuk,Nfkbia,Fas,Jun,Pmaip1,Tnfrsf1b
WP298	G13 Signaling Pathway	0.110136094794612	-2.20603845251681	39	8	0.0131795716639209	607	4808	19878,74769,14674,19046,13367,12632,73178,12631	Rock2,Pik3cb,Gna13,Ppp1cb,Diaph1,Cfl2,Wasl,Cfl1
WP1243	EBV LMP1 signaling	0.115700546543773	-2.15674992099269	21	5	0.00823723228995058	607	4808	67399,15519,26419,19697,12675	Pdlim7,Hsp90aa1,Mapk8,Rela,Chuk
WP29	Notch Signaling Pathway	0.117884302252612	-2.13805162489526	46	9	0.014827018121911	607	4808	80904,103806,18223,19664,13543,13017,13542,54485,74198	Dtx3,Maml1,Numbl,Rbpj,Dvl2,Ctbp2,Dvl1,Dll4,Dtx2
WP193	Signaling of Hepatocyte Growth Factor Receptor	0.128413570750998	-2.05249920210405	34	7	0.0115321252059308	607	4808	107746,17295,215449,16476,14281,26419,16412	Rapgef1,Met,Rap1b,Jun,Fos,Mapk8,Itgb1
WP539	Wnt Signaling Pathway NetPath	0.130125422575561	-2.03925650459359	108	18	0.0296540362438221	607	4808	212398,12005,13385,11789,16476,13543,12550,17755,17128,12532,59004,27373,22421,26419,14200,13017,15258,13542	Frat2,Axin1,Dlg4,Apc,Jun,Dvl2,Cdh1,Map1b,Smad4,Cdc25c,Pias4,Csnk1e,Wnt7a,Mapk8,Fhl2,Ctbp2,Hipk2,Dvl1
WP1241	Glucuronidation	0.133421042882546	-2.01424541519297	16	4	0.00658978583196046	607	4808	66681,15275,72157,22235	Pgm2,Hk1,Pgm1,Ugdh
WP567	Eukaryotic Transcription Initiation	0.137310636187699	-1.98550950243731	41	8	0.0131795716639209	607	4808	20016,245841,24074,108143,226182,16202,68153,20021	Polr1c,Polr2h,Taf7,Taf9,Taf5,Ilk,Gtf2e2,Polr2c
WP413	G1 to S cell cycle control	0.139634976970698	-1.96872356867058	61	11	0.0181219110378913	607	4808	12577,12452,12530,13197,18392,12575,17869,104394,18538,17246,26428	Cdkn1c,Ccng2,Cdc25a,Gadd45a,Orc1,Cdkn1a,Myc,E2f4,Pcna,Mdm2,Orc4
WP475	Irinotecan Pathway	0.152826762874952	-1.87845026788145	11	3	0.00494233937397035	607	4808	11789,104158,17250	Apc,Ces1d,Abcc1
WP2141	Serotonin and anxiety	0.158027991753543	-1.84498309864957	17	4	0.00658978583196046	607	4808	11549,14281,11838,14265	Adra1a,Fos,Arc,Fmr1
WP2573	Primary Focal Segmental Glomerulosclerosis FSGS	0.165862872672386	-1.79659390024662	70	12	0.0197693574958814	607	4808	16416,18538,16412,12577,71602,18793,22330,21894,17886,110829,16202,12575	Itgb3,Pcna,Itgb1,Cdkn1c,Myo1e,Plaur,Vcl,Tln1,Myh9,Lims1,Ilk,Cdkn1a
WP37	IL-1 Signaling Pathway	0.178044410763869	-1.72572226113625	37	7	0.0115321252059308	607	4808	12675,18035,18412,19697,67245,18036,26419	Chuk,Nfkbia,Sqstm1,Rela,Peli1,Nfkbib,Mapk8
WP87	Nucleotide Metabolism	0.211544453916969	-1.55332011857678	19	4	0.00658978583196046	607	4808	20229,13361,17768,23917	Sat1,Dhfr,Mthfd2,Impdh1
WP339	ESC Pluripotency Pathways	0.21679848525897	-1.52878699625392	117	18	0.0296540362438221	607	4808	17246,50772,14182,14178,13542,17869,22411,14281,22421,13543,14166,17128,16878,12005,17131,11789,16476,18591	Mdm2,Mapk6,Fgfr1,Fgf7,Dvl1,Myc,Wnt11,Fos,Wnt7a,Dvl2,Fgf11,Smad4,Lif,Axin1,Smad7,Apc,Jun,Pdgfb
WP1261	ErbB signaling pathway	0.217850079600499	-1.52394816102743	46	8	0.0131795716639209	607	4808	12575,13685,26400,15200,17869,13874,16476,26419	Cdkn1a,Eif4ebp1,Map2k7,Hbegf,Myc,Ereg,Jun,Mapk8
WP2140	Serotonin and anxiety-related events	0.220145737290304	-1.51346550971912	13	3	0.00494233937397035	607	4808	12921,14281,11838	Crhr1,Fos,Arc
WP3855	Dysregulated miRNA Targeting in Insulin/PI3K-AKT Signaling	0.224377474336425	-1.49442549211717	26	5	0.00823723228995058	607	4808	12703,19744,19087,19108,26987	Socs1,Rheb,Prkar2a,Prkx,Eif4e2
WP1244	Estrogen signaling	0.231773356293122	-1.46199529733552	75	12	0.0197693574958814	607	4808	245841,24074,12675,108143,226182,16202,68153,20466,20021,20683,16476,14281	Polr2h,Taf7,Chuk,Taf9,Taf5,Ilk,Gtf2e2,Sin3a,Polr2c,Sp1,Jun,Fos
WP723	Wnt Signaling Pathway and Pluripotency	0.237210070209033	-1.43880915825285	97	15	0.0247116968698517	607	4808	16476,11789,12005,18044,13543,22421,27373,22411,17869,14283,13542,18792,18759,12505,13017	Jun,Apc,Axin1,Nfya,Dvl2,Wnt7a,Csnk1e,Wnt11,Myc,Fosl1,Dvl1,Plau,Prkci,Cd44,Ctbp2
WP265	Delta-Notch Signaling Pathway	0.243240408334917	-1.41370498999904	83	13	0.0214168039538715	607	4808	12803,20466,19697,103806,18223,66340,19664,18035,54485,17128,60406,22761,16476	Cntf,Sin3a,Rela,Maml1,Numbl,Psenen,Rbpj,Nfkbia,Dll4,Smad4,Sap30,Zfpm1,Jun
WP1270	Endochondral Ossification	0.251043521962675	-1.3821289606078	62	10	0.0164744645799012	607	4808	14182,18791,11595,18792,11504,12577,67760,22339,240913,58250	Fgfr1,Plat,Acan,Plau,Adamts1,Cdkn1c,Slc38a2,Vegfa,Adamts4,Chst11
WP350	p38 MAPK Signaling Pathway	0.253086241040946	-1.37402497465922	34	6	0.00988467874794069	607	4808	19417,17869,17261,17165,338372,17164	Rasgrf1,Myc,Mef2d,Mapkapk5,Map3k9,Mapkapk2
WP1496	Oxidative Damage	0.254436044675425	-1.36870577250764	41	7	0.0115321252059308	607	4808	21938,12577,338372,13197,12575,11783,18538	Tnfrsf1b,Cdkn1c,Map3k9,Gadd45a,Cdkn1a,Apaf1,Pcna
WP6	Integrin-mediated Cell Adhesion	0.262794551549365	-1.33638272489495	99	15	0.0247116968698517	607	4808	16416,224105,50772,22793,18607,19878,22323,16402,12927,16412,16202,107746,215449,21894,22330	Itgb3,Pak2,Mapk6,Zyx,Pdpk1,Rock2,Vasp,Itga5,Bcar1,Itgb1,Ilk,Rapgef1,Rap1b,Tln1,Vcl
WP103	Cholesterol Biosynthesis	0.292042161141624	-1.23085709966541	15	3	0.00494233937397035	607	4808	66234,20775,15357	Msmo1,Sqle,Hmgcr
WP435	One Carbon Metabolism	0.300140529677661	-1.20350448174721	29	5	0.00823723228995058	607	4808	17769,270685,108037,13361,17768	Mthfr,Mthfd1l,Shmt2,Dhfr,Mthfd2
WP3857	Nephronophthisis and Wnt Signaling	0.321964418762515	-1.13331424028092	37	6	0.00988467874794069	607	4808	74025,26419,22421,13542,13543,22411	Nphp3,Mapk8,Wnt7a,Dvl1,Dvl2,Wnt11
WP386	Triacylglyceride Synthesis	0.329221114016451	-1.11102567488341	23	4	0.00658978583196046	607	4808	14933,68262,16890,52123	Gk,Agpat4,Lipe,Agpat5
WP730	Glutathione and one carbon metabolism	0.352681735112504	-1.04218922898267	31	5	0.00823723228995058	607	4808	107869,14630,14629,17769,108037	Cth,Gclm,Gclc,Mthfr,Shmt2
WP3675	Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling	0.352681735112504	-1.04218922898267	31	5	0.00823723228995058	607	4808	16008,16412,228026,16202,17126	Igfbp2,Itgb1,Pdk1,Ilk,Smad2
WP166	Apoptosis Modulation by HSP70	0.365208258048699	-1.00728751811638	17	3	0.00494233937397035	607	4808	11783,193740,14102	Apaf1,Hspa1a,Fas
WP2271	Macrophage markers	0.365977281986428	-1.00518401858259	10	2	0.00329489291598023	607	4808	14066,12514	F3,Cd68
WP373	IL-3 Signaling Pathway	0.367260278035394	-1.00168447783809	99	14	0.0230642504118616	607	4808	22330,107746,12649,21938,22631,16653,11908,21682,20525,12700,26419,14389,17164,19401	Vcl,Rapgef1,Chek1,Tnfrsf1b,Ywhaz,Kras,Atf1,Tec,Slc2a1,Cish,Mapk8,Gab2,Mapkapk2,Rara
WP2872	White fat cell differentiation	0.379154327360714	-0.969811960579173	32	5	0.00823723228995058	607	4808	19401,19016,13654,16600,21887	Rara,Pparg,Egr2,Klf4,Tle3
WP108	Selenium metabolism/Selenoproteins	0.381887347633573	-0.962629615350349	47	7	0.0115321252059308	607	4808	16476,14281,20683,20687,107869,19697,232223	Jun,Fos,Sp1,Sp3,Cth,Rela,Txnrd3
WP578	Leptin Insulin Overlap	0.401420479924532	-0.912745822684437	18	3	0.00494233937397035	607	4808	104418,18607,12703	Dgkz,Pdpk1,Socs1
WP150	DNA Replication	0.416852542899744	-0.875022733868857	41	6	0.00988467874794069	607	4808	22190,67177,18538,70024,26428,18392	Ubc,Cdt1,Pcna,Mcm10,Orc4,Orc1
WP2841	Focal Adhesion-PI3K-Akt-mTOR-signaling pathway	0.416906216633339	-0.874893982637026	320	42	0.0691927512355848	607	4808	17295,14936,14706,15519,16402,14268,18591,14062,14178,13685,13684,170768,26987,74769,11911,18053,13836,74747,75705,12575,21923,14166,16890,16412,57915,22339,18607,20104,108079,16653,17246,20525,21825,14182,18640,17311,12985,16416,20527,15568,19744,74343	Met,Gys1,Gng4,Hsp90aa1,Itga5,Fn1,Pdgfb,F2r,Fgf7,Eif4ebp1,Eif4e,Pfkfb3,Eif4e2,Pik3cb,Atf4,Ngfr,Epha2,Ddit4,Eif4b,Cdkn1a,Tnc,Fgf11,Lipe,Itgb1,Tbc1d1,Vegfa,Pdpk1,Rps6,Prkaa2,Kras,Mdm2,Slc2a1,Thbs1,Fgfr1,Pfkfb2,Kitl,Csf3,Itgb3,Slc2a3,Elavl1,Rheb,Crtc2
WP2928	miR-222 in Exercise-Induced Cardiac Growth	0.417260386990539	-0.874044822824243	4	1	0.00164744645799012	607	4808	15258	Hipk2
WP2904	Mir302-367 Promoting Cardiomyocyte Proliferation	0.417260386990539	-0.874044822824243	4	1	0.00164744645799012	607	4808	68473	Mob1b
WP222	Cytokines and Inflammatory Response	0.449651466145919	-0.799282515988834	27	4	0.00658978583196046	607	4808	16156,14825,12985,12981	Il11,Cxcl1,Csf3,Csf2
