TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PF04571	Lipin_N	0.000752849294352883	-7.19164549049674	3	3	0.00172512938470385	1739	19106	64899,64898,14245	Lpin3,Lpin2,Lpin1
PF08235	LNS2	0.000752849294352883	-7.19164549049674	3	3	0.00172512938470385	1739	19106	14245,64898,64899	Lpin1,Lpin2,Lpin3
PF12235	FXMRP1_C_core	0.000752849294352883	-7.19164549049674	3	3	0.00172512938470385	1739	19106	23879,14359,14265	Fxr2,Fxr1,Fmr1
PF16876	Lipin_mid	0.000752849294352883	-7.19164549049674	3	3	0.00172512938470385	1739	19106	14245,64898,64899	Lpin1,Lpin2,Lpin3
PF05641	Agenet	0.000752849294352883	-7.19164549049674	3	3	0.00172512938470385	1739	19106	23879,14265,14359	Fxr2,Fmr1,Fxr1
PF11928	DUF3446	0.000752849294352883	-7.19164549049674	3	3	0.00172512938470385	1739	19106	13654,13653,13655	Egr2,Egr1,Egr3
PF00402	Calponin	0.000882739749013488	-7.03248013578227	6	4	0.00230017251293847	1739	19106	21345,12798,21346,12797	Tagln,Cnn2,Tagln2,Cnn1
PF13923	zf-C3HC4_2	0.00102662970269748	-6.881473975179	30	9	0.00517538815411156	1739	19106	76073,80904,58186,69837,56515,19821,74365,67588,244421	Pcgf5,Dtx3,Rad18,Pcgf1,Rnf138,Rnf2,Lonrf3,Rnf41,Lonrf1
PF01388	ARID	0.00136982194591169	-6.59307451407629	15	6	0.00345025876940771	1739	19106	16468,56380,13496,93760,71371,20591	Jarid2,Arid3b,Arid3a,Arid1a,Arid5b,Kdm5c
PF13639	zf-RING_2	0.00172032164724064	-6.36524400143021	51	12	0.00690051753881541	1739	19106	93836,68098,66510,70294,29864,67702,19822,24017,51902,207742,19820,76892	Rnf111,Rchy1,Rnf181,Rnf126,Rnf11,Rnf149,Rnf4,Rnf13,Rnf24,Rnf43,Rlim,Rnft1
PF09336	Vps4_C	0.00191103366108292	-6.2601109994977	7	4	0.00230017251293847	1739	19106	50850,20479,231912,23924	Spast,Vps4b,Katnal1,Katna1
PF00076	RRM_1	0.00240213459346237	-6.0313975229798	192	30	0.0172512938470385	1739	19106	18458,69207,15568,209003,57317,226169,56190,21843,230257,72692,59013,56878,19205,432467,67889,170791,93686,70930,67039,107701,73826,230908,56403,230721,225432,67010,19826,434234,75705,15381	Pabpc1,Srsf11,Elavl1,Rbmx2,Srsf4,Pprc1,Rbm38,Tial1,Ptbp3,Hnrnpll,Hnrnph1,Rbms1,Ptbp1,Hnrnph3,Rbm18,Rbm39,Rbfox2,Nol8,Rbm25,Sf3b4,Poldip3,Tardbp,Syncrip,Pabpc4,Rbm27,Rbm7,Rnps1,Rexo5,Eif4b,Hnrnpc
PF00581	Rhodanese	0.00255826524142426	-5.96842589026112	22	7	0.00402530189764232	1739	19106	12530,19252,235584,12532,240672,63953,18218	Cdc25a,Dusp1,Dusp7,Cdc25c,Dusp5,Dusp10,Dusp8
PF00261	Tropomyosin	0.00280614987988109	-5.87594188465811	4	3	0.00172512938470385	1739	19106	22004,22003,326618	Tpm2,Tpm1,Tpm4
PF00659	POLO_box	0.00280614987988109	-5.87594188465811	4	3	0.00172512938470385	1739	19106	12795,18817,20620	Plk3,Plk1,Plk2
PF01485	IBR	0.00284914795768973	-5.86073529161382	12	5	0.00287521564117309	1739	19106	268291,23807,30945,75234,23806	Rnf217,Arih2,Rnf19a,Rnf19b,Arih1
PF05605	zf-Di19	0.00354707571057398	-5.64163175845821	8	4	0.00230017251293847	1739	19106	74287,21417,56515,24136	Kcmf1,Zeb1,Rnf138,Zeb2
PF06017	Myosin_TH1	0.00354707571057398	-5.64163175845821	8	4	0.00230017251293847	1739	19106	17913,338367,231646,71602	Myo1c,Myo1d,Myo1h,Myo1e
PF00240	ubiquitin	0.00372039451237423	-5.59392556460666	42	10	0.00575043128234618	1739	19106	14109,109113,18140,59090,64209,19359,22190,231655,28018,78294	Fau,Uhrf2,Uhrf1,Midn,Herpud1,Rad23b,Ubc,Oasl1,Ubfd1,Rps27a
PF00443	UCH	0.00396011244823713	-5.53148285809943	56	12	0.00690051753881541	1739	19106	72607,99526,170822,244144,59025,235441,74112,76179,319651,72344,17847,28035	Usp13,Usp53,Usp33,Usp35,Usp14,Usp3,Usp16,Usp31,Usp37,Usp36,Usp34,Usp39
PF02759	RUN	0.00540677437423731	-5.22010259790913	19	6	0.00345025876940771	1739	19106	105835,100213,242819,435626,52850,19347	Sgsm3,Rusc2,Rundc3b,Rufy4,Sgsm1,Dennd5a
PF17862	AAA_lid_3	0.00566152576750293	-5.17406185286437	25	7	0.00402530189764232	1739	19106	69597,20479,50850,70472,67089,23924,231912	Afg3l2,Vps4b,Spast,Atad2,Psmc6,Katna1,Katnal1
PF02460	Patched	0.00592693522282503	-5.12824802540352	9	4	0.00230017251293847	1739	19106	237636,18145,242748,211612	Npc1l1,Npc1,Disp3,Ptchd1
PF02148	zf-UBP	0.00617186124110977	-5.08775482673172	14	5	0.00287521564117309	1739	19106	28035,170822,72607,74112,235441	Usp39,Usp33,Usp13,Usp16,Usp3
PF03727	Hexokinase_2	0.0065395409351003	-5.02988830938644	5	3	0.00172512938470385	1739	19106	15277,103988,15275	Hk2,Gck,Hk1
PF13893	RRM_5	0.0065395409351003	-5.02988830938644	5	3	0.00172512938470385	1739	19106	19205,230257,72692	Ptbp1,Ptbp3,Hnrnpll
PF01186	Lysyl_oxidase	0.0065395409351003	-5.02988830938644	5	3	0.00172512938470385	1739	19106	16948,67573,94352	Lox,Loxl4,Loxl2
PF01480	PWI	0.0065395409351003	-5.02988830938644	5	3	0.00172512938470385	1739	19106	225432,67039,70767	Rbm27,Rbm25,Prpf3
PF11835	RRM_8	0.0065395409351003	-5.02988830938644	5	3	0.00172512938470385	1739	19106	72692,230257,19205	Hnrnpll,Ptbp3,Ptbp1
PF06031	SERTA	0.0065395409351003	-5.02988830938644	5	3	0.00172512938470385	1739	19106	214791,55942,71963	Sertad4,Sertad1,Cdca4
PF00319	SRF-TF	0.0065395409351003	-5.02988830938644	5	3	0.00172512938470385	1739	19106	17258,17261,20807	Mef2a,Mef2d,Srf
PF00349	Hexokinase_1	0.0065395409351003	-5.02988830938644	5	3	0.00172512938470385	1739	19106	15277,103988,15275	Hk2,Gck,Hk1
PF00178	Ets	0.00714929256570376	-4.9407418690309	26	7	0.00402530189764232	1739	19106	69257,56501,13709,23871,23872,27049,14390	Elf2,Elf4,Elf1,Ets1,Ets2,Etv3,Gabpa
PF01193	RNA_pol_L	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	20016,20021	Polr1c,Polr2c
PF10190	Tmemb_170	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	66817,621976	Tmem170,Tmem170b
PF09738	LRRFIP	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	71268,16978	Lrrfip2,Lrrfip1
PF15308	CEP170_C	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	545389,217882	Cep170,Cep170b
PF16414	NPC1_N	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	237636,18145	Npc1l1,Npc1
PF01422	zf-NF-X1	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	100978,74164	Nfxl1,Nfx1
PF15385	SARG	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	227545,212439	Proser2,AA986860
PF06553	BNIP3	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	12176,12177	Bnip3,Bnip3l
PF12148	TTD	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	109113,18140	Uhrf2,Uhrf1
PF18296	MID_MedPIWI	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	76199,327987	Med13l,Med13
PF11560	LAP2alpha	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	21917,98403	Tmpo,Zfp451
PF19426	MIER1_3_C	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	71148,218613	Mier1,Mier3
PF15871	JMY	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	434204,57748	Whamm,Jmy
PF17959	EF-hand_14	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	14660,216456	Gls,Gls2
PF08614	ATG16	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	77040,73683	Atg16l1,Atg16l2
PF21206	Roquin_1_2-like_ROQ	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	381305,319817	Rc3h1,Rc3h2
PF15920	WHAMM-JMY_N	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	57748,434204	Jmy,Whamm
PF16096	FXR_C1	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	14359,23879	Fxr1,Fxr2
PF10488	PP1c_bdg	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	17872,108954	Ppp1r15a,Ppp1r15b
PF15170	CaM-KIIN	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	73047,66259	Camk2n2,Camk2n1
PF19525	Ets1_N_flank	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	23872,23871	Ets2,Ets1
PF05225	HTH_psq	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	209707,212391	Lcorl,Lcor
PF14636	FNIP_N	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	216742,329679	Fnip1,Fnip2
PF14637	FNIP_M	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	216742,329679	Fnip1,Fnip2
PF07851	TMPIT	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	330189,215210	Tmem120b,Tmem120a
PF06333	Med13_C	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	327987,76199	Med13,Med13l
PF14638	FNIP_C	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	329679,216742	Fnip2,Fnip1
PF04494	TFIID_NTD2	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	102162,226182	Taf5l,Taf5
PF15327	Tankyrase_bdg_C	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	228140,243219	Tnks1bp1,2900026A02Rik
PF04960	Glutaminase	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	216456,14660	Gls2,Gls
PF11704	Folliculin	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	237782,216805	Smcr8,Flcn
PF21126	KATNA1_MIT	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	231912,23924	Katnal1,Katna1
PF15303	RNF111_N	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	212163,93836	Ark2n,Rnf111
PF01000	RNA_pol_A_bac	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	20021,20016	Polr2c,Polr1c
PF13891	zf-C3Hc3H	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	227195,69612	Ino80d,Kansl2
PF02182	SAD_SRA	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	109113,18140	Uhrf2,Uhrf1
PF12569	NatA_aux_su	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	66897,74838	Naa16,Naa15
PF18386	ROQ_II	0.00828004198038969	-4.79390724050245	2	2	0.00115008625646924	1739	19106	381305,319817	Rc3h1,Rc3h2
PF00632	HECT	0.00890782044461346	-4.72082568643436	27	7	0.00402530189764232	1739	19106	75788,217558,235439,207304,22215,14897,66313	Smurf1,G2e3,Herc1,Hectd1,Ube3a,Trip12,Smurf2
PF00640	PID	0.00890782044461346	-4.72082568643436	27	7	0.00402530189764232	1739	19106	18223,72993,216190,70729,57267,57915,100017	Numbl,Appl1,Appl2,Nos1ap,Apba3,Tbc1d1,Ldlrap1
PF00630	Filamin	0.0091724021172184	-4.69155607312256	10	4	0.00230017251293847	1739	19106	286940,55992,68794,192176	Flnb,Trim3,Flnc,Flna
PF00020	TNFR_c6	0.00923666155835476	-4.68457476182263	21	6	0.00345025876940771	1739	19106	14102,21933,21938,18053,320100,245527	Fas,Tnfrsf10b,Tnfrsf1b,Ngfr,Relt,Eda2r
PF00569	ZZ	0.0115496165727229	-4.46110303973222	16	5	0.00287521564117309	1739	19106	225164,17966,18412,74287,13528	Mib1,Nbr1,Sqstm1,Kcmf1,Dtnb
PF00778	DIX	0.0121963421224595	-4.40661919822765	6	3	0.00172512938470385	1739	19106	12005,13543,13542	Axin1,Dvl2,Dvl1
PF01843	DIL	0.0121963421224595	-4.40661919822765	6	3	0.00172512938470385	1739	19106	17356,231858,17918	Afdn,Radil,Myo5a
PF16186	Arm_3	0.0121963421224595	-4.40661919822765	6	3	0.00172512938470385	1739	19106	381686,16646,16648	Kpna7,Kpna1,Kpna3
PF02190	LON_substr_bdg	0.0121963421224595	-4.40661919822765	6	3	0.00172512938470385	1739	19106	74365,74142,244421	Lonrf3,Lonp1,Lonrf1
PF01749	IBB	0.0121963421224595	-4.40661919822765	6	3	0.00172512938470385	1739	19106	381686,16646,16648	Kpna7,Kpna1,Kpna3
PF00568	WH1	0.0133875369820326	-4.31343108078201	11	4	0.00230017251293847	1739	19106	73178,22323,26556,26558	Wasl,Vasp,Homer1,Homer3
PF13640	2OG-FeII_Oxy_3	0.0133875369820326	-4.31343108078201	11	4	0.00230017251293847	1739	19106	18452,18451,112405,112407	P4ha2,P4ha1,Egln1,Egln3
PF00004	AAA	0.0160210687172254	-4.13385062812974	44	9	0.00517538815411156	1739	19106	18392,74142,231912,23924,67089,70472,50850,20479,69597	Orc1,Lonp1,Katnal1,Katna1,Psmc6,Atad2,Spast,Vps4b,Afg3l2
PF00498	FHA	0.0160694540231181	-4.13083507472474	30	7	0.00402530189764232	1739	19106	27354,217882,76793,545389,102693,231858,17356	Nbn,Cep170b,Snip1,Cep170,Phldb1,Radil,Afdn
PF00782	DSPc	0.016367198364391	-4.11247604675478	37	8	0.00460034502587694	1739	19106	75590,19243,235584,19252,63953,240672,13853,18218	Dusp9,Ptp4a1,Dusp7,Dusp1,Dusp10,Dusp5,Epm2a,Dusp8
PF00018	SH3_1	0.0163803619194324	-4.11167210559787	107	17	0.0097757331799885	1739	19106	20408,71602,105835,12927,20405,20459,20844,11352,319262,11308,66616,13385,214459,20403,21682,223435,106628	Sh3gl3,Myo1e,Sgsm3,Bcar1,Sh3gl1,Ptk6,Stam,Abl2,Fchsd1,Abi1,Snx9,Dlg4,Fnbp1l,Itsn2,Tec,Trio,Trip10
PF00063	Myosin_head	0.0191242123580152	-3.95680008401225	38	8	0.00460034502587694	1739	19106	668940,17918,71602,17913,17880,338367,17886,231646	Myh7b,Myo5a,Myo1e,Myo1c,Myh11,Myo1d,Myh9,Myo1h
PF00244	14-3-3	0.0199103234678222	-3.91651691453764	7	3	0.00172512938470385	1739	19106	22628,22629,22631	Ywhag,Ywhah,Ywhaz
PF07738	Sad1_UNC	0.0199103234678222	-3.91651691453764	7	3	0.00172512938470385	1739	19106	207304,223697,226551	Hectd1,Sun2,Suco
PF01342	SAND	0.0199103234678222	-3.91651691453764	7	3	0.00172512938470385	1739	19106	56809,54006,229004	Gmeb1,Deaf1,Gmeb2
PF03020	LEM	0.0199103234678222	-3.91651691453764	7	3	0.00172512938470385	1739	19106	71782,13726,21917	Ankle2,Emd,Tmpo
PF12349	Sterol-sensing	0.0199103234678222	-3.91651691453764	7	3	0.00172512938470385	1739	19106	15357,18145,237636	Hmgcr,Npc1,Npc1l1
PF00566	RabGAP-TBC	0.0221969797051682	-3.8077990486762	39	8	0.00460034502587694	1739	19106	105835,381605,29809,52850,245638,66687,57915,209478	Sgsm3,Tbc1d2,Rabgap1l,Sgsm1,Tbc1d8b,Tbc1d15,Tbc1d1,Tbc1d12
PF21361	Sina_ZnF	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	20437,20439	Siah1a,Siah2
PF14360	PAP2_C	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	67630,74442	Samd8,Sgms2
PF00810	ER_lumen_recept	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	66913,105785	Kdelr2,Kdelr3
PF10374	EST1	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	226517,229512	Smg7,Smg5
PF05308	Mito_fiss_reg	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	71804,67472	Mtfr2,Mtfr1
PF16019	CSRNP_N	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	207785,215418	Csrnp2,Csrnp1
PF05760	IER	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	15936,15939	Ier2,Ier5
PF21362	Sina_RING	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	20439,20437	Siah2,Siah1a
PF01163	RIO1	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	66878,71340	Riok3,Riok1
PF08336	P4Ha_N	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	18452,18451	P4ha2,P4ha1
PF21797	CycT2-like_C	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	12455,72949	Ccnt1,Ccnt2
PF19422	Ariadne	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	23807,23806	Arih2,Arih1
PF07830	PP2C_C	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	19042,19043	Ppm1a,Ppm1b
PF12240	Angiomotin_C	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	56332,75723	Amotl2,Amotl1
PF00365	PFK	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	18641,56421	Pfkl,Pfkp
PF12606	RELT	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	100532,320100	Rell1,Relt
PF08683	CAMSAP_CKK	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	227634,67886	Camsap1,Camsap2
PF14161	FAM110_N	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	73847,242297	Fam110a,Fam110b
PF03957	Jun	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	16476,16477	Jun,Junb
PF03952	Enolase_N	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	13807,433182	Eno2,Eno1b
PF12316	Dsh_C	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	13543,13542	Dvl2,Dvl1
PF03171	2OG-FeII_Oxy	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	26433,26432	Plod3,Plod2
PF10373	EST1_DNA_bind	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	226517,229512	Smg7,Smg5
PF00450	Peptidase_S10	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	19025,74617	Ctsa,Scpep1
PF17095	CAMSAP_CC1	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	67886,227634	Camsap2,Camsap1
PF05030	SSXT	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	269397,26901	Ss18l1,Ss18l2
PF02234	CDI	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	12577,12575	Cdkn1c,Cdkn1a
PF15477	SMAP	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	56372,208606	1110004F10Rik,Rsrc2
PF02377	Dishevelled	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	13543,13542	Dvl2,Dvl1
PF00686	CBM_20	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	13853,52331	Epm2a,Stbd1
PF12004	DAB2P_C	0.0233344273512948	-3.75782544021596	3	2	0.00115008625646924	1739	19106	226525,69601	Rasal2,Dab2ip
PF00009	GTP_EFTU	0.024463003468395	-3.71059336523944	19	5	0.00287521564117309	1739	19106	13629,13627,56055,56422,26905	Eef2,Eef1a1,Gtpbp2,Hbs1l,Eif2s3x
PF01448	ELM2	0.025043934979923	-3.68712359733615	13	4	0.00230017251293847	1739	19106	218613,71148,217864,238317	Mier3,Mier1,Rcor1,Mideas
PF03131	bZIP_Maf	0.025043934979923	-3.68712359733615	13	4	0.00230017251293847	1739	19106	378435,17133,17135,12014	Mafa,Maff,Mafk,Bach2
PF13831	PHD_2	0.025043934979923	-3.68712359733615	13	4	0.00230017251293847	1739	19106	223770,382207,78246,76804	Brd1,Jade3,Phf23,Kdm4c
PF02338	OTU	0.025043934979923	-3.68712359733615	13	4	0.00230017251293847	1739	19106	73945,226418,360216,71198	Otud4,Yod1,Zranb1,Otud1
PF00249	Myb_DNA-binding	0.0265103496532954	-3.63022006928137	26	6	0.00345025876940771	1739	19106	217864,23857,17864,71148,218613,320713	Rcor1,Dmtf1,Mybl1,Mier1,Mier3,Mysm1
PF00022	Actin	0.0265103496532954	-3.63022006928137	26	6	0.00345025876940771	1739	19106	11459,11461,226977,11465,74117,11475	Acta1,Actb,Actr1b,Actg1,Actr3,Acta2
PF10513	EPL1	0.0297282721207061	-3.515656762709	8	3	0.00172512938470385	1739	19106	382207,223770,13831	Jade3,Brd1,Epc1
PF03226	Yippee-Mis18	0.0297282721207061	-3.515656762709	8	3	0.00172512938470385	1739	19106	66090,77864,383295	Ypel3,Ypel2,Ypel5
PF02209	VHP	0.0297282721207061	-3.515656762709	8	3	0.00172512938470385	1739	19106	13829,225115,319713	Dmtn,Svil,Ablim3
PF03166	MH2	0.0297282721207061	-3.515656762709	8	3	0.00172512938470385	1739	19106	17131,17126,17128	Smad7,Smad2,Smad4
PF16207	RAWUL	0.0297282721207061	-3.515656762709	8	3	0.00172512938470385	1739	19106	19821,69837,76073	Rnf2,Pcgf1,Pcgf5
PF12130	bMERB_dom	0.0297282721207061	-3.515656762709	8	3	0.00172512938470385	1739	19106	27008,194401,320878	Micall1,Mical3,Mical2
PF13964	Kelch_6	0.0297282721207061	-3.515656762709	8	3	0.00172512938470385	1739	19106	213417,242785,236904	Klhdc8a,Klhl21,Klhl15
PF00313	CSD	0.0297282721207061	-3.515656762709	8	3	0.00172512938470385	1739	19106	22608,56449,229663	Ybx1,Ybx3,Csde1
PF00209	SNF	0.0302380116508083	-3.49865548212067	20	5	0.00287521564117309	1739	19106	102857,14664,74338,21366,229706	Slc6a8,Slc6a9,Slc6a19,Slc6a6,Slc6a17
PF13920	zf-C3HC4_3	0.0309181393730717	-3.47641223258868	34	7	0.00402530189764232	1739	19106	68031,237400,225164,68350,329581,80751,17246	Rnf146,Mex3d,Mib1,Mul1,Birc7,Rnf34,Mdm2
PF07525	SOCS_box	0.0309181393730717	-3.47641223258868	34	7	0.00402530189764232	1739	19106	78889,54607,67296,12703,14794,12700,192157	Wsb1,Socs6,Socs4,Socs1,Spsb2,Cish,Socs7
PF00626	Gelsolin	0.0325927644768675	-3.42366496380605	14	4	0.00230017251293847	1739	19106	77371,225115,12332,69608	Sec24a,Svil,Capg,Sec24d
PF00641	zf-RanBP	0.0325927644768675	-3.42366496380605	14	4	0.00230017251293847	1739	19106	19386,17246,360216,56353	Ranbp2,Mdm2,Zranb1,Rybp
PF00786	PBD	0.0325927644768675	-3.42366496380605	14	4	0.00230017251293847	1739	19106	260409,73178,72729,224105	Cdc42ep3,Wasl,Cdc42se2,Pak2
PF00564	PB1	0.0325927644768675	-3.42366496380605	14	4	0.00230017251293847	1739	19106	17966,18759,18412,26405	Nbr1,Prkci,Sqstm1,Map3k2
