TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
META_HEME-BIOSYNTHESIS-II	heme biosynthesis I (aerobic)	0.223902045275704	-1.49654662064602	3	1	0.0136986301369863	73	902	1371	CPOX
META_PWY66-422	D-galactose degradation V (Leloir pathway)	0.223902045275704	-1.49654662064602	3	1	0.0136986301369863	73	902	55276	PGM2
HUMAN_PWY66-385	dTMP de novo biosynthesis (mitochondrial)	0.223902045275704	-1.49654662064602	3	1	0.0136986301369863	73	902	6472	SHMT2
HUMAN_PWY0-1296	purine ribonucleosides degradation to ribose-1-phosphate	0.223902045275704	-1.49654662064602	3	1	0.0136986301369863	73	902	55276	PGM2
HUMAN_PWY-6158	creatine-phosphate biosynthesis	0.223902045275704	-1.49654662064602	3	1	0.0136986301369863	73	902	1159	CKMT1B
HUMAN_NAD-BIOSYNTHESIS-III	NAD salvage	0.223902045275704	-1.49654662064602	3	1	0.0136986301369863	73	902	10135	NAMPT
META_PWY-6366	D-myo-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	0.223902045275704	-1.49654662064602	3	1	0.0136986301369863	73	902	253430	IPMK
HUMAN_PWY-6366	D-myo-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	0.223902045275704	-1.49654662064602	3	1	0.0136986301369863	73	902	253430	IPMK
HUMAN_PWY-6351	D-myo-inositol (1,4,5)-trisphosphate biosynthesis	0.283282618790856	-1.26131022668982	23	3	0.0410958904109589	73	902	5331,5335,5333	PLCB3,PLCG1,PLCD1
META_PWY-6158	creatine-phosphate biosynthesis	0.28692223514828	-1.24854405760968	4	1	0.0136986301369863	73	902	1159	CKMT1B
HUMAN_PWY-5872	ubiquinol-10 biosynthesis	0.28692223514828	-1.24854405760968	4	1	0.0136986301369863	73	902	51004	COQ6
HUMAN_PWY-5659	GDP-mannose biosynthesis	0.28692223514828	-1.24854405760968	4	1	0.0136986301369863	73	902	4351	MPI
HUMAN_PWY-5653	NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	0.28692223514828	-1.24854405760968	4	1	0.0136986301369863	73	902	55191	NADSYN1
HUMAN_PWY66-368	ketolysis	0.28692223514828	-1.24854405760968	4	1	0.0136986301369863	73	902	56898	BDH2
META_PWY-5653	NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	0.28692223514828	-1.24854405760968	4	1	0.0136986301369863	73	902	55191	NADSYN1
HUMAN_PWY-2161	folate polyglutamylation	0.28692223514828	-1.24854405760968	4	1	0.0136986301369863	73	902	6472	SHMT2
META_PWY66-368	ketolysis	0.28692223514828	-1.24854405760968	4	1	0.0136986301369863	73	902	56898	BDH2
HUMAN_SER-GLYSYN-PWY	serine and glycine biosynthesis	0.28692223514828	-1.24854405760968	4	1	0.0136986301369863	73	902	6472	SHMT2
META_PWY-3781	aerobic respiration I (cytochrome c)	0.28692223514828	-1.24854405760968	4	1	0.0136986301369863	73	902	6392	SDHD
META_PWY-5872	ubiquinol-10 biosynthesis (eukaryotic)	0.28692223514828	-1.24854405760968	4	1	0.0136986301369863	73	902	51004	COQ6
META_PWY-7433	mucin core 1 and core 2 O-glycosylation	0.344889581289309	-1.06453096741295	5	1	0.0136986301369863	73	902	6482	ST3GAL1
META_PWY-7199	pyrimidine deoxyribonucleosides salvage	0.344889581289309	-1.06453096741295	5	1	0.0136986301369863	73	902	1633	DCK
HUMAN_PWY-7180	2'-deoxy-alpha-D-ribose 1-phosphate degradation	0.344889581289309	-1.06453096741295	5	1	0.0136986301369863	73	902	55276	PGM2
META_PWY-4081	glutathione-peroxide redox reactions	0.344889581289309	-1.06453096741295	5	1	0.0136986301369863	73	902	2878	GPX3
META_PWY-4061	glutathione-mediated detoxification I	0.344889581289309	-1.06453096741295	5	1	0.0136986301369863	73	902	56267	KYAT3
META_PWY-3661-1	glycine betaine degradation II (mammalian)	0.344889581289309	-1.06453096741295	5	1	0.0136986301369863	73	902	6472	SHMT2
META_COA-PWY-1	coenzyme A biosynthesis II (mammalian)	0.344889581289309	-1.06453096741295	5	1	0.0136986301369863	73	902	80347	COASY
HUMAN_PWY-7199	pyrimidine deoxyribonucleosides salvage	0.344889581289309	-1.06453096741295	5	1	0.0136986301369863	73	902	1633	DCK
HUMAN_COA-PWY-1	coenzyme A biosynthesis	0.344889581289309	-1.06453096741295	5	1	0.0136986301369863	73	902	80347	COASY
HUMAN_PWY-3661-1	glycine betaine degradation	0.344889581289309	-1.06453096741295	5	1	0.0136986301369863	73	902	6472	SHMT2
META_PWY-6566	chondroitin biosynthesis	0.344889581289309	-1.06453096741295	5	1	0.0136986301369863	73	902	22856	CHSY1
HUMAN_PWY66-422	D-galactose degradation V (Leloir pathway)	0.344889581289309	-1.06453096741295	5	1	0.0136986301369863	73	902	55276	PGM2
HUMAN_PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	0.345976413603846	-1.06138467502302	15	2	0.0273972602739726	73	902	129607,1633	CMPK2,DCK
META_PWY-6364	D-myo-inositol (1,3,4)-trisphosphate biosynthesis	0.345976413603846	-1.06138467502302	15	2	0.0273972602739726	73	902	3706,253430	ITPKA,IPMK
META_PWY-6362	1D-myo-inositol hexakisphosphate biosynthesis II (mammalian)	0.345976413603846	-1.06138467502302	15	2	0.0273972602739726	73	902	3706,253430	ITPKA,IPMK
HUMAN_PWY-6364	D-myo-inositol (1,3,4)-trisphosphate biosynthesis	0.345976413603846	-1.06138467502302	15	2	0.0273972602739726	73	902	3706,253430	ITPKA,IPMK
HUMAN_PWY-6362	1D-myo-inositol hexakisphosphate biosynthesis II (mammalian)	0.345976413603846	-1.06138467502302	15	2	0.0273972602739726	73	902	3706,253430	ITPKA,IPMK
HUMAN_PWY-841	purine nucleotides de novo biosynthesis	0.350883362098978	-1.04730141245303	37	4	0.0547945205479452	73	902	5471,205,3615,10606	PPAT,AK4,IMPDH2,PAICS
HUMAN_PWY-6569	chondroitin sulfate biosynthesis	0.376412095709902	-0.977070736532453	16	2	0.0273972602739726	73	902	9469,56548	CHST3,CHST7
HUMAN_PWY-4081	glutathione redox reactions I	0.398204030081222	-0.920790766656841	6	1	0.0136986301369863	73	902	2878	GPX3
META_PWY-7221	guanosine ribonucleotides de novo biosynthesis	0.398204030081222	-0.920790766656841	6	1	0.0136986301369863	73	902	3615	IMPDH2
HUMAN_PENTOSE-P-PWY	pentose phosphate pathway	0.398204030081222	-0.920790766656841	6	1	0.0136986301369863	73	902	6120	RPE
META_PWY-5695	urate biosynthesis/inosine 5'-phosphate degradation	0.398204030081222	-0.920790766656841	6	1	0.0136986301369863	73	902	3615	IMPDH2
HUMAN_PWY-5996	oleate biosynthesis	0.398204030081222	-0.920790766656841	6	1	0.0136986301369863	73	902	6319	SCD
META_PWY66-367	ketogenesis	0.398204030081222	-0.920790766656841	6	1	0.0136986301369863	73	902	3155	HMGCL
HUMAN_PWY-5695	urate biosynthesis/inosine 5'-phosphate degradation	0.398204030081222	-0.920790766656841	6	1	0.0136986301369863	73	902	3615	IMPDH2
HUMAN_PWY3DJ-12	ceramide de novo biosynthesis	0.398204030081222	-0.920790766656841	6	1	0.0136986301369863	73	902	123099	DEGS2
HUMAN_PWY66-414	superpathway of choline degradation to L-serine	0.447234282095455	-0.804672700653101	7	1	0.0136986301369863	73	902	6472	SHMT2
META_PWY-7224	purine deoxyribonucleosides salvage	0.447234282095455	-0.804672700653101	7	1	0.0136986301369863	73	902	1633	DCK
HUMAN_PWY-6369	inositol pyrophosphates biosynthesis	0.447234282095455	-0.804672700653101	7	1	0.0136986301369863	73	902	253430	IPMK
HUMAN_PWY-5651	tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	0.447234282095455	-0.804672700653101	7	1	0.0136986301369863	73	902	125061	AFMID
META_DETOX1-PWY-1	reactive oxygen species degradation	0.447234282095455	-0.804672700653101	7	1	0.0136986301369863	73	902	2878	GPX3
HUMAN_PWY3DJ-11281	sphingomyelin metabolism/ceramide salvage	0.447234282095455	-0.804672700653101	7	1	0.0136986301369863	73	902	166929	SGMS2
META_PWY-6369	inositol pyrophosphates biosynthesis	0.447234282095455	-0.804672700653101	7	1	0.0136986301369863	73	902	253430	IPMK
HUMAN_PWY-6371	superpathway of inositol phosphate compounds	0.447944954466364	-0.80308492361095	66	6	0.0821917808219178	73	902	3706,5333,5286,5335,253430,5331	ITPKA,PLCD1,PIK3C2A,PLCG1,IPMK,PLCB3
HUMAN_PWY-6558	heparan sulfate biosynthesis (late stages)	0.463878230088655	-0.768133196351774	19	2	0.0273972602739726	73	902	9951,90161	HS3ST4,HS6ST2
META_PWY-6358	superpathway of D-myo-inositol (1,4,5)-trisphosphate metabolism	0.463878230088655	-0.768133196351774	19	2	0.0273972602739726	73	902	3706,253430	ITPKA,IPMK
HUMAN_PWY-4061	glutathione-mediated detoxification	0.463878230088655	-0.768133196351774	19	2	0.0273972602739726	73	902	56267,8836	KYAT3,GGH
HUMAN_PWY-5667	CDP-diacylglycerol biosynthesis	0.463878230088655	-0.768133196351774	19	2	0.0273972602739726	73	902	1040,84803	CDS1,GPAT3
HUMAN_PWY-6358	superpathway of D-myo-inositol (1,4,5)-trisphosphate metabolism	0.491463930067549	-0.710366729539486	20	2	0.0273972602739726	73	902	253430,3706	IPMK,ITPKA
HUMAN_PWY-5920	heme biosynthesis	0.49232020098658	-0.708625959164704	8	1	0.0136986301369863	73	902	1371	CPOX
META_PWY-7426	mannosyl-glycoprotein N-acetylglucosaminyltransferases	0.49232020098658	-0.708625959164704	8	1	0.0136986301369863	73	902	4122	MAN2A2
META_PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	0.49232020098658	-0.708625959164704	8	1	0.0136986301369863	73	902	3615	IMPDH2
META_LEU-DEG2-PWY	L-leucine degradation I	0.49232020098658	-0.708625959164704	8	1	0.0136986301369863	73	902	3155	HMGCL
HUMAN_TRYPTOPHAN-DEGRADATION-1	tryptophan degradation	0.49232020098658	-0.708625959164704	8	1	0.0136986301369863	73	902	125061	AFMID
META_PWY-5920	superpathway of heme biosynthesis from glycine	0.49232020098658	-0.708625959164704	8	1	0.0136986301369863	73	902	1371	CPOX
META_PWY-6353	purine nucleotides degradation II (aerobic)	0.533775039162462	-0.627780803759838	9	1	0.0136986301369863	73	902	3615	IMPDH2
META_PWY-6367	D-myo-inositol-5-phosphate metabolism	0.533775039162462	-0.627780803759838	9	1	0.0136986301369863	73	902	5333	PLCD1
META_NADSYN-PWY	NAD biosynthesis II (from tryptophan)	0.533775039162462	-0.627780803759838	9	1	0.0136986301369863	73	902	55191	NADSYN1
META_PWY-6309	L-tryptophan degradation XI (mammalian, via kynurenine)	0.533775039162462	-0.627780803759838	9	1	0.0136986301369863	73	902	56267	KYAT3
HUMAN_PWY3DJ-11470	sphingosine and sphingosine-1-phosphate metabolism	0.533775039162462	-0.627780803759838	9	1	0.0136986301369863	73	902	8877	SPHK1
HUMAN_PWY-7205	CMP phosphorylation	0.533775039162462	-0.627780803759838	9	1	0.0136986301369863	73	902	129607	CMPK2
HUMAN_DETOX1-PWY-1	reactive oxygen species degradation	0.571887493969242	-0.558812995813092	10	1	0.0136986301369863	73	902	2878	GPX3
HUMAN_PWY-6353	purine nucleotides degradation	0.571887493969242	-0.558812995813092	10	1	0.0136986301369863	73	902	3615	IMPDH2
HUMAN_PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	0.571887493969242	-0.558812995813092	10	1	0.0136986301369863	73	902	129607	CMPK2
META_PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	0.571887493969242	-0.558812995813092	10	1	0.0136986301369863	73	902	1633	DCK
HUMAN_PWY-7221	guanosine ribonucleotides de novo biosynthesis	0.606923607131158	-0.499352349004001	11	1	0.0136986301369863	73	902	3615	IMPDH2
HUMAN_PWY-7176	UTP and CTP de novo biosynthesis	0.606923607131158	-0.499352349004001	11	1	0.0136986301369863	73	902	129607	CMPK2
HUMAN_PWY-7224	purine deoxyribonucleosides salvage	0.606923607131158	-0.499352349004001	11	1	0.0136986301369863	73	902	1633	DCK
HUMAN_PWY-6564	heparan sulfate biosynthesis	0.615501566458522	-0.485317788342959	25	2	0.0273972602739726	73	902	9951,90161	HS3ST4,HS6ST2
META_PWY-6857	retinol biosynthesis	0.639128519231293	-0.447649719270057	12	1	0.0136986301369863	73	902	9249	DHRS3
HUMAN_PWY-6061	bile acid biosynthesis, neutral pathway	0.639128519231293	-0.447649719270057	12	1	0.0136986301369863	73	902	10449	ACAA2
HUMAN_LEU-DEG2-PWY	leucine degradation	0.639128519231293	-0.447649719270057	12	1	0.0136986301369863	73	902	3155	HMGCL
HUMAN_PWY0-162	superpathway of pyrimidine ribonucleotides de novo biosynthesis	0.668728090127481	-0.402377743734817	13	1	0.0136986301369863	73	902	129607	CMPK2
META_PWY66-409	superpathway of purine nucleotide salvage	0.668728090127481	-0.402377743734817	13	1	0.0136986301369863	73	902	3615	IMPDH2
META_PWY-6861	the visual cycle I (vertebrates)	0.668728090127481	-0.402377743734817	13	1	0.0136986301369863	73	902	9249	DHRS3
META_PWY-6351	D-myo-inositol (1,4,5)-trisphosphate biosynthesis	0.668728090127481	-0.402377743734817	13	1	0.0136986301369863	73	902	5333	PLCD1
META_FAO-PWY	fatty acid beta-oxidation I	0.695930395438944	-0.362505630201947	14	1	0.0136986301369863	73	902	10449	ACAA2
HUMAN_PWY-7228	guanosine nucleotides de novo biosynthesis	0.695930395438944	-0.362505630201947	14	1	0.0136986301369863	73	902	3615	IMPDH2
HUMAN_FAO-PWY	fatty acid beta-oxidation	0.695930395438944	-0.362505630201947	14	1	0.0136986301369863	73	902	10449	ACAA2
HUMAN_PWY-7511	protein ubiquitylation	0.697348541355845	-0.360469933875549	29	2	0.0273972602739726	73	902	92912,55236	UBE2Q2,UBA6
META_PWY-6571	dermatan sulfate biosynthesis	0.72092710842842	-0.327217244688061	15	1	0.0136986301369863	73	902	22856	CHSY1
HUMAN_PWY-6861	the visual cycle I (vertebrates)	0.72092710842842	-0.327217244688061	15	1	0.0136986301369863	73	902	9249	DHRS3
HUMAN_PWY66-398	TCA cycle	0.743894775943478	-0.295855684334734	16	1	0.0136986301369863	73	902	6392	SDHD
META_PWY66-398	TCA cycle III (animals)	0.743894775943478	-0.295855684334734	16	1	0.0136986301369863	73	902	6392	SDHD
HUMAN_PWY66-401	superpathway of tryptophan utilization	0.748998177612428	-0.2890187285621	32	2	0.0273972602739726	73	902	125061,55191	AFMID,NADSYN1
META_PWY-6558	heparan sulfate biosynthesis (late stages)	0.764995996437481	-0.267884678584353	17	1	0.0136986301369863	73	902	90161	HS6ST2
HUMAN_PWY-6857	retinol biosynthesis	0.764995996437481	-0.267884678584353	17	1	0.0136986301369863	73	902	9249	DHRS3
HUMAN_PWY-7219	adenosine ribonucleotides de novo biosynthesis	0.802186189544912	-0.220414541519991	19	1	0.0136986301369863	73	902	205	AK4
HUMAN_PWY-7211	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	0.818539992675778	-0.200233022429017	20	1	0.0136986301369863	73	902	129607	CMPK2
HUMAN_PWY66-409	superpathway of purine nucleotide salvage	0.83018248983762	-0.186109735084519	38	2	0.0273972602739726	73	902	205,3615	AK4,IMPDH2
META_PWY-6564	heparan sulfate biosynthesis	0.860013171156847	-0.150807574553203	23	1	0.0136986301369863	73	902	90161	HS6ST2
HUMAN_TRIGLSYN-PWY	triacylglycerol biosynthesis	0.882311315982033	-0.125210319287154	25	1	0.0136986301369863	73	902	84803	GPAT3
META_PWY-6352	3-phosphoinositide biosynthesis	0.882311315982033	-0.125210319287154	25	1	0.0136986301369863	73	902	5286	PIK3C2A
HUMAN_PWY-6352	3-phosphoinositide biosynthesis	0.90109856314908	-0.104140634294542	27	1	0.0136986301369863	73	902	5286	PIK3C2A
META_PWY0-1295	pyrimidine ribonucleosides degradation	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY-7437	protein O-[N-acetyl]-glucosylation	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
META_PWY-5453	methylglyoxal degradation III	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY-6688	thyronamine and iodothyronamine metabolism	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY6666-1	anandamide degradation	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY-6260	thyroid hormone metabolism I (via deiodination)	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY-6	GDP-L-fucose biosynthesis II (from L-fucose)	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
META_PROUT-PWY	L-proline degradation	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
META_PWY-5670	epoxysqualene biosynthesis	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_GLUTAMINDEG-PWY	glutamine degradation/glutamate biosynthesis	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY-6482	diphthamide biosynthesis	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY66-301	catecholamine biosynthesis	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
META_PROSYN-PWY	L-proline biosynthesis I	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY-5269	cardiolipin biosynthesis	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
META_PWY-6620	guanine and guanosine salvage	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY-6012-1	acyl carrier protein metabolism	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
META_SERDEG-PWY	L-serine degradation	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY0-1313	acetate conversion to acetyl-CoA	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
META_PWY-6688	thyronamine and iodothyronamine metabolism	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY-4041	gamma-glutamyl cycle	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
META_LYSINE-DEG1-PWY	L-lysine degradation XI (mammalian)	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY66-393	aspirin-triggered lipoxin biosynthesis	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY-6566	chondroitin biosynthesis	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY66-388	fatty acid alpha-oxidation III	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_LYSINE-DEG1-PWY	lysine degradation I (saccharopine pathway)	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY-5686	UMP biosynthesis	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
HUMAN_PWY-5386	methylglyoxal degradation I	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
META_GLUDEG-I-PWY	GABA shunt	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
META_PWY-6370	ascorbate recycling (cytosolic)	0.999999999997768	-2.23213982020187e-12	2	0	0	73	902
