TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
ko05230	Central carbon metabolism in cancer	0.0019187849707708	-6.25606312098597	65	11	0.0248306997742664	443	7161	5604,5214,3098,5315,5163,6513,2261,3815,9123,3099,5223	MAP2K1,PFKP,HK1,PKM,PDK1,SLC2A1,FGFR3,KIT,SLC16A3,HK2,PGAM1
hsa05230	Central carbon metabolism in cancer	0.0019187849707708	-6.25606312098597	65	11	0.0248306997742664	443	7161	5223,3099,3815,2261,5315,9123,6513,5163,3098,5214,5604	PGAM1,HK2,KIT,FGFR3,PKM,SLC16A3,SLC2A1,PDK1,HK1,PFKP,MAP2K1
ko04550	Signaling pathways regulating pluripotency of stem cells	0.00217975767319793	-6.12854156744329	139	18	0.0406320541760722	443	7161	91,3977,4093,2261,7481,1855,3397,1852,3572,5604,64211,130399,84333,8313,4088,5600,3716,1856	ACVR1B,LIFR,SMAD9,FGFR3,WNT11,DVL1,ID1,DUSP9,IL6ST,MAP2K1,LHX5,ACVR1C,PCGF5,AXIN2,SMAD3,MAPK11,JAK1,DVL2
hsa04550	Signaling pathways regulating pluripotency of stem cells	0.00217975767319793	-6.12854156744329	139	18	0.0406320541760722	443	7161	1855,3397,7481,2261,3977,4093,91,5600,1856,3716,4088,130399,84333,64211,5604,8313,1852,3572	DVL1,ID1,WNT11,FGFR3,LIFR,SMAD9,ACVR1B,MAPK11,DVL2,JAK1,SMAD3,ACVR1C,PCGF5,LHX5,MAP2K1,AXIN2,DUSP9,IL6ST
hsa05200	Pathways in cancer	0.00225154117419298	-6.09614033094017	395	39	0.0880361173814898	443	7161	8313,4791,5604,114,10125,284217,3716,1399,6513,7187,7422,5732,6469,5331,868,26060,7039,6256,7481,8900,5915,1856,2956,405,5914,11186,1495,4088,54583,5970,83593,2773,7704,1855,5335,3815,3725,2261,9063	AXIN2,NFKB2,MAP2K1,ADCY8,RASGRP1,LAMA1,JAK1,CRKL,SLC2A1,TRAF3,VEGFA,PTGER2,SHH,PLCB3,CBLB,APPL1,TGFA,RXRA,WNT11,CCNA1,RARB,DVL2,MSH6,ARNT,RARA,RASSF1,CTNNA1,SMAD3,EGLN1,RELA,RASSF5,GNAI3,ZBTB16,DVL1,PLCG1,KIT,JUN,FGFR3,PIAS2
hsa04390	Hippo signaling pathway	0.00291518779622939	-5.83782103716241	154	19	0.0428893905191874	443	7161	1855,3397,151449,7481,656,4092,7004,60485,27113,26524,5500,11186,1856,4088,1495,8313,894,8994,1742	DVL1,ID1,GDF7,WNT11,BMP8B,SMAD7,TEAD4,SAV1,BBC3,LATS2,PPP1CB,RASSF1,DVL2,SMAD3,CTNNA1,AXIN2,CCND2,LIMD1,DLG4
ko04390	Hippo signaling pathway	0.00291518779622939	-5.83782103716241	154	19	0.0428893905191874	443	7161	7481,656,4092,7004,3397,1855,151449,27113,26524,5500,60485,4088,1495,11186,1856,894,8994,1742,8313	WNT11,BMP8B,SMAD7,TEAD4,ID1,DVL1,GDF7,BBC3,LATS2,PPP1CB,SAV1,SMAD3,CTNNA1,RASSF1,DVL2,CCND2,LIMD1,DLG4,AXIN2
M00141	C1-unit interconversion, eukaryotes	0.00408561705871046	-5.50028250731391	6	3	0.00677200902934537	443	7161	10797,6472,25902	MTHFD2,SHMT2,MTHFD1L
hsa_M00141	C1-unit interconversion, eukaryotes	0.00408561705871046	-5.50028250731391	6	3	0.00677200902934537	443	7161	10797,6472,25902	MTHFD2,SHMT2,MTHFD1L
hsa04910	Insulin signaling pathway	0.00482158073265346	-5.33465345185174	138	17	0.0383747178329571	443	7161	23433,10891,5500,5792,3099,5836,868,5565,10603,2997,5604,3098,5507,1399,6720,9021,8471	RHOQ,PPARGC1A,PPP1CB,PTPRF,HK2,PYGL,CBLB,PRKAB2,SH2B2,GYS1,MAP2K1,HK1,PPP1R3C,CRKL,SREBF1,SOCS3,IRS4
ko04910	Insulin signaling pathway	0.00482158073265346	-5.33465345185174	138	17	0.0383747178329571	443	7161	3098,5604,2997,8471,9021,6720,1399,5507,5792,5500,10891,23433,10603,5565,868,5836,3099	HK1,MAP2K1,GYS1,IRS4,SOCS3,SREBF1,CRKL,PPP1R3C,PTPRF,PPP1CB,PPARGC1A,RHOQ,SH2B2,PRKAB2,CBLB,PYGL,HK2
hsa05211	Renal cell carcinoma	0.00550896203057824	-5.20137905276831	64	10	0.0225733634311512	443	7161	2549,405,1399,7039,201163,3725,6513,54583,7422,5604	GAB1,ARNT,CRKL,TGFA,FLCN,JUN,SLC2A1,EGLN1,VEGFA,MAP2K1
ko05211	Renal cell carcinoma	0.00550896203057824	-5.20137905276831	64	10	0.0225733634311512	443	7161	54583,3725,6513,7039,201163,1399,2549,405,5604,7422	EGLN1,JUN,SLC2A1,TGFA,FLCN,CRKL,GAB1,ARNT,MAP2K1,VEGFA
hsa05169	Epstein-Barr virus infection	0.00554023676965491	-5.19571804093134	199	22	0.0496613995485327	443	7161	5970,7128,2961,3516,3725,8717,26993,5335,8900,4791,5437,51082,7514,3383,10014,5600,3716,7187,1386,3310,890,7431	RELA,TNFAIP3,GTF2E2,RBPJ,JUN,TRADD,AKAP8L,PLCG1,CCNA1,NFKB2,POLR2H,POLR1D,XPO1,ICAM1,HDAC5,MAPK11,JAK1,TRAF3,ATF2,HSPA6,CCNA2,VIM
ko05169	Epstein-Barr virus infection	0.00554023676965491	-5.19571804093134	199	22	0.0496613995485327	443	7161	8717,3725,5335,26993,3516,7128,2961,5970,890,3310,7187,1386,7431,5600,10014,3716,51082,7514,3383,8900,4791,5437	TRADD,JUN,PLCG1,AKAP8L,RBPJ,TNFAIP3,GTF2E2,RELA,CCNA2,HSPA6,TRAF3,ATF2,VIM,MAPK11,HDAC5,JAK1,POLR1D,XPO1,ICAM1,CCNA1,NFKB2,POLR2H
ko04713	Circadian entrainment	0.0059125694171496	-5.13067478448889	96	13	0.0293453724604966	443	7161	114,3708,8864,3762,817,8911,8913,5331,5187,2773,9252,51655,8863	ADCY8,ITPR1,PER2,KCNJ5,CAMK2D,CACNA1I,CACNA1G,PLCB3,PER1,GNAI3,RPS6KA5,RASD1,PER3
hsa04713	Circadian entrainment	0.0059125694171496	-5.13067478448889	96	13	0.0293453724604966	443	7161	114,3708,8864,8911,817,3762,5331,8913,5187,2773,9252,51655,8863	ADCY8,ITPR1,PER2,CACNA1I,CAMK2D,KCNJ5,PLCB3,CACNA1G,PER1,GNAI3,RPS6KA5,RASD1,PER3
hsa_M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose	0.00682331895420963	-4.9874092753252	7	3	0.00677200902934537	443	7161	3099,3098,5236	HK2,HK1,PGM1
M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose	0.00682331895420963	-4.9874092753252	7	3	0.00677200902934537	443	7161	5236,3098,3099	PGM1,HK1,HK2
ko04152	AMPK signaling pathway	0.00687941602853794	-4.97922151021233	120	15	0.0338600451467269	443	7161	8471,5210,6720,5209,890,5214,3953,2309,8900,2997,5526,5565,6319,9586,10891	IRS4,PFKFB4,SREBF1,PFKFB3,CCNA2,PFKP,LEPR,FOXO3,CCNA1,GYS1,PPP2R5B,PRKAB2,SCD,CREB5,PPARGC1A
hsa04152	AMPK signaling pathway	0.00687941602853794	-4.97922151021233	120	15	0.0338600451467269	443	7161	5565,6319,9586,10891,8471,5210,890,6720,5209,3953,2309,8900,5214,5526,2997	PRKAB2,SCD,CREB5,PPARGC1A,IRS4,PFKFB4,CCNA2,SREBF1,PFKFB3,LEPR,FOXO3,CCNA1,PFKP,PPP2R5B,GYS1
hsa05205	Proteoglycans in cancer	0.00699286096188187	-4.96286551292884	203	22	0.0496613995485327	443	7161	3708,10855,1975,3339,5604,5829,817,2549,5600,5329,6469,5500,7422,2316,7481,5335,3690,6382,2318,2317,4478,868	ITPR1,HPSE,EIF4B,HSPG2,MAP2K1,PXN,CAMK2D,GAB1,MAPK11,PLAUR,SHH,PPP1CB,VEGFA,FLNA,WNT11,PLCG1,ITGB3,SDC1,FLNC,FLNB,MSN,CBLB
ko05205	Proteoglycans in cancer	0.00699286096188187	-4.96286551292884	203	22	0.0496613995485327	443	7161	3708,10855,1975,3339,5604,5829,817,2549,5600,5329,5500,6469,7422,2316,7481,5335,2317,6382,2318,3690,4478,868	ITPR1,HPSE,EIF4B,HSPG2,MAP2K1,PXN,CAMK2D,GAB1,MAPK11,PLAUR,PPP1CB,SHH,VEGFA,FLNA,WNT11,PLCG1,FLNB,SDC1,FLNC,ITGB3,MSN,CBLB
ko04922	Glucagon signaling pathway	0.00979260821634498	-4.62612744154381	102	13	0.0293453724604966	443	7161	5331,2997,3708,10891,57223,5315,9586,6513,1386,817,5565,5836,5223	PLCB3,GYS1,ITPR1,PPARGC1A,PPP4R3B,PKM,CREB5,SLC2A1,ATF2,CAMK2D,PRKAB2,PYGL,PGAM1
hsa04922	Glucagon signaling pathway	0.00979260821634498	-4.62612744154381	102	13	0.0293453724604966	443	7161	5223,5565,5836,10891,57223,5331,9586,5315,1386,817,6513,3708,2997	PGAM1,PRKAB2,PYGL,PPARGC1A,PPP4R3B,PLCB3,CREB5,PKM,ATF2,CAMK2D,SLC2A1,ITPR1,GYS1
ko00052	Galactose metabolism	0.0106189941814063	-4.54511097750236	31	6	0.0135440180586907	443	7161	5214,3098,55276,2720,5236,3099	PFKP,HK1,PGM2,GLB1,PGM1,HK2
hsa00052	Galactose metabolism	0.0106189941814063	-4.54511097750236	31	6	0.0135440180586907	443	7161	3099,5214,55276,3098,2720,5236	HK2,PFKP,PGM2,HK1,GLB1,PGM1
hsa04360	Axon guidance	0.0108689934449228	-4.52184118149973	174	19	0.0428893905191874	443	7161	25791,2046,2043,1942,8829,5163,817,2042,54437,27289,7869,6469,90249,2773,91653,1949,5335,151449,5365	NGEF,EPHA8,EPHA4,EFNA1,NRP1,PDK1,CAMK2D,EPHA3,SEMA5B,RND1,SEMA3B,SHH,UNC5A,GNAI3,BOC,EFNB3,PLCG1,GDF7,PLXNB3
ko04360	Axon guidance	0.0108689934449228	-4.52184118149973	174	19	0.0428893905191874	443	7161	6469,7869,27289,2773,90249,5335,1949,91653,151449,5365,8829,2043,1942,25791,2046,2042,817,5163,54437	SHH,SEMA3B,RND1,GNAI3,UNC5A,PLCG1,EFNB3,BOC,GDF7,PLXNB3,NRP1,EPHA4,EFNA1,NGEF,EPHA8,EPHA3,CAMK2D,PDK1,SEMA5B
ko04925	Aldosterone synthesis and secretion	0.0116864117986044	-4.44932849684297	82	11	0.0248306997742664	443	7161	3164,817,51305,1386,8911,9586,57118,5331,114,8913,3708	NR4A1,CAMK2D,KCNK9,ATF2,CACNA1I,CREB5,CAMK1D,PLCB3,ADCY8,CACNA1G,ITPR1
hsa04925	Aldosterone synthesis and secretion	0.0116864117986044	-4.44932849684297	82	11	0.0248306997742664	443	7161	9586,8913,114,5331,57118,3708,3164,8911,1386,817,51305	CREB5,CACNA1G,ADCY8,PLCB3,CAMK1D,ITPR1,NR4A1,CACNA1I,ATF2,CAMK2D,KCNK9
hsa04931	Insulin resistance	0.0143471171429641	-4.24420625291949	107	13	0.0293453724604966	443	7161	9021,6720,6513,5507,9945,2997,5836,5565,5970,9586,5792,5500,10891	SOCS3,SREBF1,SLC2A1,PPP1R3C,GFPT2,GYS1,PYGL,PRKAB2,RELA,CREB5,PTPRF,PPP1CB,PPARGC1A
hsa01100	Metabolic pathways	0.0225813061158899	-3.79063287800571	1256	94	0.212189616252822	443	7161	2997,26227,91373,3155,5471,5033,3615,10402,6120,645,54802,2026,129607,80347,3706,125061,4351,79369,4248,5980,374378,7167,3098,56898,3074,230,9249,166929,2729,22856,253430,7368,8974,10606,10855,284716,5214,5437,9945,6484,5333,1040,9110,5836,5223,3162,51082,79695,84706,6675,2720,5335,226,205,9663,1491,123099,5277,2632,56603,6392,1789,10797,8877,10135,128,9060,133686,6472,5236,3099,55276,1371,2628,25902,5286,1633,10449,2023,2058,5315,6482,2821,56267,5230,84803,55191,5634,1159,51004,4122,5331,2597,8702	GYS1,PHGDH,UAP1L1,HMGCL,PPAT,P4HA1,IMPDH2,ST3GAL6,RPE,BLVRB,TRIT1,ENO2,CMPK2,COASY,ITPKA,AFMID,MPI,B3GNT4,MGAT3,REV3L,GALNT18,TPI1,HK1,BDH2,HEXB,ALDOC,DHRS3,SGMS2,GCLC,CHSY1,IPMK,UGT8,P4HA2,PAICS,HPSE,RIMKLA,PFKP,POLR2H,GFPT2,ST3GAL4,PLCD1,CDS1,MTMR4,PYGL,PGAM1,HMOX1,POLR1D,GALNT12,GPT2,UAP1,GLB1,PLCG1,ALDOA,AK4,LPIN2,CTH,DEGS2,PIGA,GBE1,CYP26B1,SDHD,DNMT3B,MTHFD2,SPHK1,NAMPT,ADH5,PAPSS2,NADK2,SHMT2,PGM1,HK2,PGM2,CPOX,GATM,MTHFD1L,PIK3C2A,DCK,ACAA2,ENO1,EPRS1,PKM,ST3GAL1,GPI,KYAT3,PGK1,GPAT3,NADSYN1,PRPS2,CKMT1B,COQ6,MAN2A2,PLCB3,GAPDH,B4GALT4
hsa04670	Leukocyte transendothelial migration	0.0232513142803225	-3.76139362036051	114	13	0.0293453724604966	443	7161	87,1495,5600,7414,3383,50848,5829,6494,5335,4478,58494,2773,83593	ACTN1,CTNNA1,MAPK11,VCL,ICAM1,F11R,PXN,SIPA1,PLCG1,MSN,JAM2,GNAI3,RASSF5
ko04670	Leukocyte transendothelial migration	0.0232513142803225	-3.76139362036051	114	13	0.0293453724604966	443	7161	7414,50848,3383,5829,1495,87,5600,58494,83593,2773,6494,5335,4478	VCL,F11R,ICAM1,PXN,CTNNA1,ACTN1,MAPK11,JAM2,RASSF5,GNAI3,SIPA1,PLCG1,MSN
hsa05203	Viral carcinogenesis	0.0233484384743447	-3.75722517186385	201	20	0.0451467268623025	443	7161	3516,8717,3725,5315,5970,8341,9586,2961,3716,10014,87,7187,890,1386,4791,8900,5829,3572,8841,894	RBPJ,TRADD,JUN,PKM,RELA,H2BC15,CREB5,GTF2E2,JAK1,HDAC5,ACTN1,TRAF3,CCNA2,ATF2,NFKB2,CCNA1,PXN,IL6ST,HDAC3,CCND2
ko05203	Viral carcinogenesis	0.0233484384743447	-3.75722517186385	201	20	0.0451467268623025	443	7161	3716,10014,87,7187,1386,890,4791,8900,5829,8841,3572,894,3516,3725,8717,8341,5970,5315,9586,2961	JAK1,HDAC5,ACTN1,TRAF3,ATF2,CCNA2,NFKB2,CCNA1,PXN,HDAC3,IL6ST,CCND2,RBPJ,JUN,TRADD,H2BC15,RELA,PKM,CREB5,GTF2E2
hsa05223	Non-small cell lung cancer	0.0252974450083031	-3.67705187616238	58	8	0.018058690744921	443	7161	83593,2309,5604,5915,11186,7039,5335,6256	RASSF5,FOXO3,MAP2K1,RARB,RASSF1,TGFA,PLCG1,RXRA
ko05223	Non-small cell lung cancer	0.0252974450083031	-3.67705187616238	58	8	0.018058690744921	443	7161	11186,7039,5335,6256,83593,5604,2309,5915	RASSF1,TGFA,PLCG1,RXRA,RASSF5,MAP2K1,FOXO3,RARB
ko04920	Adipocytokine signaling pathway	0.0254138100047071	-3.67246255173675	69	9	0.0203160270880361	443	7161	9021,5565,8471,6256,8717,6513,3953,5970,10891	SOCS3,PRKAB2,IRS4,RXRA,TRADD,SLC2A1,LEPR,RELA,PPARGC1A
hsa04920	Adipocytokine signaling pathway	0.0254138100047071	-3.67246255173675	69	9	0.0203160270880361	443	7161	5970,3953,10891,8471,5565,9021,6513,6256,8717	RELA,LEPR,PPARGC1A,IRS4,PRKAB2,SOCS3,SLC2A1,RXRA,TRADD
hsa04115	p53 signaling pathway	0.0254138100047071	-3.67246255173675	69	9	0.0203160270880361	443	7161	10912,27244,894,27113,11200,3732,4616,901,900	GADD45G,SESN1,CCND2,BBC3,CHEK2,CD82,GADD45B,CCNG2,CCNG1
ko04115	p53 signaling pathway	0.0254138100047071	-3.67246255173675	69	9	0.0203160270880361	443	7161	4616,3732,900,901,27244,10912,11200,27113,894	GADD45B,CD82,CCNG1,CCNG2,SESN1,GADD45G,CHEK2,BBC3,CCND2
hsa04919	Thyroid hormone signaling pathway	0.0264219154846877	-3.63356148120312	116	13	0.0293453724604966	443	7161	5331,6256,4853,3690,5335,8841,9282,5604,5214,1827,6513,5333,23389	PLCB3,RXRA,NOTCH2,ITGB3,PLCG1,HDAC3,MED14,MAP2K1,PFKP,RCAN1,SLC2A1,PLCD1,MED13L
ko04392	Hippo signaling pathway -multiple species	0.0306809114848851	-3.48411459350833	29	5	0.0112866817155756	443	7161	60485,11186,8994,7004,26524	SAV1,RASSF1,LIMD1,TEAD4,LATS2
hsa04392	Hippo signaling pathway -multiple species	0.0306809114848851	-3.48411459350833	29	5	0.0112866817155756	443	7161	60485,11186,8994,7004,26524	SAV1,RASSF1,LIMD1,TEAD4,LATS2
hsa04722	Neurotrophin signaling pathway	0.0317581092855331	-3.44960717568719	119	13	0.0293453724604966	443	7161	5600,3656,2549,1399,817,5598,5604,2309,10603,5335,3725,9252,5970	MAPK11,IRAK2,GAB1,CRKL,CAMK2D,MAPK7,MAP2K1,FOXO3,SH2B2,PLCG1,JUN,RPS6KA5,RELA
ko04722	Neurotrophin signaling pathway	0.0317581092855331	-3.44960717568719	119	13	0.0293453724604966	443	7161	9252,5970,10603,5335,3725,5598,2309,5604,5600,3656,2549,1399,817	RPS6KA5,RELA,SH2B2,PLCG1,JUN,MAPK7,FOXO3,MAP2K1,MAPK11,IRAK2,GAB1,CRKL,CAMK2D
