TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
IPR006077	Vinculin/catenin	0.00165272863982047	-6.40532763585741	5	3	0.00286532951289398	1047	18521	1495,8727,7414	CTNNA1,CTNNAL1,VCL
IPR004198	Znf_C5HC2	0.00165272863982047	-6.40532763585741	5	3	0.00286532951289398	1047	18521	8242,5927,10765	KDM5C,KDM5A,KDM5B
IPR028651	ING_fam	0.00165272863982047	-6.40532763585741	5	3	0.00286532951289398	1047	18521	3621,3622,51147	ING1,ING2,ING4
IPR005467	His_kinase_dom	0.00165272863982047	-6.40532763585741	5	3	0.00286532951289398	1047	18521	10295,5165,5163	BCKDK,PDK3,PDK1
IPR039028	BCKD/PDK	0.00165272863982047	-6.40532763585741	5	3	0.00286532951289398	1047	18521	10295,5165,5163	BCKDK,PDK3,PDK1
IPR018955	BCDHK/PDK_N	0.00165272863982047	-6.40532763585741	5	3	0.00286532951289398	1047	18521	5163,5165,10295	PDK1,PDK3,BCKDK
IPR024610	ING_N_histone-binding	0.00165272863982047	-6.40532763585741	5	3	0.00286532951289398	1047	18521	51147,3622,3621	ING4,ING2,ING1
IPR036784	AK/P_DHK_N_sf	0.00165272863982047	-6.40532763585741	5	3	0.00286532951289398	1047	18521	5163,5165,10295	PDK1,PDK3,BCKDK
IPR014756	Ig_E-set	0.00194564092079219	-6.24216383393407	103	14	0.0133715377268386	1047	18521	5970,9094,4791,2632,5565,5365,2317,27106,23129,2318,3516,2316,3762,3761	RELA,UNC119,NFKB2,GBE1,PRKAB2,PLXNB3,FLNB,ARRDC2,PLXND1,FLNC,RBPJ,FLNA,KCNJ5,KCNJ4
IPR044862	Pro_4_hyd_alph_FE2OG_OXY	0.00243199007651531	-6.01904539526676	11	4	0.00382043935052531	1047	18521	5033,64175,8974,54583	P4HA1,P3H1,P4HA2,EGLN1
IPR038207	DIX_dom_sf	0.00316650689255798	-5.75512622529834	6	3	0.00286532951289398	1047	18521	8313,1856,1855	AXIN2,DVL2,DVL1
IPR002087	Anti_prolifrtn	0.00316650689255798	-5.75512622529834	6	3	0.00286532951289398	1047	18521	7832,694,10950	BTG2,BTG1,BTG3
IPR001158	DIX	0.00316650689255798	-5.75512622529834	6	3	0.00286532951289398	1047	18521	1856,8313,1855	DVL2,AXIN2,DVL1
IPR036054	BTG-like_sf	0.00316650689255798	-5.75512622529834	6	3	0.00286532951289398	1047	18521	10950,694,7832	BTG3,BTG1,BTG2
IPR022579	Neuropilin_C	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	8829,8828	NRP1,NRP2
IPR004978	Stanniocalcin	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	6781,8614	STC1,STC2
IPR032447	Cyclin-A_N	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	8900,890	CCNA1,CCNA2
IPR039741	UDP-sugar_pyrophosphorylase	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	6675,91373	UAP1,UAP1L1
IPR010548	BNIP3	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	664,665	BNIP3,BNIP3L
IPR010449	Numb_domain	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	8650,9253	NUMB,NUMBL
IPR016698	Numb/numb-like	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	8650,9253	NUMB,NUMBL
IPR007266	Ero1	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	56605,30001	ERO1B,ERO1A
IPR013805	GrpE_coiled_coil	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	134266,80273	GRPEL2,GRPEL1
IPR014648	Neuropilin	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	8828,8829	NRP2,NRP1
IPR009012	GrpE_head	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	80273,134266	GRPEL1,GRPEL2
IPR000740	GrpE	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	80273,134266	GRPEL1,GRPEL2
IPR037192	ERO1-like_sf	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	30001,56605	ERO1A,ERO1B
IPR002945	Glc_transpt_3	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	144195,6515	SLC2A14,SLC2A3
IPR025929	INSIG_fam	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	3638,51141	INSIG1,INSIG2
IPR039400	RagC/D	0.00319280909676457	-5.74685415508429	2	2	0.00191021967526266	1047	18521	58528,64121	RRAGD,RRAGC
IPR039361	Cyclin	0.00341753858708344	-5.6788346984033	19	5	0.00477554918815664	1047	18521	901,8900,900,890,894	CCNG2,CCNA1,CCNG1,CCNA2,CCND2
IPR001628	Znf_hrmn_rcpt	0.0038920432774364	-5.54882099513223	46	8	0.00764087870105062	1047	18521	6095,2063,5914,5915,9975,3164,6256,9572	RORA,NR2F6,RARA,RARB,NR1D2,NR4A1,RXRA,NR1D1
IPR013083	Znf_RING/FYVE/PHD	0.00396309691971156	-5.53072950892563	456	40	0.0382043935052531	1047	18521	79960,220441,9372,57590,79589,80853,148479,55016,9110,51147,23469,5927,57732,23081,284996,154214,9063,114088,4331,115426,8242,10765,868,494470,51255,23030,6478,56852,84333,51317,7187,23349,727800,9867,3622,9025,149041,3621,84678,79845	JADE1,RNF152,ZFYVE9,WDFY1,RNF128,KDM7A,PHF13,MARCHF1,MTMR4,ING4,PHF3,KDM5A,ZFYVE28,KDM4C,RNF149,RNF217,PIAS2,TRIM9,MNAT1,UHRF2,KDM5C,KDM5B,CBLB,ARK2C,RNF181,KDM4B,SIAH2,RAD18,PCGF5,PHF21A,TRAF3,PHF24,RNF208,PJA2,ING2,RNF8,RC3H1,ING1,KDM2B,RNF122
IPR011598	bHLH_dom	0.00425281491347885	-5.46017418270798	112	14	0.0133715377268386	1047	18521	4861,6939,6720,4601,84667,405,64344,3397,4610,79365,220202,430,8553,7942	NPAS1,TCF15,SREBF1,MXI1,HES7,ARNT,HIF3A,ID1,MYCL,BHLHE41,ATOH7,ASCL2,BHLHE40,TFEB
IPR036638	HLH_DNA-bd_sf	0.00425281491347885	-5.46017418270798	112	14	0.0133715377268386	1047	18521	6939,6720,4601,4861,220202,430,8553,7942,84667,405,64344,3397,4610,79365	TCF15,SREBF1,MXI1,NPAS1,ATOH7,ASCL2,BHLHE40,TFEB,HES7,ARNT,HIF3A,ID1,MYCL,BHLHE41
IPR001723	Nuclear_hrmn_rcpt	0.00446286059584816	-5.41196532934869	47	8	0.00764087870105062	1047	18521	2063,6095,6256,9572,3164,9975,5915,5914	NR2F6,RORA,RXRA,NR1D1,NR4A1,NR1D2,RARB,RARA
IPR011993	PH-like_dom_sf	0.00450726612477382	-5.40206449002907	431	38	0.0362941738299905	1047	18521	8471,57655,153090,10603,64411,139818,55620,10979,2037,57223,79990,5923,2549,23061,59339,84249,23102,23239,4478,9922,8650,9456,84725,6641,64759,58504,54762,64787,5335,25791,90102,55816,26060,59338,94134,5333,9253,5924	IRS4,GRAMD1A,DAB2IP,SH2B2,ARAP3,DOCK11,STAP2,FERMT2,EPB41L2,PPP4R3B,PLEKHH3,RASGRF1,GAB1,TBC1D9B,PLEKHA2,PSD2,TBC1D2B,PHLPP1,MSN,IQSEC1,NUMB,HOMER1,PLEKHA8,SNTB1,TNS3,ARHGAP22,GRAMD1C,EPS8L2,PLCG1,NGEF,PHLDB2,DOK5,APPL1,PLEKHA1,ARHGAP12,PLCD1,NUMBL,RASGRF2
IPR008936	Rho_GTPase_activation_prot	0.00465527808481983	-5.36975363108578	90	12	0.0114613180515759	1047	18521	9743,94134,9754,395,85360,9411,23526,153090,64411,58504,5365,23129	ARHGAP32,ARHGAP12,STARD8,ARHGAP6,SYDE1,ARHGAP29,ARHGAP45,DAB2IP,ARAP3,ARHGAP22,PLXNB3,PLXND1
IPR001849	PH_domain	0.0047046544879739	-5.3592029437159	266	26	0.0248328557784145	1047	18521	23239,9922,79990,5923,59339,2549,84249,23102,139818,10979,8471,153090,10603,64411,90102,59338,26060,55816,5333,94134,5924,5335,25791,84725,6641,58504	PHLPP1,IQSEC1,PLEKHH3,RASGRF1,PLEKHA2,GAB1,PSD2,TBC1D2B,DOCK11,FERMT2,IRS4,DAB2IP,SH2B2,ARAP3,PHLDB2,PLEKHA1,APPL1,DOK5,PLCD1,ARHGAP12,RASGRF2,PLCG1,NGEF,PLEKHA8,SNTB1,ARHGAP22
IPR004826	bZIP_Maf	0.00481188980446288	-5.3366653812851	13	4	0.00382043935052531	1047	18521	571,4779,23764,9935	BACH1,NFE2L1,MAFF,MAFB
IPR000536	Nucl_hrmn_rcpt_lig-bd	0.00509584938766772	-5.27932891615929	48	8	0.00764087870105062	1047	18521	2063,6095,3164,9572,6256,5914,5915,9975	NR2F6,RORA,NR4A1,NR1D1,RXRA,RARA,RARB,NR1D2
IPR035500	NHR-like_dom_sf	0.00509584938766772	-5.27932891615929	48	8	0.00764087870105062	1047	18521	2063,6095,3164,6256,9572,5914,9975,5915	NR2F6,RORA,NR4A1,RXRA,NR1D1,RARA,NR1D2,RARB
IPR003529	Hematopoietin_rcpt_Gp130_CS	0.00530913880076675	-5.23832564129464	7	3	0.00286532951289398	1047	18521	3572,3953,3977	IL6ST,LEPR,LIFR
IPR036723	Alpha-catenin/vinculin-like_sf	0.00530913880076675	-5.23832564129464	7	3	0.00286532951289398	1047	18521	1495,7414,8727	CTNNA1,VCL,CTNNAL1
IPR006047	Glyco_hydro_13_cat_dom	0.00530913880076675	-5.23832564129464	7	3	0.00286532951289398	1047	18521	6519,2632,6520	SLC3A1,GBE1,SLC3A2
IPR003578	Small_GTPase_Rho	0.00672280211850396	-5.00225022943965	22	5	0.00477554918815664	1047	18521	27289,54509,23433,390,55288	RND1,RHOF,RHOQ,RND3,RHOT1
IPR013761	SAM/pointed_sf	0.00782633420201045	-4.850261052041	120	14	0.0133715377268386	1047	18521	9064,2043,2046,23259,4665,57524,2042,23034,64787,8497,57713,64411,148398,8496	MAP3K6,EPHA4,EPHA8,DDHD2,NAB2,CASKIN1,EPHA3,SAMD4A,EPS8L2,PPFIA4,SFMBT2,ARAP3,SAMD11,PPFIBP1
IPR001132	SMAD_dom_Dwarfin-type	0.00813967197590098	-4.81100539758053	8	3	0.00286532951289398	1047	18521	4092,4093,4088	SMAD7,SMAD9,SMAD3
IPR013019	MAD_homology_MH1	0.00813967197590098	-4.81100539758053	8	3	0.00286532951289398	1047	18521	4088,4093,4092	SMAD3,SMAD9,SMAD7
IPR004910	Yippee/Mis18/Cereblon	0.00813967197590098	-4.81100539758053	8	3	0.00286532951289398	1047	18521	29799,51185,51646	YPEL1,CRBN,YPEL5
IPR002314	aa-tRNA-synt_IIb	0.00813967197590098	-4.81100539758053	8	3	0.00286532951289398	1047	18521	2058,6897,2617	EPRS1,TARS1,GARS1
IPR036578	SMAD_MH1_sf	0.00813967197590098	-4.81100539758053	8	3	0.00286532951289398	1047	18521	4093,4088,4092	SMAD9,SMAD3,SMAD7
IPR013790	Dwarfin	0.00813967197590098	-4.81100539758053	8	3	0.00286532951289398	1047	18521	4093,4088,4092	SMAD9,SMAD3,SMAD7
IPR006671	Cyclin_N	0.00822456838304642	-4.80062945993299	32	6	0.00573065902578797	1047	18521	57018,901,8900,890,900,894	CCNL1,CCNG2,CCNA1,CCNA2,CCNG1,CCND2
IPR036855	Znf_CCCH_sf	0.00822456838304642	-4.80062945993299	32	6	0.00573065902578797	1047	18521	84524,9931,149041,376940,29066,7538	ZC3H8,HELZ,RC3H1,ZC3H6,ZC3H7A,ZFP36
IPR008984	SMAD_FHA_dom_sf	0.00833469301657776	-4.78732859410218	52	8	0.00764087870105062	1047	18521	4092,9025,92610,57519,4088,4093,11200,3394	SMAD7,RNF8,TIFA,STARD9,SMAD3,SMAD9,CHEK2,IRF8
IPR017855	SMAD-like_dom_sf	0.00839218022804388	-4.78045493194574	15	4	0.00382043935052531	1047	18521	4088,3394,4093,4092	SMAD3,IRF8,SMAD9,SMAD7
IPR008979	Galactose-bd-like_sf	0.00853457840909872	-4.76362931949191	74	10	0.00955109837631328	1047	18521	5125,4289,285761,8828,8829,2720,2046,2043,4126,2042	PCSK5,MKLN1,DCBLD1,NRP2,NRP1,GLB1,EPHA8,EPHA4,MANBA,EPHA3
IPR006667	SLC41_membr_dom	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	254428,54946	SLC41A1,SLC41A3
IPR036939	Cu2_ascorb_mOase_N_sf	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	5066,26002	PAM,MOXD1
IPR024824	GADD45	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	4616,10912	GADD45B,GADD45G
IPR047159	NR_DBD_RAR	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	5915,5914	RARB,RARA
IPR047158	NR_LBD_RAR	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	5914,5915	RARA,RARB
IPR001925	Porin_Euk	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	7417,7416	VDAC2,VDAC1
IPR031968	VASt	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	57655,54762	GRAMD1A,GRAMD1C
IPR022750	Interferon_reg_fac2-bd1_2_Znf	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	359948,64207	IRF2BP2,IRF2BPL
IPR000323	Cu2_ascorb_mOase_N	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	26002,5066	MOXD1,PAM
IPR008116	SSDP_DNA-bd	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	170463,23635	SSBP4,SSBP2
IPR020809	Enolase_CS	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	2023,2026	ENO1,ENO2
IPR005417	ZO	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	27134,9414	TJP3,TJP2
IPR048679	ICAM1_3_5_D2	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	7087,3383	ICAM5,ICAM1
IPR036739	SLC41_membr_dom_sf	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	54946,254428	SLC41A3,SLC41A1
IPR013547	Pro_4_hyd_alph_N	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	8974,5033	P4HA2,P4HA1
IPR045124	Su(sable)-like	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	376940,84524	ZC3H6,ZC3H8
IPR049048	REST_helical	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	283248,23186	RCOR2,RCOR1
IPR043987	CCZ1/INTU/HSP4_longin_1	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	89781,27152	HPS4,INTU
IPR024580	Dishevelled_C-dom	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	1856,1855	DVL2,DVL1
IPR022248	TNF_rcpt_RELT	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	84957,768211	RELT,RELL1
IPR029768	Aldolase_I_AS	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	230,226	ALDOC,ALDOA
IPR008977	PHM/PNGase_F_dom_sf	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	26002,5066	MOXD1,PAM
IPR044882	I2BP1/2_C3HC4-RING_sf	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	359948,64207	IRF2BP2,IRF2BPL
IPR000741	FBA_I	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	230,226	ALDOC,ALDOA
IPR002044	CBM_fam20	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	8987,56261	STBD1,GPCPD1
IPR003351	Dishevelled_protein_dom	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	1856,1855	DVL2,DVL1
IPR002618	UDPGP_fam	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	91373,6675	UAP1L1,UAP1
IPR005841	Alpha-D-phosphohexomutase_SF	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	5236,55276	PGM1,PGM2
IPR045349	SLC41A1-3	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	54946,254428	SLC41A3,SLC41A1
IPR005445	VDCC_T_a1	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	8911,8913	CACNA1I,CACNA1G
IPR001006	Procol_lys_dOase	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	5352,5351	PLOD2,PLOD1
IPR044861	IPNS-like_FE2OG_OXY	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	5352,5351	PLOD2,PLOD1
IPR000633	Vinculin_CS	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	7414,1495	VCL,CTNNA1
IPR024548	Cu2_monoox_C	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	26002,5066	MOXD1,PAM
IPR043989	CCZ1/INTU/HSP4_longin_3	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	27152,89781	INTU,HPS4
IPR008339	Dishevelled_fam	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	1856,1855	DVL2,DVL1
IPR014784	Cu2_ascorb_mOase-like_C	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	5066,26002	PAM,MOXD1
IPR016378	TF_CRE-BP1-typ	0.0092180962240532	-4.68658674602565	3	2	0.00191021967526266	1047	18521	1386,9586	ATF2,CREB5
IPR017946	PLC-like_Pdiesterase_TIM-brl	0.00988211498637037	-4.61702872268513	24	5	0.00477554918815664	1047	18521	5335,56261,5331,5333,79153	PLCG1,GPCPD1,PLCB3,PLCD1,GDPD3
IPR000198	RhoGAP_dom	0.0105248185206018	-4.55401914226052	65	9	0.00859598853868195	1047	18521	94134,9743,9754,395,85360,9411,23526,64411,58504	ARHGAP12,ARHGAP32,STARD8,ARHGAP6,SYDE1,ARHGAP29,ARHGAP45,ARAP3,ARHGAP22
IPR000904	Sec7_dom	0.0106965785459461	-4.53783135071018	16	4	0.00382043935052531	1047	18521	9922,84249,57221,26269	IQSEC1,PSD2,ARFGEF3,FBXO8
IPR000014	PAS	0.0110921696858476	-4.50151585330671	34	6	0.00573065902578797	1047	18521	64344,8863,4861,5187,8864,405	HIF3A,PER3,NPAS1,PER1,PER2,ARNT
IPR013763	Cyclin-like_dom	0.0110921696858476	-4.50151585330671	34	6	0.00573065902578797	1047	18521	57018,901,8900,890,900,894	CCNL1,CCNG2,CCNA1,CCNA2,CCNG1,CCND2
IPR035965	PAS-like_dom_sf	0.0110921696858476	-4.50151585330671	34	6	0.00573065902578797	1047	18521	5187,405,8864,64344,4861,8863	PER1,ARNT,PER2,HIF3A,NPAS1,PER3
IPR000837	AP-1	0.0117008872696847	-4.44809060503797	9	3	0.00286532951289398	1047	18521	467,2355,55509	ATF3,FOSL2,BATF3
IPR045263	GLUT	0.0117008872696847	-4.44809060503797	9	3	0.00286532951289398	1047	18521	6515,6513,144195	SLC2A3,SLC2A1,SLC2A14
IPR001345	PG/BPGM_mutase_AS	0.0117008872696847	-4.44809060503797	9	3	0.00286532951289398	1047	18521	5209,5223,5210	PFKFB3,PGAM1,PFKFB4
IPR001298	Filamin/ABP280_rpt	0.0117008872696847	-4.44809060503797	9	3	0.00286532951289398	1047	18521	2318,2316,2317	FLNC,FLNA,FLNB
IPR011524	SARAH_dom	0.0117008872696847	-4.44809060503797	9	3	0.00286532951289398	1047	18521	11186,60485,83593	RASSF1,SAV1,RASSF5
IPR004154	Anticodon-bd	0.0117008872696847	-4.44809060503797	9	3	0.00286532951289398	1047	18521	2617,6897,2058	GARS1,TARS1,EPRS1
IPR031160	F_BAR	0.0117897657490958	-4.44052343323958	25	5	0.00477554918815664	1047	18521	9411,23526,115548,11252,9050	ARHGAP29,ARHGAP45,FCHO2,PACSIN2,PSTPIP2
IPR013785	Aldolase_TIM	0.012489203569542	-4.38289072232676	45	7	0.00668576886341929	1047	18521	7167,3615,226,230,3155,6120,10135	TPI1,IMPDH2,ALDOA,ALDOC,HMGCL,RPE,NAMPT
IPR013088	Znf_NHR/GATA	0.0129126791057265	-4.34954557390836	56	8	0.00764087870105062	1047	18521	5914,5915,9975,3164,9572,6256,6095,2063	RARA,RARB,NR1D2,NR4A1,NR1D1,RXRA,RORA,NR2F6
IPR004367	Cyclin_C-dom	0.0133729049221037	-4.31452463980764	17	4	0.00382043935052531	1047	18521	57018,8900,890,894	CCNL1,CCNA1,CCNA2,CCND2
IPR006195	aa-tRNA-synth_II	0.0133729049221037	-4.31452463980764	17	4	0.00382043935052531	1047	18521	2058,1615,6897,2617	EPRS1,DARS1,TARS1,GARS1
IPR045864	aa-tRNA-synth_II/BPL/LPL	0.0139328376378511	-4.27350680498317	26	5	0.00477554918815664	1047	18521	16,2617,2058,6897,1615	AARS1,GARS1,EPRS1,TARS1,DARS1
IPR000571	Znf_CCCH	0.0142988713202593	-4.2475746734845	57	8	0.00764087870105062	1047	18521	376940,29066,7538,25976,84524,10150,149041,9931	ZC3H6,ZC3H7A,ZFP36,TIPARP,ZC3H8,MBNL2,RC3H1,HELZ
IPR001660	SAM	0.0145439489713821	-4.23058025012151	92	11	0.0105062082139446	1047	18521	23034,8497,2043,57713,64411,2046,23259,57524,2042,148398,8496	SAMD4A,PPFIA4,EPHA4,SFMBT2,ARAP3,EPHA8,DDHD2,CASKIN1,EPHA3,SAMD11,PPFIBP1
IPR048258	Cyclins_cyclin-box	0.0160213726577712	-4.1338316570069	10	3	0.00286532951289398	1047	18521	894,890,8900	CCND2,CCNA2,CCNA1
