TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
pdgfrapathway	PDGFR-alpha signaling pathway	0.0478540511691682	-3.0395995007345	22	5	0.0240384615384615	208	2226	5335,3716,3725,1399,90525	PLCG1,JAK1,JUN,CRKL,SHF
cd40_pathway	CD40/CD40L signaling	0.0547261883732292	-2.90541292044619	30	6	0.0288461538461538	208	2226	5600,868,7187,5970,7128,3725	MAPK11,CBLB,TRAF3,RELA,TNFAIP3,JUN
fra_pathway	Validated transcriptional targets of AP1 family members Fra1 and Fra2	0.0909763259170612	-2.39715596106898	34	6	0.0288461538461538	208	2226	5329,890,3727,3162,3725,3726	PLAUR,CCNA2,JUND,HMOX1,JUN,JUNB
arf6_pathway	Arf6 signaling events	0.0909763259170612	-2.39715596106898	34	6	0.0288461538461538	208	2226	1942,26269,9922,28964,3690,5829	EFNA1,FBXO8,IQSEC1,GIT1,ITGB3,PXN
tcrcalciumpathway	Calcium signaling in the CD4+ TCR pathway	0.113628777241256	-2.17481848398967	28	5	0.0240384615384615	208	2226	3725,3726,1827,55509,23523	JUN,JUNB,RCAN1,BATF3,CABIN1
tcrjnkpathway	JNK signaling in the CD4+ TCR pathway	0.11429423898514	-2.16897911203132	13	3	0.0144230769230769	208	2226	1399,1326,3725	CRKL,MAP3K8,JUN
vegfr1_pathway	VEGFR1 specific signals	0.127442422097745	-2.060090607772	29	5	0.0240384615384615	208	2226	8829,2549,5335,7422,8828	NRP1,GAB1,PLCG1,VEGFA,NRP2
avb3_integrin_pathway	Integrins in angiogenesis	0.131607585256507	-2.02793062302471	46	7	0.0336538461538462	208	2226	7422,5829,3690,6382,7414,5286,50848	VEGFA,PXN,ITGB3,SDC1,VCL,PIK3C2A,F11R
rxr_vdr_pathway	RXR and RAR heterodimerization with other nuclear receptor	0.135906941205961	-1.99578488329448	14	3	0.0144230769230769	208	2226	19,6256,3164	ABCA1,RXRA,NR4A1
s1p_s1p4_pathway	S1P4 pathway	0.135906941205961	-1.99578488329448	14	3	0.0144230769230769	208	2226	2781,2773,5335	GNAZ,GNAI3,PLCG1
circadianpathway	Circadian rhythm pathway	0.135906941205961	-1.99578488329448	14	3	0.0144230769230769	208	2226	5187,8553,9572	PER1,BHLHE40,NR1D1
lysophospholipid_pathway	LPA receptor mediated events	0.14705897499156	-1.91692158223998	65	9	0.0432692307692308	208	2226	114,5335,3725,5331,5829,2549,2781,5970,2773	ADCY8,PLCG1,JUN,PLCB3,PXN,GAB1,GNAZ,RELA,GNAI3
nfkappabcanonicalpathway	Canonical NF-kappaB pathway	0.161358852083004	-1.82412449937361	23	4	0.0192307692307692	208	2226	7128,5970,8915,7514	TNFAIP3,RELA,BCL10,XPO1
ifngpathway	IFN-gamma pathway	0.16425509015097	-1.80633463183295	40	6	0.0288461538461538	208	2226	1399,4092,3716,1051,5604,817	CRKL,SMAD7,JAK1,CEBPB,MAP2K1,CAMK2D
s1p_s1p5_pathway	S1P5 pathway	0.167376070083761	-1.78751208166033	8	2	0.00961538461538462	208	2226	2773,2781	GNAI3,GNAZ
rhoa_pathway	RhoA signaling pathway	0.17840966827535	-1.72367286593614	41	6	0.0288461538461538	208	2226	5585,1386,4478,6456,3725,7414	PKN1,ATF2,MSN,SH3GL2,JUN,VCL
pi3kcipathway	Class I PI3K signaling events	0.17840966827535	-1.72367286593614	41	6	0.0288461538461538	208	2226	2309,7525,59339,5335,59338,64411	FOXO3,YES1,PLEKHA2,PLCG1,PLEKHA1,ARAP3
mtor_4pathway	mTOR signaling pathway	0.192242049131012	-1.64900002837742	60	8	0.0384615384615385	208	2226	5829,6720,1975,10891,54541,253260,5604,664	PXN,SREBF1,EIF4B,PPARGC1A,DDIT4,RICTOR,MAP2K1,BNIP3
tgfbrpathway	TGF-beta receptor signaling	0.193516809560592	-1.64239089917121	51	7	0.0336538461538462	208	2226	4092,168002,9372,23645,7049,4088,23327	SMAD7,DACT2,ZFYVE9,PPP1R15A,TGFBR3,SMAD3,NEDD4L
retinoic_acid_pathway	Retinoic acid receptors-mediated signaling	0.200057462416879	-1.60915064161592	25	4	0.0192307692307692	208	2226	4331,8841,5914,6256	MNAT1,HDAC3,RARA,RXRA
myc_represspathway	Validated targets of C-MYC transcriptional repression	0.204689588031673	-1.58626065213383	61	8	0.0384615384615385	208	2226	1649,7812,10397,3394,6422,2309,8841,9414	DDIT3,CSDE1,NDRG1,IRF8,SFRP1,FOXO3,HDAC3,TJP2
il2_1pathway	IL2-mediated signaling events	0.207126786285913	-1.5744241790799	52	7	0.0336538461538462	208	2226	3716,5600,3560,1154,3725,5604,9021	JAK1,MAPK11,IL2RB,CISH,JUN,MAP2K1,SOCS3
syndecan_1_pathway	Syndecan-1-mediated signaling events	0.207567695463022	-1.57229774932184	17	3	0.0144230769230769	208	2226	6382,6386,10855	SDC1,SDCBP,HPSE
glypican_1pathway	Glypican 1 network	0.220369533407097	-1.5124494444386	26	4	0.0192307692307692	208	2226	5621,7525,7422,284217	PRNP,YES1,VEGFA,LAMA1
met_pathway	Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met)	0.225211529198515	-1.49071518865175	72	9	0.0432692307692308	208	2226	8650,1399,2549,5829,3725,5604,6456,5335,1495	NUMB,CRKL,GAB1,PXN,JUN,MAP2K1,SH3GL2,PLCG1,CTNNA1
fak_pathway	Signaling events mediated by focal adhesion kinase	0.235378315495727	-1.44656120608926	54	7	0.0336538461538462	208	2226	87,5829,7525,5604,3725,5335,7414	ACTN1,PXN,YES1,MAP2K1,JUN,PLCG1,VCL
bmppathway	BMP receptor signaling	0.241914253080222	-1.41917194172857	36	5	0.0240384615384615	208	2226	4093,91851,9241,23645,4092	SMAD9,CHRDL1,NOG,PPP1R15A,SMAD7
pi3kcibpathway	Class IB PI3K non-lipid kinase events	0.255049133471548	-1.36629907210359	3	1	0.00480769230769231	208	2226	5604	MAP2K1
a4b1_paxdep_pathway	Paxillin-dependent events mediated by a4b1	0.259156038177608	-1.35032493468497	19	3	0.0144230769230769	208	2226	5829,28964,1399	PXN,GIT1,CRKL
s1p_s1p3_pathway	S1P3 pathway	0.262464029174025	-1.33764123805816	28	4	0.0192307692307692	208	2226	2773,2781,3690,7422	GNAI3,GNAZ,ITGB3,VEGFA
trkrpathway	Neurotrophic factor-mediated Trk receptor signaling	0.264823193534854	-1.32869286987712	56	7	0.0336538461538462	208	2226	2549,6016,5923,1399,5335,23327,5604	GAB1,RIT1,RASGRF1,CRKL,PLCG1,NEDD4L,MAP2K1
rb_1pathway	Regulation of retinoblastoma protein	0.264823193534854	-1.32869286987712	56	7	0.0336538461538462	208	2226	860,1051,1386,8841,3725,890,5600	RUNX2,CEBPB,ATF2,HDAC3,JUN,CCNA2,MAPK11
ranbp2pathway	Sumoylation by RanBP2 regulates transcriptional repression	0.274651208911454	-1.29225331755945	11	2	0.00961538461538462	208	2226	9063,7514	PIAS2,XPO1
tcrraspathway	Ras signaling in the CD4+ TCR pathway	0.274651208911454	-1.29225331755945	11	2	0.00961538461538462	208	2226	5604,1326	MAP2K1,MAP3K8
smad2_3nuclearpathway	Regulation of nuclear SMAD2/3 signaling	0.275767295419194	-1.28819790144029	76	9	0.0432692307692308	208	2226	8819,4092,2309,860,1386,1051,4088,3725,467	SAP30,SMAD7,FOXO3,RUNX2,ATF2,CEBPB,SMAD3,JUN,ATF3
mapktrkpathway	Trk receptor signaling mediated by the MAPK pathway	0.284067486306275	-1.25854344121096	29	4	0.0192307692307692	208	2226	5604,5598,9252,6016	MAP2K1,MAPK7,RPS6KA5,RIT1
p38_mkk3_6pathway	p38 MAPK signaling pathway	0.284067486306275	-1.25854344121096	29	4	0.0192307692307692	208	2226	9064,4616,5600,10912	MAP3K6,GADD45B,MAPK11,GADD45G
hes_heypathway	Notch-mediated HES/HEY network	0.288785729019192	-1.2420702879379	48	6	0.0288461538461538	208	2226	405,1827,3516,860,3397,817	ARNT,RCAN1,RBPJ,RUNX2,ID1,CAMK2D
nfat_tfpathway	Calcineurin-regulated NFAT-dependent transcription in lymphocytes	0.288785729019192	-1.2420702879379	48	6	0.0288461538461538	208	2226	3726,79589,55509,3725,868,6520	JUNB,RNF128,BATF3,JUN,CBLB,SLC3A2
fcer1pathway	Fc-epsilon receptor I signaling in mast cells	0.29523398273571	-1.21998707521296	58	7	0.0336538461538462	208	2226	5970,5829,8877,5604,3725,868,5335	RELA,PXN,SPHK1,MAP2K1,JUN,CBLB,PLCG1
cdc42_reg_pathway	Regulation of CDC42 activity	0.305926227455488	-1.18441129284261	30	4	0.0192307692307692	208	2226	5335,25791,139818,28964	PLCG1,NGEF,DOCK11,GIT1
wnt_noncanonical_pathway	Noncanonical Wnt signaling pathway	0.305926227455488	-1.18441129284261	30	4	0.0192307692307692	208	2226	7525,1856,1855,2316	YES1,DVL2,DVL1,FLNA
il2_stat5pathway	IL2 signaling events mediated by STAT5	0.305926227455488	-1.18441129284261	30	4	0.0192307692307692	208	2226	894,3716,3560,890	CCND2,JAK1,IL2RB,CCNA2
s1p_meta_pathway	Sphingosine 1-phosphate (S1P) pathway	0.31219751345814	-1.16411923551247	21	3	0.0144230769230769	208	2226	2773,8877,2781	GNAI3,SPHK1,GNAZ
syndecan_pathway	Proteogylcan syndecan-mediated signaling events	0.324752138528184	-1.12469303830089	4	1	0.00480769230769231	208	2226	6382	SDC1
hedgehog_2pathway	Signaling events mediated by the Hedgehog family	0.338888762963728	-1.08208335829941	22	3	0.0144230769230769	208	2226	6469,91653,4036	SHH,BOC,LRP2
a4b1_paxindep_pathway	Paxillin-independent events mediated by a4b1 and a4b7	0.338888762963728	-1.08208335829941	22	3	0.0144230769230769	208	2226	28964,1399,5829	GIT1,CRKL,PXN
nfat_3pathway	Role of Calcineurin-dependent NFAT signaling in lymphocytes	0.340059875776205	-1.0786335716525	51	6	0.0288461538461538	208	2226	3164,7514,1827,23523,1326,5292	NR4A1,XPO1,RCAN1,CABIN1,MAP3K8,PIM1
kitpathway	Signaling events mediated by Stem cell factor receptor (c-Kit)	0.357398974406953	-1.02890254585535	52	6	0.0288461538461538	208	2226	5604,1399,10603,2309,2549,3815	MAP2K1,CRKL,SH2B2,FOXO3,GAB1,KIT
epopathway	EPO signaling pathway	0.372225949578013	-0.988254217757706	33	4	0.0192307692307692	208	2226	9021,1399,2549,5335	SOCS3,CRKL,GAB1,PLCG1
nfkappabatypicalpathway	Atypical NF-kappaB pathway	0.381567825914629	-0.96346665660351	14	2	0.00961538461538462	208	2226	5970,602	RELA,BCL3
plk3_pathway	PLK3 signaling events	0.387961659314494	-0.946848760441264	5	1	0.00480769230769231	208	2226	11200	CHEK2
s1p_s1p2_pathway	S1P2 pathway	0.391969872462866	-0.936570298107321	24	3	0.0144230769230769	208	2226	2781,2773,3725	GNAZ,GNAI3,JUN
alk1pathway	ALK1 signaling events	0.391969872462866	-0.936570298107321	24	3	0.0144230769230769	208	2226	4092,4093,3397	SMAD7,SMAD9,ID1
cxcr3pathway	CXCR3-mediated signaling events	0.394318065032331	-0.930597423697048	34	4	0.0192307692307692	208	2226	5600,2773,253260,5604	MAPK11,GNAI3,RICTOR,MAP2K1
lpa4_pathway	LPA4-mediated signaling events	0.415842115435641	-0.877449620963475	15	2	0.00961538461538462	208	2226	114,9252	ADCY8,RPS6KA5
hif1apathway	Hypoxic and oxygen homeostasis regulation of HIF-1-alpha	0.415842115435641	-0.877449620963475	15	2	0.00961538461538462	208	2226	405,64344	ARNT,HIF3A
nectin_pathway	Nectin adhesion pathway	0.418139746561852	-0.871939580412194	25	3	0.0144230769230769	208	2226	50848,3690,1495	F11R,ITGB3,CTNNA1
erbb1_receptor_proximal_pathway	EGF receptor (ErbB1) signaling pathway	0.418139746561852	-0.871939580412194	25	3	0.0144230769230769	208	2226	2549,5335,2773	GAB1,PLCG1,GNAI3
hdac_classi_pathway	Signaling events mediated by HDAC Class I	0.421918532663424	-0.862943034143391	66	7	0.0336538461538462	208	2226	8841,10014,23409,7514,8819,5970,4092	HDAC3,HDAC5,SIRT4,XPO1,SAP30,RELA,SMAD7
tcptp_pathway	Signaling events mediated by TCPTP	0.438090500426695	-0.825329767970316	36	4	0.0192307692307692	208	2226	3998,2549,7422,3716	LMAN1,GAB1,VEGFA,JAK1
er_nongenomic_pathway	Plasma membrane estrogen receptor signaling	0.443935861319776	-0.812075183471746	26	3	0.0144230769230769	208	2226	5331,5600,4478	PLCB3,MAPK11,MSN
nephrin_neph1_pathway	Nephrin/Neph1 signaling in the kidney podocyte	0.443935861319776	-0.812075183471746	26	3	0.0144230769230769	208	2226	5335,55243,3725	PLCG1,KIRREL1,JUN
ar_pathway	Coregulation of Androgen receptor activity	0.444333140757609	-0.811180680875363	57	6	0.0288461538461538	208	2226	55818,26524,2274,26060,23081,7110	KDM3A,LATS2,FHL2,APPL1,KDM4C,TMF1
nfkappabalternativepathway	Alternative NF-kappaB pathway	0.445279973076595	-0.809052041668548	6	1	0.00480769230769231	208	2226	4791	NFKB2
fgf_pathway	FGF signaling pathway	0.451504472512714	-0.795170000276675	47	5	0.0240384615384615	208	2226	3725,5329,5335,2549,860	JUN,PLAUR,PLCG1,GAB1,RUNX2
il2_pi3kpathway	IL2 signaling events mediated by PI3K	0.459654415038512	-0.777280343500377	37	4	0.0192307692307692	208	2226	3716,2309,3560,5970	JAK1,FOXO3,IL2RB,RELA
p53downstreampathway	Direct p53 effectors	0.464889675415767	-0.765955158715109	132	13	0.0625	208	2226	665,27113,7039,27244,8793,900,10397,1847,467,3732,54541,3725,7832	BNIP3L,BBC3,TGFA,SESN1,TNFRSF10D,CCNG1,NDRG1,DUSP5,ATF3,CD82,DDIT4,JUN,BTG2
cd8tcrpathway	TCR signaling in naive CD8+ T cells	0.470425256638492	-0.754118192005546	48	5	0.0240384615384615	208	2226	5335,10125,83593,1326,8915	PLCG1,RASGRP1,RASSF5,MAP3K8,BCL10
ret_pathway	Signaling events regulated by Ret tyrosine kinase	0.480934098330095	-0.732025027971807	38	4	0.0192307692307692	208	2226	3725,5829,2549,55816	JUN,PXN,GAB1,DOK5
erbb1_downstream_pathway	ErbB1 downstream signaling	0.486959764261446	-0.719573778899087	102	10	0.0480769230769231	208	2226	5598,8986,1386,7538,3725,253260,5604,9252,2549,10787	MAPK7,RPS6KA4,ATF2,ZFP36,JUN,RICTOR,MAP2K1,RPS6KA5,GAB1,NCKAP1
tcr_pathway	TCR signaling in naive CD4+ T cells	0.49552406680863	-0.702139355637569	60	6	0.0288461538461538	208	2226	83593,8915,10125,2316,1326,5335	RASSF5,BCL10,RASGRP1,FLNA,MAP3K8,PLCG1
rapid_gr_pathway	Rapid glucocorticoid signaling	0.497253741365815	-0.698654837162103	7	1	0.00480769230769231	208	2226	5600	MAPK11
il12_2pathway	IL12-mediated signaling events	0.512255492330956	-0.668931769947049	61	6	0.0288461538461538	208	2226	3560,4616,10912,1386,5970,4791	IL2RB,GADD45B,GADD45G,ATF2,RELA,NFKB2
ecadherin_keratinocyte_pathway	E-cadherin signaling in keratinocytes	0.542176510283697	-0.61216366582967	19	2	0.00961538461538462	208	2226	5335,1495	PLCG1,CTNNA1
glypican_3pathway	Glypican 3 network	0.544379122978412	-0.608109357620516	8	1	0.00480769230769231	208	2226	6469	SHH
wnt_canonical_pathway	Canonical Wnt signaling pathway	0.564855122641892	-0.571186000819797	31	3	0.0144230769230769	208	2226	1856,1855,8313	DVL2,DVL1,AXIN2
syndecan_4_pathway	Syndecan-4-mediated signaling events	0.564855122641892	-0.571186000819797	31	3	0.0144230769230769	208	2226	6386,87,284217	SDCBP,ACTN1,LAMA1
pdgfrbpathway	PDGFR-beta signaling pathway	0.578611976388688	-0.547123187745425	54	5	0.0240384615384615	208	2226	7525,2549,5335,8877,10603	YES1,GAB1,PLCG1,SPHK1,SH2B2
hnf3apathway	FOXA1 transcription factor network	0.581628457473834	-0.541923424328079	43	4	0.0192307692307692	208	2226	3725,1051,7494,6469	JUN,CEBPB,XBP1,SHH
avb3_opn_pathway	Osteopontin-mediated events	0.587072996983621	-0.532606110865812	32	3	0.0144230769230769	208	2226	5970,3690,3725	RELA,ITGB3,JUN
pi3kplctrkpathway	Trk receptor signaling mediated by PI3K and PLC-gamma	0.587072996983621	-0.532606110865812	32	3	0.0144230769230769	208	2226	2309,2549,5335	FOXO3,GAB1,PLCG1
botulinumtoxinpathway	Effects of Botulinum toxin	0.587106418931716	-0.532549182686607	9	1	0.00480769230769231	208	2226	6616	SNAP25
tnfpathway	TNF receptor signaling pathway	0.600402332233283	-0.510155294764546	44	4	0.0192307692307692	208	2226	23043,5970,7128,8717	TNIK,RELA,TNFAIP3,TRADD
hedgehog_glipathway	Hedgehog signaling events mediated by Gli proteins	0.600402332233283	-0.510155294764546	44	4	0.0192307692307692	208	2226	7514,6469,8819,5604	XPO1,SHH,SAP30,MAP2K1
ephbfwdpathway	EPHB forward signaling	0.608557701723188	-0.496663544882337	33	3	0.0144230769230769	208	2226	5829,1949,5604	PXN,EFNB3,MAP2K1
p38gammadeltapathway	Signaling mediated by p38-gamma and p38-delta	0.625844292123647	-0.468653673448389	10	1	0.00480769230769231	208	2226	5585	PKN1
hdac_classii_pathway	Signaling events mediated by HDAC Class II	0.629290569791326	-0.463162173796987	34	3	0.0144230769230769	208	2226	7514,8841,10014	XPO1,HDAC3,HDAC5
erbb1_internalization_pathway	Internalization of ErbB1	0.629290569791326	-0.463162173796987	34	3	0.0144230769230769	208	2226	6456,868,57732	SH3GL2,CBLB,ZFYVE28
ps1pathway	Presenilin action in Notch and Wnt signaling	0.63640442144241	-0.451921034958715	46	4	0.0192307692307692	208	2226	3725,79412,3516,1855	JUN,KREMEN2,RBPJ,DVL1
myc_activpathway	Validated targets of C-MYC transcriptional activation	0.645478718536957	-0.437763038197941	81	7	0.0336538461538462	208	2226	11235,6513,894,4088,2597,5292,2023	PDCD10,SLC2A1,CCND2,SMAD3,GAPDH,PIM1,ENO1
prlsignalingeventspathway	Signaling events mediated by PRL	0.648396527150192	-0.433252845164891	23	2	0.00961538461538462	208	2226	890,5876	CCNA2,RABGGTB
alk2pathway	ALK2 signaling events	0.660963600444439	-0.41405650805301	11	1	0.00480769230769231	208	2226	4093	SMAD9
amb2_neutrophils_pathway	amb2 Integrin signaling	0.670257067605343	-0.400093957191573	48	4	0.0192307692307692	208	2226	7525,3383,5329,58494	YES1,ICAM1,PLAUR,JAM2
foxm1pathway	FOXM1 transcription factor network	0.686879911248563	-0.375595803715418	37	3	0.0144230769230769	208	2226	5604,7039,11200	MAP2K1,TGFA,CHEK2
trail_pathway	TRAIL signaling pathway	0.693757458138248	-0.365632863509732	25	2	0.00961538461538462	208	2226	8793,8717	TNFRSF10D,TRADD
cd8tcrdownstreampathway	Downstream signaling in naive CD8+ T cells	0.701898208516535	-0.353966887583347	50	4	0.0192307692307692	208	2226	3560,3726,3725,5604	IL2RB,JUNB,JUN,MAP2K1
ptp1bpathway	Signaling events mediated by PTP1B	0.701898208516535	-0.353966887583347	50	4	0.0192307692307692	208	2226	7525,3953,3690,9021	YES1,LEPR,ITGB3,SOCS3
il27pathway	IL27-mediated signaling events	0.714575924538615	-0.336066024782354	26	2	0.00961538461538462	208	2226	3716,3572	JAK1,IL6ST
rac1_reg_pathway	Regulation of RAC1 activity	0.721419804801643	-0.326534057601977	39	3	0.0144230769230769	208	2226	25791,5923,5924	NGEF,RASGRF1,RASGRF2
hdac_classiii_pathway	Signaling events mediated by HDAC Class III	0.721419804801643	-0.326534057601977	39	3	0.0144230769230769	208	2226	10891,2309,2274	PPARGC1A,FOXO3,FHL2
erbb_network_pathway	ErbB receptor signaling network	0.721661500666485	-0.326199085669091	13	1	0.00480769230769231	208	2226	7039	TGFA
p38alphabetapathway	Regulation of p38-alpha and p38-beta	0.734199789487428	-0.308974094643188	27	2	0.00961538461538462	208	2226	5600,7525	MAPK11,YES1
ephrinbrevpathway	Ephrin B reverse signaling	0.734199789487428	-0.308974094643188	27	2	0.00961538461538462	208	2226	7525,3690	YES1,ITGB3
endothelinpathway	Endothelins	0.745183425895158	-0.294124881651857	53	4	0.0192307692307692	208	2226	5604,3725,114,5331	MAP2K1,JUN,ADCY8,PLCB3
cmyb_pathway	C-MYB transcription factor network	0.752453137884579	-0.284416559534728	78	6	0.0288461538461538	208	2226	136,3815,8900,3015,5292,1051	ADORA2B,KIT,CCNA1,H2AZ1,PIM1,CEBPB
wnt_beta_catenin_pathway	Regulation of Wnt-mediated beta catenin signaling and target gene transcription	0.752453137884579	-0.284416559534728	78	6	0.0288461538461538	208	2226	7514,3725,8313,23043,8913,894	XPO1,JUN,AXIN2,TNIK,CACNA1G,CCND2
il12_stat4pathway	IL12 signaling mediated by STAT4	0.752669370008059	-0.284129231262335	28	2	0.00961538461538462	208	2226	9063,3725	PIAS2,JUN
wnt_signaling_pathway	Wnt signaling network	0.752669370008059	-0.284129231262335	28	2	0.00961538461538462	208	2226	3487,79412	IGFBP4,KREMEN2
igf1_pathway	IGF1 pathway	0.752669370008059	-0.284129231262335	28	2	0.00961538461538462	208	2226	1399,5829	CRKL,PXN
bcr_5pathway	BCR signaling pathway	0.754150649519202	-0.282163130508282	66	5	0.0240384615384615	208	2226	5604,8915,3725,5970,9467	MAP2K1,BCL10,JUN,RELA,SH3BP5
rac1_pathway	RAC1 signaling pathway	0.75850914185491	-0.276400427721805	54	4	0.0192307692307692	208	2226	10787,1495,3725,1386	NCKAP1,CTNNA1,JUN,ATF2
reelinpathway	Reelin signaling pathway	0.770027900037345	-0.261328530976103	29	2	0.00961538461538462	208	2226	1399,7436	CRKL,VLDLR
insulin_glucose_pathway	Insulin-mediated glucose transport	0.770027900037345	-0.261328530976103	29	2	0.00961538461538462	208	2226	2997,23433	GYS1,RHOQ
arf6downstreampathway	Arf6 downstream pathway	0.771535440939243	-0.259372670529238	15	1	0.00480769230769231	208	2226	5329	PLAUR
insulin_pathway	Insulin Pathway	0.781547328672626	-0.24647956963303	43	3	0.0144230769230769	208	2226	10603,2309,23433	SH2B2,FOXO3,RHOQ
ceramide_pathway	Ceramide signaling pathway	0.794801840609334	-0.229662452492696	44	3	0.0144230769230769	208	2226	8717,5604,5970	TRADD,MAP2K1,RELA
cdc42_pathway	CDC42 signaling events	0.798855348335691	-0.224575390487229	70	5	0.0240384615384615	208	2226	1386,3725,5923,7525,1495	ATF2,JUN,RASGRF1,YES1,CTNNA1
lis1pathway	Lissencephaly gene (LIS1) in neuronal migration and development	0.801594123500924	-0.221152879640329	31	2	0.00961538461538462	208	2226	7436,11104	VLDLR,KATNA1
notch_pathway	Notch signaling pathway	0.806487822489389	-0.215066480738072	58	4	0.0192307692307692	208	2226	8650,2023,4853,3516	NUMB,ENO1,NOTCH2,RBPJ
txa2pathway	Thromboxane A2 receptor signaling	0.807382953219361	-0.213957183965077	45	3	0.0144230769230769	208	2226	5600,7525,3383	MAPK11,YES1,ICAM1
epha2_fwdpathway	EPHA2 forward signaling	0.812507955368168	-0.207629573603818	17	1	0.00480769230769231	208	2226	1942	EFNA1
p53regulationpathway	p53 pathway	0.817201802615579	-0.201869210197272	59	4	0.0192307692307692	208	2226	900,11200,11186,890	CCNG1,CHEK2,RASSF1,CCNA2
rhoa_reg_pathway	Regulation of RhoA activity	0.819311687995557	-0.199290696104857	46	3	0.0144230769230769	208	2226	64411,395,25791	ARAP3,ARHGAP6,NGEF
il4_2pathway	IL4-mediated signaling events	0.827427106164715	-0.189434264837934	60	4	0.0192307692307692	208	2226	3690,1051,9021,3716	ITGB3,CEBPB,SOCS3,JAK1
ncadherinpathway	N-cadherin signaling events	0.829272166143403	-0.187206871161422	33	2	0.00961538461538462	208	2226	5335,1495	PLCG1,CTNNA1
syndecan_2_pathway	Syndecan-2-mediated signaling events	0.829272166143403	-0.187206871161422	33	2	0.00961538461538462	208	2226	6386,284217	SDCBP,LAMA1
ecadherin_nascentaj_pathway	E-cadherin signaling in the nascent adherens junction	0.829272166143403	-0.187206871161422	33	2	0.00961538461538462	208	2226	10787,1495	NCKAP1,CTNNA1
ar_nongenomic_pathway	Nongenotropic Androgen signaling	0.830162253824176	-0.186134110761344	18	1	0.00480769230769231	208	2226	5604	MAP2K1
pi3kciaktpathway	Class I PI3K signaling events mediated by Akt	0.84177101591704	-0.172247254318212	34	2	0.00961538461538462	208	2226	2309,253260	FOXO3,RICTOR
smad2_3pathway	Regulation of cytoplasmic and nuclear SMAD2/3 signaling	0.84616146179978	-0.167045084394838	19	1	0.00480769230769231	208	2226	4088	SMAD3
erbb2erbb3pathway	ErbB2/ErbB3 signaling events	0.853438406040604	-0.158481905677938	35	2	0.00961538461538462	208	2226	3725,5604	JUN,MAP2K1
