TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PS00020	ACTININ_2	0.00222141999693169	-6.10960864932179	23	6	0.00796812749003984	753	12186	87,88,79789,2317,2316,2318	ACTN1,ACTN2,CLMN,FLNB,FLNA,FLNC
PS01359	ZF_PHD_1	0.00255096918922747	-5.97128191781486	77	12	0.0159362549800797	753	12186	8242,51147,80853,3622,3621,23469,5927,51317,23349,79960,115426,10765	KDM5C,ING4,KDM7A,ING2,ING1,PHF3,KDM5A,PHF21A,PHF24,JADE1,UHRF2,KDM5B
PS01071	GRPE	0.00381352071211756	-5.56920244511275	2	2	0.00265604249667995	753	12186	80273,134266	GRPEL1,GRPEL2
PS01203	BTG_2	0.0040814832265271	-5.50129482071573	6	3	0.00398406374501992	753	12186	10950,694,7832	BTG3,BTG1,BTG2
PS50841	DIX	0.0040814832265271	-5.50129482071573	6	3	0.00398406374501992	753	12186	8313,1856,1855	AXIN2,DVL2,DVL1
PS00960	BTG_1	0.0040814832265271	-5.50129482071573	6	3	0.00398406374501992	753	12186	10950,7832,694	BTG3,BTG2,BTG1
PS00031	NUCLEAR_REC_DBD_1	0.0065909333936934	-5.02206030260768	46	8	0.0106241699867198	753	12186	9975,9572,6095,3164,6256,2063,5914,5915	NR1D2,NR1D1,RORA,NR4A1,RXRA,NR2F6,RARA,RARB
PS51030	NUCLEAR_REC_DBD_2	0.0065909333936934	-5.02206030260768	46	8	0.0106241699867198	753	12186	6095,9572,3164,9975,5914,2063,6256,5915	RORA,NR1D1,NR4A1,NR1D2,RARA,NR2F6,RXRA,RARB
PS01353	HEMATOPO_REC_L_F2	0.00681597876277941	-4.98848560524938	7	3	0.00398406374501992	753	12186	3977,3572,3953	LIFR,IL6ST,LEPR
PS51843	NR_LBD	0.00855291558553546	-4.76148305000598	48	8	0.0106241699867198	753	12186	9975,9572,3164,6095,2063,6256,5914,5915	NR1D2,NR1D1,NR4A1,RORA,NR2F6,RXRA,RARA,RARB
PS50888	BHLH	0.00900273778189769	-4.71022654991611	112	14	0.0185922974767596	753	12186	79365,6939,6720,8553,64344,220202,405,430,3397,4861,7942,4601,84667,4610	BHLHE41,TCF15,SREBF1,BHLHE40,HIF3A,ATOH7,ARNT,ASCL2,ID1,NPAS1,TFEB,MXI1,HES7,MYCL
PS50112	PAS	0.00903792824758624	-4.70632530699488	30	6	0.00796812749003984	753	12186	5187,8863,405,8864,4861,64344	PER1,PER3,ARNT,PER2,NPAS1,HIF3A
PS51075	MH1	0.0104085207840835	-4.56513050212101	8	3	0.00398406374501992	753	12186	4093,4088,4092	SMAD9,SMAD3,SMAD7
PS51076	MH2	0.0104085207840835	-4.56513050212101	8	3	0.00398406374501992	753	12186	4092,4093,4088	SMAD7,SMAD9,SMAD3
PS51778	VAST	0.0109704449244614	-4.51255044722563	3	2	0.00265604249667995	753	12186	54762,57655	GRAMD1C,GRAMD1A
PS00164	ENOLASE	0.0109704449244614	-4.51255044722563	3	2	0.00265604249667995	753	12186	2026,2023	ENO2,ENO1
PS01325	LYS_HYDROXYLASE	0.0109704449244614	-4.51255044722563	3	2	0.00265604249667995	753	12186	5352,5351	PLOD2,PLOD1
PS00663	VINCULIN_1	0.0109704449244614	-4.51255044722563	3	2	0.00265604249667995	753	12186	7414,1495	VCL,CTNNA1
PS00434	HSF_DOMAIN	0.0109704449244614	-4.51255044722563	3	2	0.00265604249667995	753	12186	3298,3299	HSF2,HSF4
PS00558	EUKARYOTIC_PORIN	0.0109704449244614	-4.51255044722563	3	2	0.00265604249667995	753	12186	7416,7417	VDAC1,VDAC2
PS51166	CBM20	0.0109704449244614	-4.51255044722563	3	2	0.00265604249667995	753	12186	56261,8987	GPCPD1,STBD1
PS00158	ALDOLASE_CLASS_I	0.0109704449244614	-4.51255044722563	3	2	0.00265604249667995	753	12186	226,230	ALDOA,ALDOC
PS50951	SARAH	0.0149035741831614	-4.20615421673235	9	3	0.00398406374501992	753	12186	60485,83593,11186	SAV1,RASSF5,RASSF1
PS00175	PG_MUTASE	0.0149035741831614	-4.20615421673235	9	3	0.00398406374501992	753	12186	5210,5209,5223	PFKFB4,PFKFB3,PGAM1
PS51741	F_BAR	0.0168013280872556	-4.0862973428846	25	5	0.00664010624169987	753	12186	23526,9050,11252,9411,115548	ARHGAP45,PSTPIP2,PACSIN2,ARHGAP29,FCHO2
PS50003	PH_DOMAIN	0.0177355277799623	-4.03218543196832	246	24	0.0318725099601594	753	12186	25791,6641,5333,84249,79990,59339,94134,84725,5923,139818,26060,59338,2549,64411,8471,10979,90102,10603,58504,23239,5924,153090,5335,23102	NGEF,SNTB1,PLCD1,PSD2,PLEKHH3,PLEKHA2,ARHGAP12,PLEKHA8,RASGRF1,DOCK11,APPL1,PLEKHA1,GAB1,ARAP3,IRS4,FERMT2,PHLDB2,SH2B2,ARHGAP22,PHLPP1,RASGRF2,DAB2IP,PLCG1,TBC1D2B
PS50238	RHOGAP	0.0178735762369695	-4.02443184465301	65	9	0.0119521912350598	753	12186	9411,9743,58504,395,85360,9754,64411,94134,23526	ARHGAP29,ARHGAP32,ARHGAP22,ARHGAP6,SYDE1,STARD8,ARAP3,ARHGAP12,ARHGAP45
PS50862	AA_TRNA_LIGASE_II	0.0180347270099118	-4.01545610142476	17	4	0.00531208499335989	753	12186	6897,2617,2058,1615	TARS1,GARS1,EPRS1,DARS1
PS00292	CYCLINS	0.0203269693042755	-3.89580673750261	10	3	0.00398406374501992	753	12186	8900,894,890	CCNA1,CCND2,CCNA2
PS00710	PGM_PMM	0.0210440668893661	-3.86113661657053	4	2	0.00265604249667995	753	12186	55276,5236	PGM2,PGM1
PS50103	ZF_C3H1	0.0230674233463941	-3.76933390153024	57	8	0.0106241699867198	753	12186	84524,149041,376940,10150,7538,29066,9931,25976	ZC3H8,RC3H1,ZC3H6,MBNL2,ZFP36,ZC3H7A,HELZ,TIPARP
PS50194	FILAMIN_REPEAT	0.0266886349425866	-3.62351746177486	11	3	0.00398406374501992	753	12186	2317,2318,2316	FLNB,FLNC,FLNA
PS50085	RAPGAP	0.0266886349425866	-3.62351746177486	11	3	0.00398406374501992	753	12186	5909,23108,6494	RAP1GAP,RAP1GAP2,SIPA1
PS51212	WSC	0.0336475334987223	-3.39181552427855	5	2	0.00265604249667995	753	12186	23302,79412	WSCD1,KREMEN2
PS51905	ZF_UBZ1	0.0336475334987223	-3.39181552427855	5	2	0.00265604249667995	753	12186	10241,8887	CALCOCO2,TAX1BP1
PS51185	WHEP_TRS_2	0.0336475334987223	-3.39181552427855	5	2	0.00265604249667995	753	12186	2617,2058	GARS1,EPRS1
PS51053	SERTA	0.0336475334987223	-3.39181552427855	5	2	0.00265604249667995	753	12186	9792,29950	SERTAD2,SERTAD1
PS51748	HEXOKINASE_2	0.0336475334987223	-3.39181552427855	5	2	0.00265604249667995	753	12186	3099,3098	HK2,HK1
PS00762	WHEP_TRS_1	0.0336475334987223	-3.39181552427855	5	2	0.00265604249667995	753	12186	2617,2058	GARS1,EPRS1
PS51278	GATASE_TYPE_2	0.0336475334987223	-3.39181552427855	5	2	0.00265604249667995	753	12186	9945,5471	GFPT2,PPAT
PS01204	REL_1	0.0336475334987223	-3.39181552427855	5	2	0.00265604249667995	753	12186	4791,5970	NFKB2,RELA
PS00378	HEXOKINASE_1	0.0336475334987223	-3.39181552427855	5	2	0.00265604249667995	753	12186	3098,3099	HK1,HK2
PS51792	YIPPEE	0.0336475334987223	-3.39181552427855	5	2	0.00265604249667995	753	12186	51646,29799	YPEL5,YPEL1
PS51035	BAG	0.0336475334987223	-3.39181552427855	5	2	0.00265604249667995	753	12186	9529,9531	BAG5,BAG3
PS51054	ORANGE	0.033985028546375	-3.38183518821405	12	3	0.00398406374501992	753	12186	8553,84667,79365	BHLHE40,HES7,BHLHE41
PS00421	TM4_1	0.0373176469553388	-3.28828895549079	21	4	0.00531208499335989	753	12186	7106,3732,10098,90139	TSPAN4,CD82,TSPAN5,TSPAN18
PS51897	ANNEXIN_2	0.0422012927687411	-3.16530442407904	13	3	0.00398406374501992	753	12186	302,311,308	ANXA2,ANXA11,ANXA5
PS51156	ELM2	0.0422012927687411	-3.16530442407904	13	3	0.00398406374501992	753	12186	23186,91748,283248	RCOR1,MIDEAS,RCOR2
PS00223	ANNEXIN_1	0.0422012927687411	-3.16530442407904	13	3	0.00398406374501992	753	12186	302,308,311	ANXA2,ANXA5,ANXA11
PS50189	NTR	0.0434542223555381	-3.1360472546495	22	4	0.00531208499335989	753	12186	7076,284018,6422,2487	TIMP1,C17orf58,SFRP1,FRZB
PS50212	RASGEF_NTER	0.0434542223555381	-3.1360472546495	22	4	0.00531208499335989	753	12186	10125,153020,5923,5924	RASGRP1,RASGEF1B,RASGRF1,RASGRF2
PS50052	GUANYLATE_KINASE_2	0.0434542223555381	-3.1360472546495	22	4	0.00531208499335989	753	12186	1742,9414,143098,27134	DLG4,TJP2,MPP7,TJP3
PS00352	CSD_1	0.048430558635126	-3.0276242877352	6	2	0.00265604249667995	753	12186	23589,7812	CARHSP1,CSDE1
PS50904	PRELI_MSF1	0.048430558635126	-3.0276242877352	6	2	0.00265604249667995	753	12186	153768,9717	PRELID2,SEC14L5
PS51787	LON_N	0.048430558635126	-3.0276242877352	6	2	0.00265604249667995	753	12186	51185,9361	CRBN,LONP1
PS00790	RECEPTOR_TYR_KIN_V_1	0.0513131649500721	-2.96980793302136	14	3	0.00398406374501992	753	12186	2043,2042,2046	EPHA4,EPHA3,EPHA8
PS00791	RECEPTOR_TYR_KIN_V_2	0.0513131649500721	-2.96980793302136	14	3	0.00398406374501992	753	12186	2046,2042,2043	EPHA8,EPHA3,EPHA4
PS51550	EPH_LBD	0.0513131649500721	-2.96980793302136	14	3	0.00398406374501992	753	12186	2046,2043,2042	EPHA8,EPHA4,EPHA3
PS00217	SUGAR_TRANSPORT_2	0.0513131649500721	-2.96980793302136	14	3	0.00398406374501992	753	12186	6515,6513,144195	SLC2A3,SLC2A1,SLC2A14
PS00720	RASGEF	0.0513131649500721	-2.96980793302136	14	3	0.00398406374501992	753	12186	153020,5924,5923	RASGEF1B,RASGRF2,RASGRF1
PS50002	SH3	0.0577198274403396	-2.85215453468004	222	20	0.0265604249667995	753	12186	51517,27134,1399,1742,84451,9414,11252,5335,10529,6456,9743,64787,342667,25791,94134,79729,143098,7525,257364,57524	NCKIPSD,TJP3,CRKL,DLG4,MAP3K21,TJP2,PACSIN2,PLCG1,NEBL,SH3GL2,ARHGAP32,EPS8L2,STAC2,NGEF,ARHGAP12,SH3D21,MPP7,YES1,SNX33,CASKIN1
PS50008	PIPLC_Y_DOMAIN	0.0612886637498271	-2.79216038381342	15	3	0.00398406374501992	753	12186	5335,5333,5331	PLCG1,PLCD1,PLCB3
PS51011	ARID	0.0612886637498271	-2.79216038381342	15	3	0.00398406374501992	753	12186	8242,5927,10765	KDM5C,KDM5A,KDM5B
PS50848	START	0.0612886637498271	-2.79216038381342	15	3	0.00398406374501992	753	12186	134429,57519,9754	STARD4,STARD9,STARD8
PS50190	SEC7	0.0612886637498271	-2.79216038381342	15	3	0.00398406374501992	753	12186	26269,84249,9922	FBXO8,PSD2,IQSEC1
PS50021	CH	0.061570828741268	-2.78756708000233	81	9	0.0119521912350598	753	12186	79789,88,2318,2316,22998,51361,2317,1265,87	CLMN,ACTN2,FLNC,FLNA,LIMCH1,HOOK1,FLNB,CNN2,ACTN1
PS01304	UBIH	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	51004	COQ6
PS51902	CLPX_ZB	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	10845	CLPX
PS01057	SAICAR_SYNTHETASE_1	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	10606	PAICS
PS01058	SAICAR_SYNTHETASE_2	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	10606	PAICS
PS00868	CYS_MET_METAB_PP	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	1491	CTH
PS00174	P_GLUCOSE_ISOMERASE_2	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	2821	GPI
PS01086	RIBUL_P_3_EPIMER_2	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	6120	RPE
PS00171	TIM_1	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	7167	TPI1
PS00966	PMI_I_2	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	4351	MPI
PS01067	SECE_SEC61G	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	23480	SEC61G
PS00291	PRION_1	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	5621	PRNP
PS00307	LECTIN_LEGUME_BETA	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	4036	LRP2
PS00706	PRION_2	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	5621	PRNP
PS00664	VINCULIN_2	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	7414	VCL
PS00965	PMI_I_1	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	4351	MPI
PS00765	P_GLUCOSE_ISOMERASE_1	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	2821	GPI
PS01021	COPROGEN_OXIDASE	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	1371	CPOX
PS00670	D_2_HYDROXYACID_DH_2	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	26227	PHGDH
PS51490	KHA	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	54793	KCTD9
PS51788	CULT	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	51185	CRBN
PS51440	TIM_2	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	7167	TPI1
PS51574	SAM_MT43_2	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	64754	SMYD3
PS51463	P_GLUCOSE_ISOMERASE_3	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	2821	GPI
PS51275	PEPTIDASE_C26_GGH	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	8836	GGH
PS01070	NUCLEASE_NON_SPEC	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	2021	ENDOG
PS51562	RNA_CAP0_MT	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	8731	RNMT
PS51351	TFIIE_BETA_C	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	2961	GTF2E2
PS01062	HMG_COA_LYASE	0.0617922205808922	-2.7839778030102	1	1	0.00132802124833997	753	12186	3155	HMGCL
PS51256	GS	0.0650763905837081	-2.73219345939078	7	2	0.00265604249667995	753	12186	130399,91	ACVR1C,ACVR1B
PS51157	ZF_UBR	0.0650763905837081	-2.73219345939078	7	2	0.00265604249667995	753	12186	51366,130507	UBR5,UBR3
PS51704	GP_PDE	0.0650763905837081	-2.73219345939078	7	2	0.00265604249667995	753	12186	79153,56261	GDPD3,GPCPD1
PS51159	CBM21	0.0650763905837081	-2.73219345939078	7	2	0.00265604249667995	753	12186	5507,648791	PPP1R3C,PPP1R3G
PS50001	SH2	0.0660408714460729	-2.71748146428631	107	11	0.0146082337317397	753	12186	90525,9021,10603,7525,1399,1154,5335,55620,64759,3716,63898	SHF,SOCS3,SH2B2,YES1,CRKL,CISH,PLCG1,STAP2,TNS3,JAK1,SH2D4A
PS51421	RAS	0.0754847794757914	-2.58382423939757	60	7	0.00929614873837981	753	12186	23433,23551,121268,51655,6016,5911,390	RHOQ,RASD2,RHEBL1,RASD1,RIT1,RAP2A,RND3
PS50115	ARFGAP	0.0819955749847687	-2.50108999677435	27	4	0.00531208499335989	753	12186	28964,26286,64411,60682	GIT1,ARFGAP3,ARAP3,SMAP1
PS00127	RNASE_PANCREATIC	0.0832990138504788	-2.48531856840908	8	2	0.00265604249667995	753	12186	283,6038	ANG,RNASE4
PS51857	CSD_2	0.0832990138504788	-2.48531856840908	8	2	0.00265604249667995	753	12186	23589,7812	CARHSP1,CSDE1
PS51551	EPHRIN_RBD_2	0.0832990138504788	-2.48531856840908	8	2	0.00265604249667995	753	12186	1949,1942	EFNB3,EFNA1
PS51115	LAMININ_IVA	0.0832990138504788	-2.48531856840908	8	2	0.00265604249667995	753	12186	284217,3339	LAMA1,HSPG2
PS01355	HEMATOPO_REC_S_F1	0.0832990138504788	-2.48531856840908	8	2	0.00265604249667995	753	12186	3953,3560	LEPR,IL2RB
PS01299	EPHRIN_RBD_1	0.0832990138504788	-2.48531856840908	8	2	0.00265604249667995	753	12186	1942,1949	EFNA1,EFNB3
PS50007	PIPLC_X_DOMAIN	0.0836727566839311	-2.48084184211649	17	3	0.00398406374501992	753	12186	5331,5335,5333	PLCB3,PLCG1,PLCD1
PS50097	BTB	0.0846214946903538	-2.46956697028732	138	13	0.0172642762284197	753	12186	54793,10472,121551,54800,51043,339745,7704,25948,339451,571,51133,22890,7597	KCTD9,ZBTB18,ABTB3,KLHL24,ZBTB7B,SPOPL,ZBTB16,KBTBD2,KLHL17,BACH1,KCTD3,ZBTB1,ZBTB25
PS50853	FN3	0.085580118719073	-2.45830228076525	192	17	0.0225763612217795	753	12186	2043,5792,91653,57453,23769,2046,114088,2042,57497,10076,3953,283659,54549,3560,64856,3977,3572	EPHA4,PTPRF,BOC,DSCAML1,FLRT1,EPHA8,TRIM9,EPHA3,LRFN2,PTPRU,LEPR,PRTG,SDK2,IL2RB,VWA1,LIFR,IL6ST
PS50105	SAM_DOMAIN	0.0907102657953276	-2.40008474419391	75	8	0.0106241699867198	753	12186	148398,2043,2042,8496,64411,8497,57524,2046	SAMD11,EPHA4,EPHA3,PPFIBP1,ARAP3,PPFIA4,CASKIN1,EPHA8
PS50081	ZF_DAG_PE_2	0.0926016099869704	-2.37944875101278	63	7	0.00929614873837981	753	12186	64759,23526,83593,342667,9411,11186,10125	TNS3,ARHGAP45,RASSF5,STAC2,ARHGAP29,RASSF1,RASGRP1
PS50060	MAM_2	0.0959912818014278	-2.34349790620665	18	3	0.00398406374501992	753	12186	8828,10076,8829	NRP2,PTPRU,NRP1
PS01285	FA58C_1	0.0959912818014278	-2.34349790620665	18	3	0.00398406374501992	753	12186	285761,8829,8828	DCBLD1,NRP1,NRP2
PS50092	TSP1	0.0987511474623775	-2.31515225539624	64	7	0.00929614873837981	753	12186	9510,9509,54437,145501,90249,80070,7058	ADAMTS1,ADAMTS2,SEMA5B,ISM2,UNC5A,ADAMTS20,THBS2
PS50004	C2	0.100231686600601	-2.30027090678373	142	13	0.0172642762284197	753	12186	8904,5333,23327,148281,143425,131034,5331,5286,26056,5335,5585,153090,85360	CPNE1,PLCD1,NEDD4L,SYT6,SYT9,CPNE4,PLCB3,PIK3C2A,RAB11FIP5,PLCG1,PKN1,DAB2IP,SYDE1
PS50231	RICIN_B_LECTIN	0.100898465659998	-2.29364055827934	29	4	0.00531208499335989	753	12186	55057,131544,79695,374378	CRYBG2,CRYBG3,GALNT12,GALNT18
PS50009	RASGEF_CAT	0.100898465659998	-2.29364055827934	29	4	0.00531208499335989	753	12186	5923,5924,10125,153020	RASGRF1,RASGRF2,RASGRP1,RASGEF1B
PS51125	NHL	0.102840568042117	-2.27457537304742	9	2	0.00265604249667995	753	12186	374354,5066	NHLRC2,PAM
PS51457	BEN	0.102840568042117	-2.27457537304742	9	2	0.00265604249667995	753	12186	79656,221336	BEND5,BEND6
PS50866	GOLD	0.108995434887833	-2.21644927939305	19	3	0.00398406374501992	753	12186	51014,9717,54732	TMED7,SEC14L5,TMED9
PS01046	LON_SER	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	9361	LONP1
PS00593	HEME_OXYGENASE	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	3162	HMOX1
PS51046	GON	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	80070	ADAMTS20
PS52001	AD	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	124801	LSM12
PS01085	RIBUL_P_3_EPIMER_1	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	6120	RPE
PS51015	YDG	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	115426	UHRF2
PS00065	D_2_HYDROXYACID_DH_1	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	26227	PHGDH
PS01182	GLYCOSYL_HYDROL_F35	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	2720	GLB1
PS00071	GAPDH	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	2597	GAPDH
PS00766	THF_DHG_CYH_1	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	10797	MTHFD2
PS51836	DENN_FNIP12	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	57600	FNIP2
PS51645	PHR_CRY_ALPHA_BETA	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	1408	CRY2
PS00111	PGLYCERATE_KINASE	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	5230	PGK1
PS00096	SHMT	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	6472	SHMT2
PS51786	LON_PROTEOLYTIC	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	9361	LONP1
PS00722	FTHFS_2	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	25902	MTHFD1L
PS00110	PYRUVATE_KINASE	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	5315	PKM
PS00084	CU2_MONOOXYGENASE_1	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	5066	PAM
PS00476	FATTY_ACID_DESATUR_1	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	6319	SCD
PS51723	PEPTIDASE_M60	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	285966	TCAF2
PS51893	AKAP_CAM_BD	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	9590	AKAP12
PS01315	CDS	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	1040	CDS1
PS51536	TFG	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	149986	LSM14B
PS51423	MIRO	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	55288	RHOT1
PS00721	FTHFS_1	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	25902	MTHFD1L
PS50817	INTEIN_N_TER	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	6469	SHH
PS51219	DPCK	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	80347	COASY
PS51834	DENN_FLCN_SMCR8	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	201163	FLCN
PS51513	FFD	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	149986	LSM14B
PS00085	CU2_MONOOXYGENASE_2	0.119770920448558	-2.12217435691776	2	1	0.00132802124833997	753	12186	5066	PAM
PS51004	SEMA	0.121607850104874	-2.10695375475027	31	4	0.00531208499335989	753	12186	5365,54437,23129,7869	PLXNB3,SEMA5B,PLXND1,SEMA3B
PS01360	ZF_MYND_1	0.122633578085062	-2.09855440974052	20	3	0.00398406374501992	753	12186	64754,54583,84217	SMYD3,EGLN1,ZMYND12
PS50022	FA58C_3	0.122633578085062	-2.09855440974052	20	3	0.00398406374501992	753	12186	285761,8828,8829	DCBLD1,NRP2,NRP1
PS50330	UIM	0.122633578085062	-2.09855440974052	20	3	0.00398406374501992	753	12186	130617,4331,88455	ZFAND2B,MNAT1,ANKRD13A
PS00740	MAM_1	0.123468967726502	-2.09176542795819	10	2	0.00265604249667995	753	12186	8829,10076	NRP1,PTPRU
PS50254	REL_2	0.123468967726502	-2.09176542795819	10	2	0.00265604249667995	753	12186	4791,5970	NFKB2,RELA
PS00203	METALLOTHIONEIN_VRT	0.123468967726502	-2.09176542795819	10	2	0.00265604249667995	753	12186	4504,4501	MT3,MT1X
PS01179	PID	0.13259016003895	-2.02049241183497	32	4	0.00531208499335989	753	12186	26060,8650,64787,9253	APPL1,NUMB,EPS8L2,NUMBL
PS50865	ZF_MYND_2	0.136852899939439	-1.98884865307737	21	3	0.00398406374501992	753	12186	64754,54583,84217	SMYD3,EGLN1,ZMYND12
PS50186	DEP	0.136852899939439	-1.98884865307737	21	3	0.00398406374501992	753	12186	151556,1856,1855	GPR155,DVL2,DVL1
PS50211	DENN	0.136852899939439	-1.98884865307737	21	3	0.00398406374501992	753	12186	22898,23258,79958	DENND3,DENND5A,DENND1C
