TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
R-HSA-3322077	Glycogen synthesis	0.00154408048828066	-6.47332669902281	15	5	0.00791139240506329	632	10285	5507,55276,5236,2997,2632	PPP1R3C,PGM2,PGM1,GYS1,GBE1
R-HSA-422475	Axon guidance	0.00187682429650727	-6.27817413443953	549	51	0.0806962025316456	632	10285	6478,2043,2046,1942,8911,817,4478,5909,10125,7525,153090,5526,3560,8828,6330,1742,2042,27289,5365,5621,7414,90249,1299,5924,8829,3690,2549,3815,7422,88,8650,1949,3716,2261,1847,25791,2675,8913,23129,5604,28964,9252,8986,5598,1852,6456,5923,284217,6386,5335,55816	SIAH2,EPHA4,EPHA8,EFNA1,CACNA1I,CAMK2D,MSN,RAP1GAP,RASGRP1,YES1,DAB2IP,PPP2R5B,IL2RB,NRP2,SCN4B,DLG4,EPHA3,RND1,PLXNB3,PRNP,VCL,UNC5A,COL9A3,RASGRF2,NRP1,ITGB3,GAB1,KIT,VEGFA,ACTN2,NUMB,EFNB3,JAK1,FGFR3,DUSP5,NGEF,GFRA2,CACNA1G,PLXND1,MAP2K1,GIT1,RPS6KA5,RPS6KA4,MAPK7,DUSP9,SH3GL2,RASGRF1,LAMA1,SDCBP,PLCG1,DOK5
R-HSA-446353	Cell-extracellular matrix interactions	0.00213352217292432	-6.14998106264388	16	5	0.00791139240506329	632	10285	10979,87,2316,5829,2318	FERMT2,ACTN1,FLNA,PXN,FLNC
R-HSA-170834	Signaling by TGF-beta Receptor Complex	0.00242002904897806	-6.02397573517565	77	12	0.0189873417721519	632	10285	4088,23645,3726,9372,4092,57530,23327,9110,7514,56937,5500,50848	SMAD3,PPP1R15A,JUNB,ZFYVE9,SMAD7,CGN,NEDD4L,MTMR4,XPO1,PMEPA1,PPP1CB,F11R
R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	0.00265228528631805	-5.93233363841778	88	13	0.0205696202531646	632	10285	51129,6720,168544,8841,9967,1051,10891,5970,6256,23389,9282,4023,23097	ANGPTL4,SREBF1,ZNF467,HDAC3,THRAP3,CEBPB,PPARGC1A,RELA,RXRA,MED13L,MED14,LPL,CDK19
R-HSA-1638074	Keratan sulfate/keratin metabolism	0.00335923336771571	-5.6960424954108	33	7	0.0110759493670886	632	10285	8702,10402,79369,2720,3074,6482,6484	B4GALT4,ST3GAL6,B3GNT4,GLB1,HEXB,ST3GAL1,ST3GAL4
R-HSA-3928663	EPHA-mediated growth cone collapse	0.00401049294655182	-5.51884111590418	34	7	0.0110759493670886	632	10285	2042,2043,2046,7525,1942,25791,7422	EPHA3,EPHA4,EPHA8,YES1,EFNA1,NGEF,VEGFA
R-HSA-5362517	Signaling by Retinoic Acid	0.00415357391481478	-5.48378613105325	43	8	0.0126582278481013	632	10285	56603,5915,6256,5163,1382,9249,5165,5914	CYP26B1,RARB,RXRA,PDK1,CRABP2,DHRS3,PDK3,RARA
R-HSA-442982	Ras activation uopn Ca2+ infux through NMDA receptor	0.00487132593267114	-5.32438911350959	19	5	0.00791139240506329	632	10285	5924,88,1742,817,5923	RASGRF2,ACTN2,DLG4,CAMK2D,RASGRF1
R-HSA-1368082	RORA activates gene expression	0.00618744380723321	-5.08523323278785	28	6	0.00949367088607595	632	10285	6256,6720,9572,6095,10891,8841	RXRA,SREBF1,NR1D1,RORA,PPARGC1A,HDAC3
R-HSA-70153	Glucose transport	0.00635768818028739	-5.05809046137545	46	8	0.0126582278481013	632	10285	3098,6515,3099,55706,8480,144195,6513,9818	HK1,SLC2A3,HK2,NDC1,RAE1,SLC2A14,SLC2A1,NUP58
R-HSA-3247509	Chromatin modifying enzymes	0.00701718708809058	-4.95939284094819	279	28	0.0443037974683544	632	10285	5970,55818,117143,55257,51147,54014,1386,8242,23210,4791,55689,23186,8819,10765,84678,79960,23135,8841,8341,80853,23030,3015,51317,64754,26009,5927,23081,8330	RELA,KDM3A,TADA1,MRGBP,ING4,BRWD1,ATF2,KDM5C,JMJD6,NFKB2,YEATS2,RCOR1,SAP30,KDM5B,KDM2B,JADE1,KDM6B,HDAC3,H2BC15,KDM7A,KDM4B,H2AZ1,PHF21A,SMYD3,ZZZ3,KDM5A,KDM4C,H2AC15
R-HSA-4839726	Chromatin organization	0.00701718708809058	-4.95939284094819	279	28	0.0443037974683544	632	10285	10765,84678,23186,8819,8841,23135,8341,79960,3015,80853,23030,51317,64754,26009,5927,8330,23081,55257,55818,117143,5970,54014,1386,51147,8242,23210,55689,4791	KDM5B,KDM2B,RCOR1,SAP30,HDAC3,KDM6B,H2BC15,JADE1,H2AZ1,KDM7A,KDM4B,PHF21A,SMYD3,ZZZ3,KDM5A,H2AC15,KDM4C,MRGBP,KDM3A,TADA1,RELA,BRWD1,ATF2,ING4,KDM5C,JMJD6,YEATS2,NFKB2
R-HSA-373760	L1CAM interactions	0.0087041063782368	-4.7439603671789	101	13	0.0205696202531646	632	10285	4478,8986,9252,8829,5604,3690,1742,8828,6330,6386,284217,6456,8650	MSN,RPS6KA4,RPS6KA5,NRP1,MAP2K1,ITGB3,DLG4,NRP2,SCN4B,SDCBP,LAMA1,SH3GL2,NUMB
R-HSA-1989781	PPARA activates gene expression	0.00890270216027479	-4.72140043481128	124	15	0.0237341772151899	632	10285	9572,6095,51129,2274,6720,7004,405,10891,23389,6256,19,23097,9282,8841,9967	NR1D1,RORA,ANGPTL4,FHL2,SREBF1,TEAD4,ARNT,PPARGC1A,MED13L,RXRA,ABCA1,CDK19,MED14,HDAC3,THRAP3
R-HSA-1368071	NR1D1 (REV-ERBA) represses gene expression	0.0108490203937408	-4.52368048936289	3	2	0.00316455696202532	632	10285	8841,9572	HDAC3,NR1D1
R-HSA-170145	Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes	0.0108490203937408	-4.52368048936289	3	2	0.00316455696202532	632	10285	890,8900	CCNA2,CCNA1
R-HSA-400206	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	0.0109994117734141	-4.50991348275778	127	15	0.0237341772151899	632	10285	405,10891,23389,6256,23097,19,9282,8841,9967,9572,6095,51129,2274,6720,7004	ARNT,PPARGC1A,MED13L,RXRA,CDK19,ABCA1,MED14,HDAC3,THRAP3,NR1D1,RORA,ANGPTL4,FHL2,SREBF1,TEAD4
R-HSA-1430728	Metabolism	0.0114637367443986	-4.46856655239765	2158	156	0.246835443037975	632	10285	9572,9818,22856,3099,9871,123099,56548,5165,56261,253430,8877,6382,80347,51004,10891,3615,1159,226,6484,5507,5836,144195,1040,1615,4504,29923,5236,79153,5223,3036,4023,4036,5335,84706,6120,2997,8841,5634,10226,6472,5315,25902,114,1491,5660,7368,23097,2729,23259,9110,5471,2170,5125,3098,5500,230,59338,84725,10449,9469,2023,2026,84803,10797,6513,9951,8702,9967,2821,8904,79369,26227,8480,55706,134429,6122,6482,79001,6256,9663,5333,6520,771,79668,4126,2628,10606,3790,56267,5163,7436,5565,56603,84879,125061,166929,2632,2058,6616,2274,3074,3339,55190,201164,19,6392,25816,9282,5230,405,1371,9123,2720,51141,114757,145482,3162,5210,83401,5209,64210,128,6319,6095,51129,2597,5286,645,23389,51171,55191,59339,56898,7167,10855,6515,3708,90161,3638,7004,6720,9060,5214,205,153642,3706,10402,55276,51205,4501,10295,219970,3155,10135,1633,5331	NR1D1,NUP58,CHSY1,HK2,SEC24D,DEGS2,CHST7,PDK3,GPCPD1,IPMK,SPHK1,SDC1,COASY,COQ6,PPARGC1A,IMPDH2,CKMT1B,ALDOA,ST3GAL4,PPP1R3C,PYGL,SLC2A14,CDS1,DARS1,MT3,HILPDA,PGM1,GDPD3,PGAM1,HAS1,LPL,LRP2,PLCG1,GPT2,RPE,GYS1,HDAC3,PRPS2,PLIN3,SHMT2,PKM,MTHFD1L,ADCY8,CTH,PSAP,UGT8,CDK19,GCLC,DDHD2,MTMR4,PPAT,FABP3,PCSK5,HK1,PPP1CB,ALDOC,PLEKHA1,PLEKHA8,ACAA2,CHST3,ENO1,ENO2,GPAT3,MTHFD2,SLC2A1,HS3ST4,B4GALT4,THRAP3,GPI,CPNE1,B3GNT4,PHGDH,RAE1,NDC1,STARD4,RPL3,ST3GAL1,VKORC1,RXRA,LPIN2,PLCD1,SLC3A2,CA12,PARP8,MANBA,GATM,PAICS,KCNS3,KYAT3,PDK1,VLDLR,PRKAB2,CYP26B1,MFSD2A,AFMID,SGMS2,GBE1,EPRS1,SNAP25,FHL2,HEXB,HSPG2,NUDT11,PLD6,ABCA1,SDHD,TNFAIP8,MED14,PGK1,ARNT,CPOX,SLC16A3,GLB1,INSIG2,CYGB,PTGR2,HMOX1,PFKFB4,ELOVL3,PFKFB3,MMS19,ADH5,SCD,RORA,ANGPTL4,GAPDH,PIK3C2A,BLVRB,MED13L,HSD17B14,NADSYN1,PLEKHA2,BDH2,TPI1,HPSE,SLC2A3,ITPR1,HS6ST2,INSIG1,TEAD4,SREBF1,PAPSS2,PFKP,AK4,ARSK,ITPKA,ST3GAL6,PGM2,ACP6,MT1X,BCKDK,GLYATL2,HMGCL,NAMPT,DCK,PLCB3
R-HSA-112409	RAF-independent MAPK1/3 activation	0.0115017893405661	-4.46525266088472	23	5	0.00791139240506329	632	10285	3716,1852,5604,1847,3572	JAK1,DUSP9,MAP2K1,DUSP5,IL6ST
R-HSA-383280	Nuclear Receptor transcription pathway	0.0118607802973461	-4.43451809522045	51	8	0.0126582278481013	632	10285	5914,6095,9572,9975,3164,6256,2063,5915	RARA,RORA,NR1D1,NR1D2,NR4A1,RXRA,NR2F6,RARB
R-HSA-201451	Signaling by BMP	0.013811361325522	-4.28226374107362	24	5	0.00791139240506329	632	10285	9241,4093,4092,11167,91851	NOG,SMAD9,SMAD7,FSTL1,CHRDL1
R-HSA-392517	Rap1 signalling	0.0142001818832868	-4.25450050577478	16	4	0.00632911392405063	632	10285	10125,5909,6494,23108	RASGRP1,RAP1GAP,SIPA1,RAP1GAP2
R-HSA-8866910	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	0.0142001818832868	-4.25450050577478	16	4	0.00632911392405063	632	10285	3815,7039,7422,29028	KIT,TGFA,VEGFA,ATAD2
R-HSA-1266738	Developmental Biology	0.0156510039946934	-4.15722021103814	1075	83	0.131329113924051	632	10285	8829,5924,3690,2549,3815,1495,5600,64344,7422,88,8650,1949,1829,3716,1051,10891,1847,25791,2261,6256,5970,2675,8913,23129,5604,28964,9252,8986,91653,5598,1852,8341,8841,6456,5923,284217,130399,6386,5335,55816,4023,9282,6478,51129,2043,3725,2046,1942,8911,91,817,4478,5437,5909,10125,7525,153090,5526,3560,8828,23389,6330,23097,1742,9935,2042,27289,6720,5365,5621,3516,27086,5915,4088,168544,7414,90249,2309,5914,9967,9063,3015,1299	NRP1,RASGRF2,ITGB3,GAB1,KIT,CTNNA1,MAPK11,HIF3A,VEGFA,ACTN2,NUMB,EFNB3,DSG2,JAK1,CEBPB,PPARGC1A,DUSP5,NGEF,FGFR3,RXRA,RELA,GFRA2,CACNA1G,PLXND1,MAP2K1,GIT1,RPS6KA5,RPS6KA4,BOC,MAPK7,DUSP9,H2BC15,HDAC3,SH3GL2,RASGRF1,LAMA1,ACVR1C,SDCBP,PLCG1,DOK5,LPL,MED14,SIAH2,ANGPTL4,EPHA4,JUN,EPHA8,EFNA1,CACNA1I,ACVR1B,CAMK2D,MSN,POLR2H,RAP1GAP,RASGRP1,YES1,DAB2IP,PPP2R5B,IL2RB,NRP2,MED13L,SCN4B,CDK19,DLG4,MAFB,EPHA3,RND1,SREBF1,PLXNB3,PRNP,RBPJ,FOXP1,RARB,SMAD3,ZNF467,VCL,UNC5A,FOXO3,RARA,THRAP3,PIAS2,H2AZ1,COL9A3
R-HSA-1500931	Cell-Cell communication	0.0163417405554702	-4.11403267408064	133	15	0.0237341772151899	632	10285	84063,10979,50848,1004,87,283,55243,2316,5829,1001,88,1495,5600,2318,57453	KIRREL2,FERMT2,F11R,CDH6,ACTN1,ANG,KIRREL1,FLNA,PXN,CDH3,ACTN2,CTNNA1,MAPK11,FLNC,DSCAML1
R-HSA-189200	Hexose transport	0.0165070548715975	-4.10396742148113	54	8	0.0126582278481013	632	10285	6513,9818,3099,8480,55706,144195,3098,6515	SLC2A1,NUP58,HK2,RAE1,NDC1,SLC2A14,HK1,SLC2A3
R-HSA-2262752	Cellular responses to stress	0.0187588584868663	-3.97608918550345	451	39	0.0617088607594937	632	10285	5600,8480,55706,2878,9818,64344,817,64121,7422,3725,58528,1051,23043,8900,3005,5970,79065,3397,30001,5598,5565,890,9529,84938,56270,54583,8994,23710,405,9531,3015,3310,8341,1031,23135,84733,3006,23523,1032	MAPK11,RAE1,NDC1,GPX3,NUP58,HIF3A,CAMK2D,RRAGC,VEGFA,JUN,RRAGD,CEBPB,TNIK,CCNA1,H1-0,RELA,ATG9A,ID1,ERO1A,MAPK7,PRKAB2,CCNA2,BAG5,ATG4C,WDR45B,EGLN1,LIMD1,GABARAPL1,ARNT,BAG3,H2AZ1,HSPA6,H2BC15,CDKN2C,KDM6B,CBX2,H1-2,CABIN1,CDKN2D
R-HSA-379716	Cytosolic tRNA aminoacylation	0.0193219657904163	-3.94651270638749	26	5	0.00791139240506329	632	10285	1615,16,6897,2617,2058	DARS1,AARS1,TARS1,GARS1,EPRS1
R-HSA-450341	Activation of the AP-1 family of transcription factors	0.0200168866428299	-3.91117902953452	10	3	0.00474683544303797	632	10285	1386,3725,5600	ATF2,JUN,MAPK11
R-HSA-2151209	Activation of PPARGC1A (PGC-1alpha) by phosphorylation	0.0200168866428299	-3.91117902953452	10	3	0.00474683544303797	632	10285	5565,5600,10891	PRKAB2,MAPK11,PPARGC1A
R-HSA-110056	MAPK3 (ERK1) activation	0.0200168866428299	-3.91117902953452	10	3	0.00474683544303797	632	10285	3572,5604,3716	IL6ST,MAP2K1,JAK1
R-HSA-8849474	PTK6 Activates STAT3	0.02081645769218	-3.87201136993545	4	2	0.00316455696202532	632	10285	55620,9021	STAP2,SOCS3
R-HSA-194306	Neurophilin interactions with VEGF and VEGFR	0.02081645769218	-3.87201136993545	4	2	0.00316455696202532	632	10285	8828,8829	NRP2,NRP1
R-HSA-535734	Fatty acid, triacylglycerol, and ketone body metabolism	0.0224045845120608	-3.79848967534531	253	24	0.0379746835443038	632	10285	6319,51129,6095,9572,10226,83401,56898,23097,6256,23389,10891,9663,10449,7004,6720,2274,84803,5565,9967,8841,3155,9282,19,405	SCD,ANGPTL4,RORA,NR1D1,PLIN3,ELOVL3,BDH2,CDK19,RXRA,MED13L,PPARGC1A,LPIN2,ACAA2,TEAD4,SREBF1,FHL2,GPAT3,PRKAB2,THRAP3,HDAC3,HMGCL,MED14,ABCA1,ARNT
R-HSA-438064	Post NMDA receptor activation events	0.0239423618589274	-3.73210592628641	37	6	0.00949367088607595	632	10285	5924,5923,114,817,1742,88	RASGRF2,RASGRF1,ADCY8,CAMK2D,DLG4,ACTN2
R-HSA-437239	Recycling pathway of L1	0.0261060695374998	-3.6455874423594	28	5	0.00791139240506329	632	10285	6456,8986,9252,8650,4478	SH3GL2,RPS6KA4,RPS6KA5,NUMB,MSN
R-HSA-2022854	Keratan sulfate biosynthesis	0.0261060695374998	-3.6455874423594	28	5	0.00791139240506329	632	10285	6484,10402,6482,8702,79369	ST3GAL4,ST3GAL6,ST3GAL1,B4GALT4,B3GNT4
R-HSA-1059683	Interleukin-6 signaling	0.0262889993125821	-3.63860470438881	11	3	0.00474683544303797	632	10285	3716,3572,9021	JAK1,IL6ST,SOCS3
R-HSA-194138	Signaling by VEGF	0.0267140298366024	-3.62256638953774	338	30	0.0474683544303797	632	10285	7414,1852,5604,5829,10787,5335,10810,5923,88,7422,817,1495,5600,3815,253260,3690,8829,5924,1742,8877,2675,8828,2261,1847,3560,3716,5526,153090,3708,10125	VCL,DUSP9,MAP2K1,PXN,NCKAP1,PLCG1,WASF3,RASGRF1,ACTN2,VEGFA,CAMK2D,CTNNA1,MAPK11,KIT,RICTOR,ITGB3,NRP1,RASGRF2,DLG4,SPHK1,GFRA2,NRP2,FGFR3,DUSP5,IL2RB,JAK1,PPP2R5B,DAB2IP,ITPR1,RASGRP1
R-HSA-442742	CREB phosphorylation through the activation of Ras	0.0300021154453557	-3.50648738496085	29	5	0.00791139240506329	632	10285	5923,817,1742,88,5924	RASGRF1,CAMK2D,DLG4,ACTN2,RASGRF2
R-HSA-168142	Toll Like Receptor 10 (TLR10) Cascade	0.0325871875298312	-3.42383608841962	84	10	0.0158227848101266	632	10285	1386,5600,5598,4791,9252,3656,5970,5604,3725,1326	ATF2,MAPK11,MAPK7,NFKB2,RPS6KA5,IRAK2,RELA,MAP2K1,JUN,MAP3K8
R-HSA-975871	MyD88 cascade initiated on plasma membrane	0.0325871875298312	-3.42383608841962	84	10	0.0158227848101266	632	10285	1326,3725,5604,9252,4791,5598,5600,1386,5970,3656	MAP3K8,JUN,MAP2K1,RPS6KA5,NFKB2,MAPK7,MAPK11,ATF2,RELA,IRAK2
R-HSA-168176	Toll Like Receptor 5 (TLR5) Cascade	0.0325871875298312	-3.42383608841962	84	10	0.0158227848101266	632	10285	1326,5604,3725,4791,9252,1386,5598,5600,3656,5970	MAP3K8,MAP2K1,JUN,NFKB2,RPS6KA5,ATF2,MAPK7,MAPK11,IRAK2,RELA
R-HSA-68911	G2 Phase	0.0332919934522818	-3.40243834777373	5	2	0.00316455696202532	632	10285	890,8900	CCNA2,CCNA1
R-HSA-70370	Galactose catabolism	0.0332919934522818	-3.40243834777373	5	2	0.00316455696202532	632	10285	55276,5236	PGM2,PGM1
R-HSA-210990	PECAM1 interactions	0.0334855882616024	-3.39664013386037	12	3	0.00474683544303797	632	10285	3690,7525,5335	ITGB3,YES1,PLCG1
R-HSA-1234158	Regulation of gene expression by Hypoxia-inducible Factor	0.0334855882616024	-3.39664013386037	12	3	0.00474683544303797	632	10285	7422,64344,405	VEGFA,HIF3A,ARNT
R-HSA-73817	Purine ribonucleoside monophosphate biosynthesis	0.0334855882616024	-3.39664013386037	12	3	0.00474683544303797	632	10285	3615,5471,10606	IMPDH2,PPAT,PAICS
R-HSA-2028269	Signaling by Hippo	0.0366405021729251	-3.3066010336772	21	4	0.00632911392405063	632	10285	1856,60485,9414,26524	DVL2,SAV1,TJP2,LATS2
R-HSA-1181150	Signaling by NODAL	0.0366405021729251	-3.3066010336772	21	4	0.00632911392405063	632	10285	2309,130399,91,4088	FOXO3,ACVR1C,ACVR1B,SMAD3
R-HSA-2024096	HS-GAG degradation	0.0366405021729251	-3.3066010336772	21	4	0.00632911392405063	632	10285	6382,10855,3339,2720	SDC1,HPSE,HSPG2,GLB1
R-HSA-442755	Activation of NMDA receptor upon glutamate binding and postsynaptic events	0.037710928384322	-3.27780534896633	41	6	0.00949367088607595	632	10285	114,5924,5923,817,88,1742	ADCY8,RASGRF2,RASGRF1,CAMK2D,ACTN2,DLG4
R-HSA-450282	MAPK targets/ Nuclear events mediated by MAP kinases	0.038841801172321	-3.24825826247564	31	5	0.00791139240506329	632	10285	9252,5600,5598,3725,1386	RPS6KA5,MAPK11,MAPK7,JUN,ATF2
R-HSA-6785807	Interleukin-4 and 13 signaling	0.039515545604894	-3.23106112488176	111	12	0.0189873417721519	632	10285	2309,7076,9021,6095,6624,7422,7431,3383,3726,5292,3716,3162	FOXO3,TIMP1,SOCS3,RORA,FSCN1,VEGFA,VIM,ICAM1,JUNB,PIM1,JAK1,HMOX1
R-HSA-168164	Toll Like Receptor 3 (TLR3) Cascade	0.0400618313233649	-3.21733123527699	99	11	0.0174050632911392	632	10285	3656,5970,1386,5598,5600,4791,9252,7187,5604,3725,1326	IRAK2,RELA,ATF2,MAPK7,MAPK11,NFKB2,RPS6KA5,TRAF3,MAP2K1,JUN,MAP3K8
R-HSA-166166	MyD88-independent TLR3/TLR4 cascade	0.0400618313233649	-3.21733123527699	99	11	0.0174050632911392	632	10285	1386,5970,7187,9252,4791,5600,5598,3656,1326,3725,5604	ATF2,RELA,TRAF3,RPS6KA5,NFKB2,MAPK11,MAPK7,IRAK2,MAP3K8,JUN,MAP2K1
R-HSA-937061	TRIF-mediated TLR3/TLR4 signaling	0.0400618313233649	-3.21733123527699	99	11	0.0174050632911392	632	10285	4791,9252,5600,5598,3656,1326,5604,3725,1386,5970,7187	NFKB2,RPS6KA5,MAPK11,MAPK7,IRAK2,MAP3K8,MAP2K1,JUN,ATF2,RELA,TRAF3
R-HSA-450294	MAP kinase activation in TLR cascade	0.0412869186919952	-3.18720956788005	64	8	0.0126582278481013	632	10285	3656,1386,5598,5600,9252,5604,3725,1326	IRAK2,ATF2,MAPK7,MAPK11,RPS6KA5,MAP2K1,JUN,MAP3K8
R-HSA-1502540	Signaling by Activin	0.0415927317038552	-3.17982984563733	13	3	0.00474683544303797	632	10285	4088,91,130399	SMAD3,ACVR1B,ACVR1C
R-HSA-140342	Apoptosis induced DNA fragmentation	0.0415927317038552	-3.17982984563733	13	3	0.00474683544303797	632	10285	3006,3005,3148	H1-2,H1-0,HMGB2
R-HSA-71240	Tryptophan catabolism	0.0415927317038552	-3.17982984563733	13	3	0.00474683544303797	632	10285	6520,56267,125061	SLC3A2,KYAT3,AFMID
R-HSA-211227	Activation of DNA fragmentation factor	0.0415927317038552	-3.17982984563733	13	3	0.00474683544303797	632	10285	3005,3148,3006	H1-0,HMGB2,H1-2
R-HSA-373753	Nephrin interactions	0.0426784527643776	-3.15406110521185	22	4	0.00632911392405063	632	10285	55243,87,84063,88	KIRREL1,ACTN1,KIRREL2,ACTN2
R-HSA-69273	Cyclin A/B1 associated events during G2/M transition	0.0426784527643776	-3.15406110521185	22	4	0.00632911392405063	632	10285	8900,7514,890,4331	CCNA1,XPO1,CCNA2,MNAT1
R-HSA-446728	Cell junction organization	0.0429242538005764	-3.14831825614524	88	10	0.0158227848101266	632	10285	283,2318,1495,50848,10979,1004,2316,5829,1001,87	ANG,FLNC,CTNNA1,F11R,FERMT2,CDH6,FLNA,PXN,CDH3,ACTN1
R-HSA-1592230	Mitochondrial biogenesis	0.0460649025108716	-3.07770395276188	54	7	0.0110759493670886	632	10285	9572,6256,5565,5600,1386,10891,8841	NR1D1,RXRA,PRKAB2,MAPK11,ATF2,PPARGC1A,HDAC3
R-HSA-5368598	Negative regulation of TCF-dependent signaling by DVL-interacting proteins	0.0479307240068853	-3.03799856041904	6	2	0.00316455696202532	632	10285	1855,1856	DVL1,DVL2
R-HSA-189483	Heme degradation	0.0479307240068853	-3.03799856041904	6	2	0.00316455696202532	632	10285	3162,645	HMOX1,BLVRB
R-HSA-3304356	SMAD2/3 Phosphorylation Motif Mutants in Cancer	0.0479307240068853	-3.03799856041904	6	2	0.00316455696202532	632	10285	4088,9372	SMAD3,ZFYVE9
R-HSA-428790	Facilitative Na+-independent glucose transporters	0.0505872038318677	-2.98405662336872	14	3	0.00474683544303797	632	10285	144195,6513,6515	SLC2A14,SLC2A1,SLC2A3
R-HSA-204174	Regulation of pyruvate dehydrogenase (PDH) complex	0.0505872038318677	-2.98405662336872	14	3	0.00474683544303797	632	10285	5163,6256,5165	PDK1,RXRA,PDK3
