TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
3.30.40.10	Zinc/RING finger domain, C3HC4 (zinc finger)	0.0116792038465066	-4.44994546773181	456	40	0.045662100456621	876	14470	51147,4331,79845,10765,79589,57732,494470,115426,154214,868,9025,7187,9372,148479,23349,149041,6478,55016,51317,23469,8242,57590,84333,220441,84678,56852,9063,727800,23081,23030,9110,3621,284996,80853,3622,79960,114088,51255,9867,5927	ING4,MNAT1,RNF122,KDM5B,RNF128,ZFYVE28,ARK2C,UHRF2,RNF217,CBLB,RNF8,TRAF3,ZFYVE9,PHF13,PHF24,RC3H1,SIAH2,MARCHF1,PHF21A,PHF3,KDM5C,WDFY1,PCGF5,RNF152,KDM2B,RAD18,PIAS2,RNF208,KDM4C,KDM4B,MTMR4,ING1,RNF149,KDM7A,ING2,JADE1,TRIM9,RNF181,PJA2,KDM5A
2.30.29.30	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)	0.0127341653917477	-4.36346670927095	431	38	0.04337899543379	876	14470	2549,5333,10603,153090,5335,23061,26060,10979,54762,9456,8471,84725,9253,59339,23102,6641,23239,4478,9922,2037,64411,64759,57223,5923,94134,25791,58504,55620,64787,57655,139818,59338,90102,79990,55816,5924,8650,84249	GAB1,PLCD1,SH2B2,DAB2IP,PLCG1,TBC1D9B,APPL1,FERMT2,GRAMD1C,HOMER1,IRS4,PLEKHA8,NUMBL,PLEKHA2,TBC1D2B,SNTB1,PHLPP1,MSN,IQSEC1,EPB41L2,ARAP3,TNS3,PPP4R3B,RASGRF1,ARHGAP12,NGEF,ARHGAP22,STAP2,EPS8L2,GRAMD1A,DOCK11,PLEKHA1,PHLDB2,PLEKHH3,DOK5,RASGRF2,NUMB,PSD2
3.20.20.190	Phosphatidylinositol (PI) phosphodiesterase	0.0130376601644098	-4.3399131738287	24	5	0.00570776255707763	876	14470	56261,5335,79153,5331,5333	GPCPD1,PLCG1,GDPD3,PLCB3,PLCD1
1.10.555.10	Rho GTPase activation protein	0.0174260400966795	-4.04978963420705	66	9	0.0102739726027397	876	14470	64411,9411,94134,85360,395,9743,58504,23526,9754	ARAP3,ARHGAP29,ARHGAP12,SYDE1,ARHGAP6,ARHGAP32,ARHGAP22,ARHGAP45,STARD8
3.20.20.70	Aldolase class I	0.0176121204188392	-4.03916795379431	45	7	0.00799086757990868	876	14470	230,3155,10135,7167,6120,3615,226	ALDOC,HMGCL,NAMPT,TPI1,RPE,IMPDH2,ALDOA
3.30.50.10	Erythroid Transcription Factor GATA-1, subunit A	0.0187730903583589	-3.97533079844323	56	8	0.0091324200913242	876	14470	9572,3164,6095,2063,9975,5914,6256,5915	NR1D1,NR4A1,RORA,NR2F6,NR1D2,RARA,RXRA,RARB
1.20.58.120	BAG domain	0.0202370236099784	-3.90024150021946	4	2	0.00228310502283105	876	14470	9531,9529	BAG3,BAG5
3.30.450.190	-	0.0202370236099784	-3.90024150021946	4	2	0.00228310502283105	876	14470	64121,58528	RRAGC,RRAGD
1.10.150.50	Transcription Factor, Ets-1	0.021655179607471	-3.83251061030834	115	13	0.0148401826484018	876	14470	23259,148398,8496,2043,57524,64787,2042,4665,64411,57713,8497,2046,23034	DDHD2,SAMD11,PPFIBP1,EPHA4,CASKIN1,EPS8L2,EPHA3,NAB2,ARAP3,SFMBT2,PPFIA4,EPHA8,SAMD4A
3.20.20.80	Glycosidases	0.0244604558207956	-3.71069751354124	48	7	0.00799086757990868	876	14470	2632,6520,3074,6519,2720,4126,10855	GBE1,SLC3A2,HEXB,SLC3A1,GLB1,MANBA,HPSE
3.40.50.800	Anticodon-binding domain	0.0252992418583892	-3.67698084976923	11	3	0.00342465753424658	876	14470	6897,2617,2058	TARS1,GARS1,EPRS1
3.40.50.11210	Rap/Ran-GAP	0.0252992418583892	-3.67698084976923	11	3	0.00342465753424658	876	14470	5909,6494,23108	RAP1GAP,SIPA1,RAP1GAP2
3.30.565.10	Histidine kinase-like ATPase, C-terminal domain	0.0297104234916759	-3.51625733542961	20	4	0.0045662100456621	876	14470	5163,10295,5165,23347	PDK1,BCKDK,PDK3,SMCHD1
3.40.50.1240	Phosphoglycerate mutase-like	0.0297104234916759	-3.51625733542961	20	4	0.0045662100456621	876	14470	5209,51205,5223,5210	PFKFB3,ACP6,PGAM1,PFKFB4
3.30.450.20	PAS domain	0.031893915954033	-3.44534000982528	40	6	0.00684931506849315	876	14470	8863,4861,405,8864,64344,5187	PER3,NPAS1,ARNT,PER2,HIF3A,PER1
1.20.120.230	Alpha-catenin/vinculin-like	0.032245011249015	-3.4343919376591	12	3	0.00342465753424658	876	14470	7414,1495,8727	VCL,CTNNA1,CTNNAL1
3.40.50.2020	-	0.032245011249015	-3.4343919376591	12	3	0.00342465753424658	876	14470	5634,5471,5635	PRPS2,PPAT,PRPSAP1
3.30.390.10	Enolase-like, N-terminal domain	0.0323842075752798	-3.4300843955279	5	2	0.00228310502283105	876	14470	2023,2026	ENO1,ENO2
1.20.58.1360	-	0.0323842075752798	-3.4300843955279	5	2	0.00228310502283105	876	14470	80853,84678	KDM7A,KDM2B
3.40.120.10	Alpha-D-Glucose-1,6-Bisphosphate, subunit A, domain 3	0.0323842075752798	-3.4300843955279	5	2	0.00228310502283105	876	14470	55276,5236	PGM2,PGM1
3.20.20.120	Enolase-like C-terminal domain	0.0323842075752798	-3.4300843955279	5	2	0.00228310502283105	876	14470	2026,2023	ENO2,ENO1
2.40.160.10	Porin	0.0323842075752798	-3.4300843955279	5	2	0.00228310502283105	876	14470	7416,7417	VDAC1,VDAC2
3.40.367.20	-	0.0323842075752798	-3.4300843955279	5	2	0.00228310502283105	876	14470	3099,3098	HK2,HK1
3.30.505.10	SH2 domain	0.0361090467137019	-3.32121184355102	111	12	0.0136986301369863	876	14470	64759,90525,7525,10603,9021,868,5335,3716,1399,1154,55620,63898	TNS3,SHF,YES1,SH2B2,SOCS3,CBLB,PLCG1,JAK1,CRKL,CISH,STAP2,SH2D4A
1.10.472.10	Cyclin-like	0.0393993129289064	-3.23400690118293	42	6	0.00684931506849315	876	14470	57018,8900,900,890,894,901	CCNL1,CCNA1,CCNG1,CCNA2,CCND2,CCNG2
1.10.220.10	Annexin	0.0400766568833635	-3.21696123677815	13	3	0.00342465753424658	876	14470	311,302,308	ANXA11,ANXA2,ANXA5
3.30.450.200	-	0.0400766568833635	-3.21696123677815	13	3	0.00342465753424658	876	14470	23258,22898,79958	DENND5A,DENND3,DENND1C
2.60.40.1180	Golgi alpha-mannosidase II	0.0407871385310187	-3.19938847935097	22	4	0.0045662100456621	876	14470	6520,4122,2632,6519	SLC3A2,MAN2A2,GBE1,SLC3A1
3.40.50.10860	Leucine Dehydrogenase, chain A, domain 1	0.0466507455353663	-3.06506637035097	6	2	0.00228310502283105	876	14470	25902,10797	MTHFD1L,MTHFD2
1.10.10.2590	BEN domain	0.0466507455353663	-3.06506637035097	6	2	0.00228310502283105	876	14470	79656,221336	BEND5,BEND6
1.10.880.10	Transcription factor, Skn-1-like, DNA-binding domain	0.0466507455353663	-3.06506637035097	6	2	0.00228310502283105	876	14470	4779,571	NFE2L1,BACH1
2.30.130.40	LON domain-like	0.0466507455353663	-3.06506637035097	6	2	0.00228310502283105	876	14470	51185,9361	CRBN,LONP1
3.30.530.20	-	0.0470896293479901	-3.05570248589823	23	4	0.0045662100456621	876	14470	57519,9754,134429,26207	STARD9,STARD8,STARD4,PITPNC1
2.40.50.120	-	0.0470896293479901	-3.05570248589823	23	4	0.0045662100456621	876	14470	7076,6422,2487,284018	TIMP1,SFRP1,FRZB,C17orf58
1.20.870.10	Son of sevenless (SoS) protein Chain: S domain 1	0.0470896293479901	-3.05570248589823	23	4	0.0045662100456621	876	14470	5923,153020,5924,10125	RASGRF1,RASGEF1B,RASGRF2,RASGRP1
1.10.418.10	Calponin-like domain	0.0486890355726859	-3.02230141648656	79	9	0.0102739726027397	876	14470	2316,2317,22998,79789,88,51361,2318,1265,87	FLNA,FLNB,LIMCH1,CLMN,ACTN2,HOOK1,FLNC,CNN2,ACTN1
2.60.40.1770	ephrin a2 ectodomain	0.0487733308191543	-3.02057161511587	14	3	0.00342465753424658	876	14470	2042,2043,2046	EPHA3,EPHA4,EPHA8
3.40.50.300	P-loop containing nucleotide triphosphate hydrolases	0.0506928113612808	-2.98197116618377	757	57	0.0650684931506849	876	14470	23302,25902,30846,121268,9469,2956,56548,11104,129607,63979,23433,1742,9414,5209,54509,90161,8653,29028,10058,27289,80347,10592,1633,10123,55288,25837,4171,51655,9931,27134,64121,9060,19,79665,9361,158158,2781,989,91607,221079,54802,5210,390,10845,55647,2773,9951,23461,10767,58528,23551,5911,27031,6016,9363,143098,205	WSCD1,MTHFD1L,EHD2,RHEBL1,CHST3,MSH6,CHST7,KATNA1,CMPK2,FIGNL1,RHOQ,DLG4,TJP2,PFKFB3,RHOF,HS6ST2,DDX3Y,ATAD2,ABCB6,RND1,COASY,SMC2,DCK,ARL4C,RHOT1,RAB26,MCM2,RASD1,HELZ,TJP3,RRAGC,PAPSS2,ABCA1,DHX40,LONP1,RASEF,GNAZ,SEPTIN7,SLFN11,ARL5B,TRIT1,PFKFB4,RND3,CLPX,RAB20,GNAI3,HS3ST4,ABCA5,HBS1L,RRAGD,RASD2,RAP2A,NPHP3,RIT1,RAB33A,MPP7,AK4
2.30.30.40	SH3 Domains	0.0507984842804406	-2.97988876184203	223	20	0.0228310502283105	876	14470	10529,51517,143098,25791,1742,57524,64787,9743,1399,11252,79729,9414,6456,94134,257364,342667,27134,84451,5335,7525	NEBL,NCKIPSD,MPP7,NGEF,DLG4,CASKIN1,EPS8L2,ARHGAP32,CRKL,PACSIN2,SH3D21,TJP2,SH3GL2,ARHGAP12,SNX33,STAC2,TJP3,MAP3K21,PLCG1,YES1
2.10.50.10	Tumor Necrosis Factor Receptor, subunit A, domain 2	0.057536886425195	-2.85532903380709	46	6	0.00684931506849315	876	14470	84957,55504,2043,2046,8793,2042	RELT,TNFRSF19,EPHA4,EPHA8,TNFRSF10D,EPHA3
1.10.1000.11	Arf Nucleotide-binding Site Opener,domain 2	0.0583067247333576	-2.84203784522177	15	3	0.00342465753424658	876	14470	26269,84249,9922	FBXO8,PSD2,IQSEC1
1.10.150.60	ARID DNA-binding domain	0.0583067247333576	-2.84203784522177	15	3	0.00342465753424658	876	14470	10765,5927,8242	KDM5B,KDM5A,KDM5C
1.10.1390.10	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	2821	GPI
3.30.110.30	C-terminal domain of ProRS	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	2058	EPRS1
3.30.590.50	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	2729	GCLC
2.30.30.1040	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	54014	BRWD1
1.20.5.820	Preprotein translocase SecE subunit	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	23480	SEC61G
3.30.720.200	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	2617	GARS1
2.10.160.10	Vascular endothelial growth factor, heparin-binding domain	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	7422	VEGFA
2.40.10.480	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	132949	AASDH
6.10.250.2730	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	10125	RASGRP1
3.20.20.380	Copper homeostasis (CutC) domain	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	51076	CUTC
1.10.20.140	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	54802	TRIT1
3.90.1030.10	Ribosomal protein L17	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	63875	MRPL17
1.10.10.1730	Folliculin	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	201163	FLCN
1.10.287.520	Helix hairpin bin	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	9241	NOG
3.40.50.12430	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	201163	FLCN
1.10.8.960	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	2729	GCLC
3.30.390.80	DNA repair protein Rad52/59/22	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	5893	RAD52
6.10.250.1740	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	2261	FGFR3
6.10.140.1430	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	125228	FAM210A
2.30.30.750	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	54464	XRN1
2.30.250.10	Aminopeptidase i, Domain 2	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	23549	DNPEP
4.10.240.30	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	7128	TNFAIP3
3.30.70.680	TRADD, N-terminal domain	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	8717	TRADD
2.30.30.390	Hemimethylated DNA-binding domain	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	23014	FBXO21
4.10.720.10	Smad anchor for receptor activation, Smad-binding domain	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	9372	ZFYVE9
6.10.250.450	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	7514	XPO1
6.10.140.1350	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	9818	NUP58
3.40.1500.10	Coproporphyrinogen III oxidase, aerobic	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	1371	CPOX
2.170.260.40	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	54464	XRN1
1.20.1280.270	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	23210	JMJD6
4.10.400.20	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	51330	TNFRSF12A
1.10.441.10	Phosphomannose Isomerase, domain 2	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	4351	MPI
3.30.40.230	-	0.0605390463018489	-2.80446672870312	1	1	0.00114155251141553	876	14470	2617	GARS1
2.60.40.2840	-	0.0627361092707325	-2.76881809167882	7	2	0.00228310502283105	876	14470	10241,8887	CALCOCO2,TAX1BP1
2.60.40.2440	Carbohydrate binding type-21 domain	0.0627361092707325	-2.76881809167882	7	2	0.00228310502283105	876	14470	5507,648791	PPP1R3C,PPP1R3G
3.30.470.160	Inositol polyphosphate kinase	0.0627361092707325	-2.76881809167882	7	2	0.00228310502283105	876	14470	3706,253430	ITPKA,IPMK
1.20.58.1880	-	0.0627361092707325	-2.76881809167882	7	2	0.00228310502283105	876	14470	23186,283248	RCOR1,RCOR2
3.40.50.11500	-	0.0686424528138202	-2.67884408997381	16	3	0.00342465753424658	876	14470	23258,22898,79958	DENND5A,DENND3,DENND1C
2.120.10.30	TolB, C-terminal domain	0.070450373867622	-2.65284673380097	37	5	0.00570776255707763	876	14470	10178,7436,374354,5066,4036	TENM1,VLDLR,NHLRC2,PAM,LRP2
1.10.220.150	Arf GTPase activating protein	0.0773173154329903	-2.55983734545958	27	4	0.0045662100456621	876	14470	28964,64411,26286,60682	GIT1,ARAP3,ARFGAP3,SMAP1
4.10.1240.50	-	0.0803683208285115	-2.52113519998919	8	2	0.00228310502283105	876	14470	23186,283248	RCOR1,RCOR2
2.30.30.140	-	0.0829283350022519	-2.48977847786694	75	8	0.0091324200913242	876	14470	57713,23030,23081,170394,8087,1789,115426,2956	SFMBT2,KDM4B,KDM4C,PWWP2B,FXR1,DNMT3B,UHRF2,MSH6
2.20.100.10	Thrombospondin type-1 (TSP1) repeat	0.0852788195845426	-2.46182916030507	63	7	0.00799086757990868	876	14470	9509,54437,80070,7058,90249,9510,145501	ADAMTS2,SEMA5B,ADAMTS20,THBS2,UNC5A,ADAMTS1,ISM2
1.10.750.20	SOCS box	0.0860854838771245	-2.45241447784687	28	4	0.0045662100456621	876	14470	1154,9021,26118,80176	CISH,SOCS3,WSB1,SPSB1
1.20.1270.60	Arfaptin homology (AH) domain/BAR domain	0.0880408048424851	-2.42995488058369	76	8	0.0091324200913242	876	14470	6456,115548,9411,26060,257364,23526,9050,11252	SH3GL2,FCHO2,ARHGAP29,APPL1,SNX33,ARHGAP45,PSTPIP2,PACSIN2
4.10.900.10	TCF3-CBD (Catenin binding domain)	0.095312885289816	-2.35059026980362	29	4	0.0045662100456621	876	14470	1829,1001,64405,1004	DSG2,CDH3,CDH22,CDH6
1.20.120.330	Nucleotidyltransferases domain 2	0.0993016033721072	-2.30959356131306	9	2	0.00228310502283105	876	14470	11235,28964	PDCD10,GIT1
6.10.250.980	-	0.0993016033721072	-2.30959356131306	9	2	0.00228310502283105	876	14470	8553,79365	BHLHE40,BHLHE41
1.10.840.10	Ras guanine-nucleotide exchange factors catalytic domain	0.104983512419662	-2.25395196572891	30	4	0.0045662100456621	876	14470	5924,10125,153020,5923	RASGRF2,RASGRP1,RASGEF1B,RASGRF1
3.40.50.620	HUPs	0.107956838861875	-2.22602377190315	42	5	0.00570776255707763	876	14470	80347,2058,55191,1408,9060	COASY,EPRS1,NADSYN1,CRY2,PAPSS2
1.10.1450.10	Tetraspanin	0.11507977810483	-2.16212966848252	31	4	0.0045662100456621	876	14470	90139,10098,7106,3732	TSPAN18,TSPAN5,TSPAN4,CD82
1.10.287.1970	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	84706	GPT2
3.30.1360.220	Domain of unknown function (DUF3480), N-terminal subdomain	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	9372	ZFYVE9
1.10.8.770	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	25902	MTHFD1L
3.40.1380.20	Pyruvate kinase, C-terminal domain	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	5315	PKM
6.10.250.3030	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	339745	SPOPL
3.40.50.1970	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	10606	PAICS
1.20.1300.10	Fumarate reductase/succinate dehydrogenase, transmembrane subunit	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	6392	SDHD
1.25.40.80	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	1408	CRY2
1.25.40.170	Smaug, PHAT domain	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	23034	SAMD4A
3.30.500.40	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	9372	ZFYVE9
1.10.390.30	Peptidase M60, enhancin-like domain 3	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	285966	TCAF2
1.10.720.50	PWWP, helical domain	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	1789	DNMT3B
1.20.960.10	Mitochondrial outer membrane translocase complex, subunit Tom20 domain	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	9804	TOMM20
2.60.40.1450	LAG1, DNA binding domain	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	3516	RBPJ
1.20.120.810	Vinculin, Vh2 four-helix bundle	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	7414	VCL
1.20.910.10	Heme oxygenase-like	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	3162	HMOX1
2.40.33.10	PK beta-barrel domain-like	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	5315	PKM
3.40.390.80	Peptidase M60, enhancin-like domain 2	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	285966	TCAF2
6.10.140.900	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	25801	GCA
3.30.1430.10	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	6122	RPL3
1.20.120.1350	Pneumovirus matrix protein 2 (M2), zinc-binding domain	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	376940	ZC3H6
6.10.160.20	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	8819	SAP30
1.10.790.10	Prion/Doppel protein, beta-ribbon domain	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	5621	PRNP
1.25.40.1050	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	54464	XRN1
2.30.280.10	SRA-YDG	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	115426	UHRF2
3.40.50.1260	Phosphoglycerate kinase, N-terminal domain	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	5230	PGK1
3.90.470.40	RTP801-like	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	54541	DDIT4
1.10.579.10	DNA Cyclobutane Dipyrimidine Photolyase, subunit A, domain 3	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	1408	CRY2
6.10.250.1690	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	2309	FOXO3
6.20.250.60	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	5565	PRKAB2
3.40.50.1780	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	26502	NARF
3.10.400.10	Sulfate adenylyltransferase	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	9060	PAPSS2
6.20.250.50	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	339745	SPOPL
1.20.120.2010	NAB conserved domain 2	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	4665	NAB2
4.10.960.10	Ribosomal protein L3, domain 3	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	6122	RPL3
6.10.250.1720	-	0.117417047231612	-2.14202317572742	2	1	0.00114155251141553	876	14470	57646	USP28
