TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
human chr3q27.1	human chr3q27.1	0.0163474804774003	-4.11368149275496	36	5	0.00457038391224863	1094	26134	79929,55689,131408,54800,5437	MAP6D1,YEATS2,FAM131A,KLHL24,POLR2H
human chr3p26.1	human chr3p26.1	0.0188402271569514	-3.97176095274358	14	3	0.00274223034734918	1094	26134	3708,9695,8553	ITPR1,EDEM1,BHLHE40
human chr10q22.1	human chr10q22.1	0.0192045744678827	-3.95260677479071	51	6	0.00548446069469835	1094	26134	3098,5660,5033,9469,54541,51008	HK1,PSAP,P4HA1,CHST3,DDIT4,ASCC1
human chr7p14.3	human chr7p14.3	0.0209649047698702	-3.86490544070838	52	6	0.00548446069469835	1094	26134	55033,84725,25948,2617,1395,442524	FKBP14,PLEKHA8,KBTBD2,GARS1,CRHR2,DPY19L2P3
human chr22q13.1	human chr22q13.1	0.0213552848573446	-3.84645603563721	82	8	0.00731261425959781	1094	26134	23492,11135,6122,4248,3005,23764,3761,8911	CBX7,CDC42EP1,RPL3,MGAT3,H1-0,MAFF,KCNJ4,CACNA1I
human chr15q24.2	human chr15q24.2	0.0218995835404761	-3.82128765875711	26	4	0.0036563071297989	1094	26134	92912,56905,257364,54913	UBE2Q2,C15orf39,SNX33,RPP25
human chr4q26	human chr4q26	0.0248790210044642	-3.69373036058051	27	4	0.0036563071297989	1094	26134	401152,9871,7368,817	C4orf3,SEC24D,UGT8,CAMK2D
human chr18q21.1	human chr18q21.1	0.0249010441241211	-3.692845543695	40	5	0.00457038391224863	1094	26134	10449,4092,9063,147339,494470	ACAA2,SMAD7,PIAS2,ARK2N,ARK2C
human chr1p36.23	human chr1p36.23	0.0272427855102954	-3.60296654484163	16	3	0.00274223034734918	1094	26134	8863,54206,2023	PER3,ERRFI1,ENO1
human chr5q35.2	human chr5q35.2	0.0300814718031379	-3.50384585147192	42	5	0.00457038391224863	1094	26134	90249,91272,8614,6620,84321	UNC5A,BOD1,STC2,SNCB,THOC3
human chr19q13.11	human chr19q13.11	0.0358926269354706	-3.32722338242287	44	5	0.00457038391224863	1094	26134	2821,57655,388531,1054,85415	GPI,GRAMD1A,RGS9BP,CEBPG,RHPN2
human chr6q25.1	human chr6q25.1	0.0391452523672787	-3.24047613165674	31	4	0.0036563071297989	1094	26134	11104,25902,85313,9590	KATNA1,MTHFD1L,PPIL4,AKAP12
human chr3q27.3-q28	human chr3q27.3-q28	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	4026	LPP
human chr4q32.2-q32.3	human chr4q32.2-q32.3	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	55016	MARCHF1
human chr6p24.1-p23	human chr6p24.1-p23	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	54438	GFOD1
human chr7p15.1-p14.3	human chr7p15.1-p14.3	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	9586	CREB5
human chr15q15.3-q21.1	human chr15q15.3-q21.1	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	51496	CTDSPL2
human chr22q12.1|22q12	human chr22q12.1|22q12	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	7494	XBP1
human chr12q24.23-q24.31	human chr12q24.23-q24.31	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	23409	SIRT4
human chr15q22.33	human chr15q22.33	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	4088	SMAD3
human chr6q23.3-q24.1	human chr6q23.3-q24.1	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	57221	ARFGEF3
human chr14q24.2-q24.3	human chr14q24.2-q24.3	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	8650	NUMB
human chr14q32.31-q32.32	human chr14q32.31-q32.32	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	23186	RCOR1
human chr3p25.2-p25.1	human chr3p25.2-p25.1	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	9922	IQSEC1
human chr3q26.2-q26.31	human chr3q26.2-q26.31	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	23043	TNIK
human chr3q21.2-q21.3	human chr3q21.2-q21.3	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	54946	SLC41A3
human chr10q24.1-q24.2	human chr10q24.1-q24.2	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	80019	UBTD1
human chr3p12.2	human chr3p12.2	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	2632	GBE1
human chr18q21.1|tdb7990	human chr18q21.1|tdb7990	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	9050	PSTPIP2
human chr14q24.1|14q22-q24	human chr14q24.1|14q22-q24	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	87	ACTN1
human chr13q13.3-q14.11	human chr13q13.3-q14.11	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	10186	LHFPL6
human chr10q21.3|10q21.3-q22.1	human chr10q21.3|10q21.3-q22.1	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	220202	ATOH7
human chr6p21.2-p21.1	human chr6p21.2-p21.1	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	57497	LRFN2
human chr2q14.1-q14.2	human chr2q14.1-q14.2	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	51141	INSIG2
human chr4p15.32-p15.31	human chr4p15.32-p15.31	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	27146	FAM184B
human chr14q31.3-q32.11	human chr14q31.3-q32.11	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	1112	FOXN3
human chr12p11.23-p11.22	human chr12p11.23-p11.22	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	8496	PPFIBP1
human chr1p22.1-p21.3	human chr1p22.1-p21.3	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	9411	ARHGAP29
human chr22q11.1-q11.21	human chr22q11.1-q11.21	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	27443	CECR2
human chr19q13.41-q13.42	human chr19q13.41-q13.42	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	90338	ZNF160
human chr6q23.1-q23.2	human chr6q23.1-q23.2	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	2037	EPB41L2
human chr15q24.3-q25.1	human chr15q24.3-q25.1	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	23102	TBC1D2B
human chr10q23.2-q23.31	human chr10q23.2-q23.31	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	9060	PAPSS2
human chr10q11.22-q11.23	human chr10q11.22-q11.23	0.0418611770089103	-3.17339644461208	1	1	0.000914076782449726	1094	26134	58504	ARHGAP22
human chr2p23.2	human chr2p23.2	0.0429782742588694	-3.147060540764	19	3	0.00274223034734918	1094	26134	2355,79745,5500	FOSL2,CLIP4,PPP1CB
human chr2q35	human chr2q35	0.0456999352320355	-3.08565839832509	95	8	0.00731261425959781	1094	26134	7277,79137,79065,55139,23549,10058,3485,130617	TUBA4A,RETREG2,ATG9A,ANKZF1,DNPEP,ABCB6,IGFBP2,ZFAND2B
human chr11q23.2	human chr11q23.2	0.0490361576793204	-3.01519734117171	20	3	0.00274223034734918	1094	26134	7704,57646,80975	ZBTB16,USP28,TMPRSS5
human chr4q12	human chr4q12	0.049461342249871	-3.00656387916832	48	5	0.00457038391224863	1094	26134	5471,9662,132949,3815,10606	PPAT,CEP135,AASDH,KIT,PAICS
human chr4q23	human chr4q23	0.062316788951158	-2.77552440392108	22	3	0.00274223034734918	1094	26134	3015,128,10098	H2AZ1,ADH5,TSPAN5
human chr10q23.32	human chr10q23.32	0.0630293027455588	-2.76415553778137	10	2	0.00182815356489945	1094	26134	84333,5507	PCGF5,PPP1R3C
human chr7q32.3	human chr7q32.3	0.0630293027455588	-2.76415553778137	10	2	0.00182815356489945	1094	26134	378805,4289	LINC-PINT,MKLN1
human chr3p25.3	human chr3p25.3	0.0701267441465355	-2.65745104348372	53	5	0.00457038391224863	1094	26134	132014,3656,56852,3269,55209	IL17RE,IRAK2,RAD18,HRH1,SETD5
human chr15q14	human chr15q14	0.0732400114027164	-2.6140134034861	38	4	0.0036563071297989	1094	26134	23015,54989,79768,10125	GOLGA8A,ZNF770,KATNBL1,RASGRP1
human chr17q24.1	human chr17q24.1	0.074951911885339	-2.59090854594848	11	2	0.00182815356489945	1094	26134	201283,8313	AMZ2P1,AXIN2
human chr6q14.3	human chr6q14.3	0.074951911885339	-2.59090854594848	11	2	0.00182815356489945	1094	26134	23036,10492	ZNF292,SYNCRIP
human chr16p13.2	human chr16p13.2	0.074951911885339	-2.59090854594848	11	2	0.00182815356489945	1094	26134	79091,23589	METTL22,CARHSP1
human chr8q24.22	human chr8q24.22	0.077073014484899	-2.56300206636043	24	3	0.00274223034734918	1094	26134	10397,6482,114	NDRG1,ST3GAL1,ADCY8
human chr5q23.1	human chr5q23.1	0.077073014484899	-2.56300206636043	24	3	0.00274223034734918	1094	26134	25816,206338,4015	TNFAIP8,LVRN,LOX
human chr3q21.1	human chr3q21.1	0.077073014484899	-2.56300206636043	24	3	0.00274223034734918	1094	26134	54437,131076,26355	SEMA5B,MIX23,FAM162A
human chr22q11.22-q11.23	human chr22q11.22-q11.23	0.0819715306756231	-2.50138327888385	2	1	0.000914076782449726	1094	26134	2781	GNAZ
human chr17q11.1	human chr17q11.1	0.0819715306756231	-2.50138327888385	2	1	0.000914076782449726	1094	26134	26118	WSB1
human chr9p22.2	human chr9p22.2	0.0819715306756231	-2.50138327888385	2	1	0.000914076782449726	1094	26134	6456	SH3GL2
human chr22q11.21-q11.22	human chr22q11.21-q11.22	0.0819715306756231	-2.50138327888385	2	1	0.000914076782449726	1094	26134	29799	YPEL1
human chr15q24.1-q24.2	human chr15q24.1-q24.2	0.0819715306756231	-2.50138327888385	2	1	0.000914076782449726	1094	26134	4351	MPI
human chr2q32.3	human chr2q32.3	0.0875185509418993	-2.43590449732511	12	2	0.00182815356489945	1094	26134	9262,64859	STK17B,NABP1
human chr20q12	human chr20q12	0.0875185509418993	-2.43590449732511	12	2	0.00182815356489945	1094	26134	5335,9935	PLCG1,MAFB
human chr1p32.1	human chr1p32.1	0.0875185509418993	-2.43590449732511	12	2	0.00182815356489945	1094	26134	51361,3725	HOOK1,JUN
human chr18q12.1	human chr18q12.1	0.0931985325283806	-2.37302330281819	26	3	0.00274223034734918	1094	26134	8715,1829,1837	NOL4,DSG2,DTNA
human chr2q31.1	human chr2q31.1	0.0939352868545495	-2.36514917151175	75	6	0.00548446069469835	1094	26134	1386,4036,5163,80856,130507,151556	ATF2,LRP2,PDK1,LNPK,UBR3,GPR155
human chr1p31.3	human chr1p31.3	0.0948467459631409	-2.35549289037843	58	5	0.00457038391224863	1094	26134	205,3953,3716,84938,5236	AK4,LEPR,JAK1,ATG4C,PGM1
human chr4q28.1	human chr4q28.1	0.100654520300124	-2.29606121682558	13	2	0.00182815356489945	1094	26134	27152,10252	INTU,SPRY1
human chr10p11.23	human chr10p11.23	0.100654520300124	-2.29606121682558	13	2	0.00182815356489945	1094	26134	1326,220929	MAP3K8,ZNF438
human chrXp21.1	human chrXp21.1	0.100654520300124	-2.29606121682558	13	2	0.00182815356489945	1094	26134	347404,83604	LANCL3,TMEM47
human chr2q36.1	human chr2q36.1	0.100654520300124	-2.29606121682558	13	2	0.00182815356489945	1094	26134	2043,57590	EPHA4,WDFY1
human chr5q22.3	human chr5q22.3	0.100654520300124	-2.29606121682558	13	2	0.00182815356489945	1094	26134	56929,51014	FEM1C,TMED7
human chr9p24.1	human chr9p24.1	0.101738471460397	-2.28534976367918	27	3	0.00274223034734918	1094	26134	23081,79956,115426	KDM4C,ERMP1,UHRF2
human chr2p13.3	human chr2p13.3	0.104369366398717	-2.25981907189087	43	4	0.0036563071297989	1094	26134	7039,400961,11017,5093	TGFA,PAIP2B,SNRNP27,PCBP1
human chr1p13.2	human chr1p13.2	0.10582490615593	-2.245969379361	60	5	0.00457038391224863	1094	26134	204851,128346,7812,3752,148281	HIPK1,C1orf162,CSDE1,KCND3,SYT6
human chr14q24.3	human chr14q24.3	0.108241140500778	-2.22339375839779	78	6	0.00548446069469835	1094	26134	51004,64207,646658,145482,145501,91748	COQ6,IRF2BPL,SYNDIG1L,PTGR2,ISM2,MIDEAS
human chr11q13.1	human chr11q13.1	0.109676991152966	-2.2102156770642	115	8	0.00731261425959781	1094	26134	6494,23769,5526,283248,30008,5970,8986,5331	SIPA1,FLRT1,PPP2R5B,RCOR2,EFEMP2,RELA,RPS6KA4,PLCB3
human chr1q32.1	human chr1q32.1	0.110029823969948	-2.20700382293848	134	9	0.00822669104204753	1094	26134	93273,100506696,9580,83593,8497,7832,252839,10765,254428	LEMD1,PCAT6,SOX13,RASSF5,PPFIA4,BTG2,TMEM9,KDM5B,SLC41A1
human chr15q22.2	human chr15q22.2	0.110576174817581	-2.20205063066215	28	3	0.00274223034734918	1094	26134	302,771,6095	ANXA2,CA12,RORA
human chr6q22.31	human chr6q22.31	0.110576174817581	-2.20205063066215	28	3	0.00274223034734918	1094	26134	3298,387119,154214	HSF2,CEP85L,RNF217
human chr2p24.3	human chr2p24.3	0.114290235828593	-2.16901413765195	14	2	0.00182815356489945	1094	26134	151354,51594	LRATD1,NBAS
human chr7q21.12	human chr7q21.12	0.114290235828593	-2.16901413765195	14	2	0.00182815356489945	1094	26134	79161,55972	TMEM243,SLC25A40
human chr2p13.2	human chr2p13.2	0.114290235828593	-2.16901413765195	14	2	0.00182815356489945	1094	26134	56603,26056	CYP26B1,RAB11FIP5
human chr7p22.3	human chr7p22.3	0.118258745268208	-2.13488029858817	45	4	0.0036563071297989	1094	26134	8662,23353,340260,115330	EIF3B,SUN1,UNCX,GPR146
human chrXq22.3	human chrXq22.3	0.1196959530441	-2.12280047614514	29	3	0.00274223034734918	1094	26134	79589,8471,101928335	RNF128,IRS4,LOC101928335
human chr21q21.3	human chr21q21.3	0.1196959530441	-2.12280047614514	29	3	0.00274223034734918	1094	26134	9510,571,58494	ADAMTS1,BACH1,JAM2
human chr13q13.3	human chr13q13.3	0.1196959530441	-2.12280047614514	29	3	0.00274223034734918	1094	26134	8900,11340,4093	CCNA1,EXOSC8,SMAD9
human chr7q36.3	human chr7q36.3	0.1196959530441	-2.12280047614514	29	3	0.00274223034734918	1094	26134	155435,6469,3638	RBM33,SHH,INSIG1
human chr8q24.23	human chr8q24.23	0.120404224133735	-2.11690066255562	3	1	0.000914076782449726	1094	26134	10656	KHDRBS3
human chr3q13.11	human chr3q13.11	0.120404224133735	-2.11690066255562	3	1	0.000914076782449726	1094	26134	868	CBLB
human chr17p11.2|17p11.2	human chr17p11.2|17p11.2	0.120404224133735	-2.11690066255562	3	1	0.000914076782449726	1094	26134	54890	ALKBH5
human chr17q23.1	human chr17q23.1	0.128360932121771	-2.05290920098926	15	2	0.00182815356489945	1094	26134	79665,51174	DHX40,TUBD1
human chr8q12.3	human chr8q12.3	0.128360932121771	-2.05290920098926	15	2	0.00182815356489945	1094	26134	8836,444	GGH,ASPH
human chr10p12.31	human chr10p12.31	0.128360932121771	-2.05290920098926	15	2	0.00182815356489945	1094	26134	10529,221079	NEBL,ARL5B
human chr12q21.1	human chr12q21.1	0.128360932121771	-2.05290920098926	15	2	0.00182815356489945	1094	26134	83591,64786	THAP2,TBC1D15
human chr3p24.2	human chr3p24.2	0.128360932121771	-2.05290920098926	15	2	0.00182815356489945	1094	26134	9975,5915	NR1D2,RARB
human chr19q12	human chr19q12	0.128360932121771	-2.05290920098926	15	2	0.00182815356489945	1094	26134	9745,57616	ZNF536,TSHZ3
human chr4q21.1	human chr4q21.1	0.129081897038242	-2.04730821529774	30	3	0.00274223034734918	1094	26134	8987,950,901	STBD1,SCARB2,CCNG2
human chr5q15	human chr5q15	0.129081897038242	-2.04730821529774	30	3	0.00274223034734918	1094	26134	831,22936,153642	CAST,ELL2,ARSK
human chr12q23.3	human chr12q23.3	0.132898926641359	-2.01816638973378	47	4	0.0036563071297989	1094	26134	90488,255394,121551,493861	TMEM263,TCP11L2,ABTB3,EID3
human chr5q33.1	human chr5q33.1	0.138717966115385	-1.97531242785537	31	3	0.00274223034734918	1094	26134	10318,2878,11346	TNIP1,GPX3,SYNPO
human chr1q23.3	human chr1q23.3	0.142222573851586	-1.95036202701378	66	5	0.00457038391224863	1094	26134	3310,654790,50848,6675,8490	HSPA6,PCP4L1,F11R,UAP1,RGS5
human chr6p25.1	human chr6p25.1	0.14280638163404	-1.94626554076118	16	2	0.00182815356489945	1094	26134	51299,648791	NRN1,PPP1R3G
human chr2q21.3	human chr2q21.3	0.14280638163404	-1.94626554076118	16	2	0.00182815356489945	1094	26134	22930,1615	RAB3GAP1,DARS1
human chr3q25.31	human chr3q25.31	0.14280638163404	-1.94626554076118	16	2	0.00182815356489945	1094	26134	25976,57018	TIPARP,CCNL1
human chr8p11.21	human chr8p11.21	0.148588067124343	-1.90657745191247	32	3	0.00274223034734918	1094	26134	6422,10947,79698	SFRP1,AP3M2,ZMAT4
human chr10p15.2	human chr10p15.2	0.157229365881025	-1.85004961057414	4	1	0.000914076782449726	1094	26134	5214	PFKP
human chr13q12.13	human chr13q12.13	0.157570628804652	-1.84788148437928	17	2	0.00182815356489945	1094	26134	9818,10810	NUP58,WASF3
human chr7p14.2	human chr7p14.2	0.157570628804652	-1.84788148437928	17	2	0.00182815356489945	1094	26134	989,23333	SEPTIN7,DPY19L1
human chr20q13.31	human chr20q13.31	0.157570628804652	-1.84788148437928	17	2	0.00182815356489945	1094	26134	8480,56937	RAE1,PMEPA1
human chr5p13.3	human chr5p13.3	0.157570628804652	-1.84788148437928	17	2	0.00182815356489945	1094	26134	6897,1004	TARS1,CDH6
human chr18p11.32	human chr18p11.32	0.157570628804652	-1.84788148437928	17	2	0.00182815356489945	1094	26134	23347,7525	SMCHD1,YES1
human chr4q21.21	human chr4q21.21	0.17260173844823	-1.75676842826169	18	2	0.00182815356489945	1094	26134	651,153020	BMP3,RASGEF1B
human chr18q21.33	human chr18q21.33	0.17260173844823	-1.75676842826169	18	2	0.00182815356489945	1094	26134	23239,220441	PHLPP1,RNF152
human chr17q25.1	human chr17q25.1	0.172609116335798	-1.75672568402311	109	7	0.00639853747714808	1094	26134	63893,5635,54549,8877,114757,23210,94015	UBE2O,PRPSAP1,SDK2,SPHK1,CYGB,JMJD6,TTYH2
human chr19p13.3	human chr19p13.3	0.176616323092418	-1.73377556534175	232	13	0.0118829981718464	1094	26134	23030,83855,1265,55620,79958,148229,9361,23526,84634,10226,27134,5725,4616	KDM4B,KLF16,CNN2,STAP2,DENND1C,ATP8B3,LONP1,ARHGAP45,KISS1R,PLIN3,TJP3,PTBP1,GADD45B
human chr22q12.3	human chr22q12.3	0.180780995830378	-1.71046894810631	53	4	0.0036563071297989	1094	26134	10042,3162,23551,3560	HMGXB4,HMOX1,RASD2,IL2RB
human chr7q36.1	human chr7q36.1	0.183231172608917	-1.69700668505481	72	5	0.00457038391224863	1094	26134	168544,84626,653857,100128822,100505483	ZNF467,KRBA1,ACTR3C,LINC01003,PRKAG2-AS1
human chr2p24.1	human chr2p24.1	0.18785155777524	-1.67210321434155	19	2	0.00182815356489945	1094	26134	6382,151449	SDC1,GDF7
human chr2q32.1	human chr2q32.1	0.18785155777524	-1.67210321434155	19	2	0.00182815356489945	1094	26134	2487,10787	FRZB,NCKAP1
human chr9q32	human chr9q32	0.190088871100727	-1.66026357354373	36	3	0.00274223034734918	1094	26134	113220,54836,25861	KIF12,BSPRY,WHRN
human chr5q14.1	human chr5q14.1	0.190088871100727	-1.66026357354373	36	3	0.00274223034734918	1094	26134	23635,9456,5924	SSBP2,HOMER1,RASGRF2
human chrXq21.33	human chrXq21.33	0.19251413716554	-1.64758568812988	5	1	0.000914076782449726	1094	26134	1730	DIAPH2
human chr12q24.21	human chr12q24.21	0.19251413716554	-1.64758568812988	5	1	0.000914076782449726	1094	26134	23389	MED13L
human chr7p12.2	human chr7p12.2	0.19251413716554	-1.64758568812988	5	1	0.000914076782449726	1094	26134	63979	FIGNL1
human chr3p26.2	human chr3p26.2	0.19251413716554	-1.64758568812988	5	1	0.000914076782449726	1094	26134	51185	CRBN
human chr5q11.1	human chr5q11.1	0.19251413716554	-1.64758568812988	5	1	0.000914076782449726	1094	26134	79668	PARP8
human chr3p25.1	human chr3p25.1	0.200890476043327	-1.60499541473929	37	3	0.00274223034734918	1094	26134	2199,9467,6533	FBLN2,SH3BP5,SLC6A6
human chr18p11.21	human chr18p11.21	0.200890476043327	-1.60499541473929	37	3	0.00274223034734918	1094	26134	84617,8731,125228	TUBB6,RNMT,FAM210A
human chr1q42.2	human chr1q42.2	0.200890476043327	-1.60499541473929	37	3	0.00274223034734918	1094	26134	148641,54583,84451	SLC35F3,EGLN1,MAP3K21
human chr4q27	human chr4q27	0.203275491109131	-1.59319312090724	20	2	0.00182815356489945	1094	26134	890,308	CCNA2,ANXA5
human chr12q13.3	human chr12q13.3	0.206591358502825	-1.57701255036003	56	4	0.0036563071297989	1094	26134	11247,1649,6472,4665	NXPH4,DDIT3,SHMT2,NAB2
human chr15q21.1	human chr15q21.1	0.211831944436852	-1.55196203359525	38	3	0.00274223034734918	1094	26134	90525,399697,2628	SHF,CTXN2,GATM
human chrXp22.2	human chrXp22.2	0.21542188103683	-1.53515693614689	57	4	0.0036563071297989	1094	26134	158747,5634,395,5277	MOSPD2,PRPS2,ARHGAP6,PIGA
human chr12q24.23	human chr12q24.23	0.218832287031919	-1.51944965518957	21	2	0.00182815356489945	1094	26134	26353,5829	HSPB8,PXN
human chr13q32.1	human chr13q32.1	0.218832287031919	-1.51944965518957	21	2	0.00182815356489945	1094	26134	5911,10150	RAP2A,MBNL2
human chr3q26.33	human chr3q26.33	0.218832287031919	-1.51944965518957	21	2	0.00182815356489945	1094	26134	8087,51193	FXR1,ZNF639
human chr19q13.32	human chr19q13.32	0.220862999281016	-1.51021268244533	97	6	0.00548446069469835	1094	26134	4861,602,729440,27113,64344,24139	NPAS1,BCL3,CCDC61,BBC3,HIF3A,EML2
human chr17p13.1	human chr17p13.1	0.221955869298486	-1.50527670381436	138	8	0.00731261425959781	1094	26134	23135,5187,1742,284023,1949,1856,101928266,84667	KDM6B,PER1,DLG4,RNF227,EFNB3,DVL2,LOC101928266,HES7
human chr10q22.2	human chr10q22.2	0.22289842743513	-1.50103909363929	39	3	0.00274223034734918	1094	26134	7414,170384,7417	VCL,FUT11,VDAC2
human chr3q22.1	human chr3q22.1	0.22289842743513	-1.50103909363929	39	3	0.00274223034734918	1094	26134	27031,23129,131034	NPHP3,PLXND1,CPNE4
human chr17p12	human chr17p12	0.22289842743513	-1.50103909363929	39	3	0.00274223034734918	1094	26134	5376,84815,136	PMP22,MGC12916,ADORA2B
human chr12p13.33	human chr12p13.33	0.22289842743513	-1.50103909363929	39	3	0.00274223034734918	1094	26134	7004,5927,5893	TEAD4,KDM5A,RAD52
human chr3q13.32	human chr3q13.32	0.226322914167242	-1.48579247575835	6	1	0.000914076782449726	1094	26134	8702	B4GALT4
human chr6p21.1	human chr6p21.1	0.227653617867384	-1.47993002509225	98	6	0.00548446069469835	1094	26134	4188,860,7942,7422,116113,59084	MDFI,RUNX2,TFEB,VEGFA,FOXP4,ENPP5
human chr2q14.1	human chr2q14.1	0.23407541308894	-1.45211193738702	40	3	0.00274223034734918	1094	26134	84524,54520,376940	ZC3H8,CCDC93,ZC3H6
human chr10q25.2	human chr10q25.2	0.234483836850969	-1.45036861947997	22	2	0.00182815356489945	1094	26134	4601,1847	MXI1,DUSP5
human chrXp22.11	human chrXp22.11	0.234483836850969	-1.45036861947997	22	2	0.00182815356489945	1094	26134	10549,5165	PRDX4,PDK3
human chr17p11.2	human chr17p11.2	0.234510298753884	-1.45025577413316	99	6	0.00548446069469835	1094	26134	51655,6720,201163,644815,5598,201164	RASD1,SREBF1,FLCN,FAM83G,MAPK7,PLD6
human chr1p36.33	human chr1p36.33	0.235721315366071	-1.44510503882236	79	5	0.00457038391224863	1094	26134	339451,64856,126789,148398,1855	KLHL17,VWA1,PUSL1,SAMD11,DVL1
human chr4q25	human chr4q25	0.245348751681522	-1.40507460436819	41	3	0.00274223034734918	1094	26134	92610,166929,55013	TIFA,SGMS2,MCUB
human chr10q24.32	human chr10q24.32	0.245348751681522	-1.40507460436819	41	3	0.00274223034734918	1094	26134	4791,83401,25911	NFKB2,ELOVL3,DPCD
human chr4p14	human chr4p14	0.245348751681522	-1.40507460436819	41	3	0.00274223034734918	1094	26134	51274,55276,768211	KLF3,PGM2,RELL1
human chr5q31.2	human chr5q31.2	0.245348751681522	-1.40507460436819	41	3	0.00274223034734918	1094	26134	51523,84249,1495	CXXC5,PSD2,CTNNA1
